"","link","synopsis","summaries"
"1","http://www.imdb.com/title/tt0020629/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    This is an English language film (made in America) adapted from a novel by German author Erich Maria Remarque. The film follows a group of German schoolboys, talked into enlisting at the beginning of World War 1 by their jingoistic teacher. The story is told entirely through the experiences of the young German recruits and highlights the tragedy of war through the eyes of individuals. As the boys witness death and mutilation all around them, any preconceptions about ""the enemy"" and the ""rights and wrongs"" of the conflict disappear, leaving them angry and bewildered. This is highlighted in the scene where Paul mortally wounds a French soldier and then weeps bitterly as he fights to save his life while trapped in a shell crater with the body. The film is not about heroism but about drudgery and futility and the gulf between the concept of war and the actuality.
                        
                            —Michele Wilkinson, University of Cambridge Language Centre, 
                        
                
                
                    With the onset of World War I, a group of students are egged on by their teacher and enlist in the German army. As seems to be the case with all wars, the young men march off in the belief that the war will be a short one and they will all soon be home, basking in the glory of victory and treated as heroes. Reality begins to set in at the training depot where their one-time amiable local postman is now their demanding training instructor. Soon shipped to the front, they face the daily challenge of surviving trench warfare and killing on a scale that they could never have imagined. All become disillusioned with their once great cause and many suffer from shell shock, severe wounds or simply are killed. One of them, Paul, manages to survive for several years at the front. After some leave at home after being wounded, he is dismayed to find that little has changed and his old professor is still encouraging his students to bask in the glories of war. Paul returns to the front for the last time.
                        
                            —garykmcd
                        
                
                
                    A young soldier faces profound disillusionment in the soul-destroying horror of World War I.
                        
                            —Kenneth Chisholm
                        
                
    Synopsis
    
                "
"2","http://www.imdb.com/title/tt0020960/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Two brothers attending Oxford enlist with the RAF when World War I breaks out. Roy and Monte Rutledge have very different personalities. Monte is a freewheeling womanizer, even with his brother's girlfriend Helen. He also proves to have a yellow streak when it comes to his Night Patrol duties. Roy is made of strong moral fiber and attempts to keep his brother in line. Both volunteer for an extremely risky two man bombing mission for different reasons. Monte wants to lose his cowardly reputation and Roy seeks to protect his brother. Their assignment to knock out a strategic German munitions facility is a booming success, but with a squadron of fighters bearing down on them afterwards, escape seems unlikely.
                        
                            —Gary Jackson 
                        
                
                
                    Just before WWI, brothers Monte and Roy Rutledge visit Germany with Karl, their German pal at Oxford . When war breaks out Karl is called back to Germany and ends up on a Zepplin bombing London. He directs the bombs so that they fall harmlessly in water. Monte and Roy join the RAF. They're not too happy about the war either, but they volunteer for a dangerous mission bombing a German munitions dump.
                        
                            —John Oswalt 
                        
                
                
                    Brothers Monte and Ray leave Oxford to join the Royal Flying Corps. Ray loves Helen; Helen enjoys an affair with Monte; before they leave on their mission over Germany they find her in still another man's arms.
                        
                            —Ed Stephan 
                        
                
    Synopsis
    
                "
"3","http://www.imdb.com/title/tt0020697/plotsummary?ref_=tt_stry_pl#synopsis","It should first be mentioned that there was an English-language version of the film shot simultaneously with the German-language version. Both versions are nearly identical, but there are a few exceptions in the story. Due to the classic nature of the film, this synopsis is based on the original German version of the film.The film opens with the sound of geese and chickens clucking in a street marketplace. A woman washes a window outside a shop featuring a poster of Lola (Marlene Dietrich) which causes the woman to pose in a similar fashion. A shot of a door which reads ""Prof. Rath"" introduces the other main character, Professor Immanuel Rath (Emil Jannings) who is preparing for class. A bell is heard ringing in the background as teenage schoolboys run to class. The caretaker of the house is cleaning up the house as she reminds the Professor of breakfast. The Professor enters and has some tea/ coffee and begins to whistle to his bird. When he doesn't hear a reply he checks on the bird only to find it has died. This seems to sadden the professor, which is contrasted by the housekeeper taking the bird and dumping it in an open boiler. All she can say is: ""Anyway, he stopped singing long ago."" The Professor goes on with his breakfast.We are then introduced to his class which is mostly composed of boys gathering in a group to look at a postcard, while one boy wipes a blackboard. The boy holding the card is blowing on it to make it react in a particular fashion that will be shown later. One boy sneaks up to the desk and takes the Professor's notebook and alters it to say Prof. Garbage (an easy pun in German, involving the mere addition of an ""Un-"" to the Professor's surname) and attempts to draw a crude illustration of the Professor until the pencil breaks.The Professor is then shown leaving his house for class, which is followed by the chiming of a large cuckoo-type clock. The clock is shown along with birds ironically perched on it and its statue figure which passes by from one side of the clock to the other as it chimes. The shenanigans are quickly broken up by a student barking ""Watch out! The old man!"" The students quickly return to their seats and are just as quickly instructed to sit down. The Professor takes his seat and blows his nose with his handkerchief, which leads to his noticing that his notebook has been defaced. He searches the class for the culprit and homes in on the most nervous of the bunch, Angst (the aptly-named character played by Rolf Muller). He instructs Angst to erase the additions, while Angst attempts to plead his innocence. The professor doesn't care and makes him erase it regardless.The Professor resumes his lesson for the day leading off with a passage from Hamlet, Act III, Scene 1 (the famous ""To be or not to be"" soliloquy). The Professor chooses a student to recite some of Hamlet, only to interrupt him because of his poor pronunciation of English. The Professor attempts to get the student to say ""the"" instead of ""za"" by placing a pencil in his mouth. He finally gets frustrated and has students write a paper on how the story of Julius Caesar would have differed if Mark Antony had not delivered his eulogy (yet another reference to a tragic and ill-fated Shakespearian character!). One student appears to be cheating, but is actually looking what is revealed to be a Lola postcard with a dress that can be blown to reveal her undergarments. The Professor realizes this and takes the card saying warning his students that there will be consequences as he places it in his own notebook. The troublemakers are not happy about this, while Angst, the teacher's pet, is pleased by the Professor's discovery implicating the other boys. The troublemakers decide to take action against Angst.After class is out the troublemakers hide outside the door and wait for Angst to leave class. When he does they trip him, causing his books to fly open on the ground. Angst's books have cards with Lola on them, which upsets the Professor. Angst and the Professor go to his office to talk about the cards. Angst swears the cards do not belong to him, but the Professor doesn't care for Angst's protestations, regardless of whether he is innocent or not. Angst then tells the Professor that the others don't like him because he doesn't go out at night to The Blue Angel with them to see girls. The Professors interest is piqued by these new facts.The Blue Angel is a cabaret featuring women singing more than dancing on a stage. Lola is finally seen on stage for the first time performing. She sings as the Professor is shown entering the bar. Meanwhile the students are backstage with Lola trying to sweet-talk her. Lola flirts, but does little more with the students. She then takes the stage again singing of her longing for a real man, a he-man, which leads to her declaring she will find the one tonight.This is followed by the Professor's entrance. The students see him enter and run to hide backstage. The Professor looks in the crowd for the students, but is interrupted by Lola's spotlight being pointed at his back. He turns to see Lola in person for the first time as she seems to be singing to him.This is interrupted when he sees one of his students and begins to chase him. As he looks through the rooms backstage he stumbles upon a very sad clown - an oddly foreboding image. There is a brief scene of a heavier woman doing a dance with only her eyes as a Middle-Eastern type of music is played.Meanwhile Lola comes backstage and asks what the man is doing in her room. After some pleasantries are exchanged she begins to undress to change into her next costume. The Professor seems very thrown off by this, leading him to block the doorway through which people are moving on and off stage. He is then referred to as a ""roadblock"" which causes him to move back out of the way. Lola goes upstairs and drops her panties to the Professor, then comes down fully dressed for her next performance.At this point the loud Magician is introduced, yelling to the other women performers. He is protective of Lola until he learns of the prestige of Dr. Immanuel Rath. Suddenly the Magician Kiepert (Karl Gerron) attempts to relate and justify his job to the Professor. Kiepert then demands that Lola go on stage as he puts on a fake mustache. The Professor accuses the Magician of inappropriately accommodating his students, whereupon the Professor immediately spots one of his students and chases them out.The next scene is probably the most out of place or random in the movie. Angst is sleeping in his bed when a noise wakes him. Shadows approach as some boys jump out and attack him by slapping him. This is obviously retaliation for telling the Professor about The Blue Angel. The Professor is then shown going home to sleep, but can't seem to shake the memory of Lola out of his head especially because her undergarments have ended up in his jacket mysteriously.The next day the Professor puts on his coat and goes to return Lola's panties. The Professor arrives, and the students are forced to hide in the cellar. The garments are exchanged, and Lola sees that the Professor is there to see her again. She shows a playful grin as she begins to seduce him, and the students watch from the cellar.Lola begins her game of cat and mouse. Babying the Professor by combing his hair, then asking him how beautiful he thinks she is. Before things get serious she blows some powder in his face and then treats him like a baby again. Things finally begin to progress with the Magician demanding that Lola drink with a visiting sailor with lots of cash. The sailor treats Lola rudely as the Professor watches. He becomes furious and chases out the sailor after a fight of sorts.The sailor then returns with the cops, causing the magician to hide the Professor in the cellar. The Professor finds his students and emerges from the cellar, bringing them up with him. The ordeal with the sailor is resolved by the police taking him back to the station because one of the parties to the scuffle is a sober Professor, who is much more credible to the Officer than a drunk sailor. The Professor talks of punishing the students, but only chases them out.The Professor is then given drinks to calm his nerves, leading to his becoming pleasantly inebriated as he is serenaded by Lola. Lola sings of how she is falling in love again, and can't help it. The song is once again prophetic (like the sad clown and the Shakespearian references) of things to come.He wakes up in Lola's bed the next morning. Lola has a singing bird which comes as a delight to the Professor. She prepares breakfast for the two of them, which leads to the final part of her plan to trap her new love interest. The Professor runs to school when he hears the school bells. Because he is so late for class, a student is able to draw intricate drawings of the Professor's antics the previous night including one that depicts him as Cupid in love with Lola. The Professor tries to punish the students, but can't keep them under control. The head of the school realises that Rath's authority has been undermined and decides that the his actions have damaged his reputation to the point where he should either resign or be dismissed.The Professor is left with no choice but to follow his heart and propose to Lola. He packs up his items from the classroom and goes to Lola. One shot of the Professor in the empty classroom shows his despair, as well as being another indication of things to come. The group of travelling artistes Lola is in are packing to leave for another town as the Professor arrives. He proposes to marry to keep her. This leads first to her laughing, but ultimately to the couple marrying.Wedding music is played as the two have a reception with all of the other members of the traveling show. The Magician then makes eggs appear from the Professor's nose to the delight of everyone. The eggs cause Lola to begin clucking like a chicken, in turn causing the Professor to crow like a rooster.Early in the relationship the Professor sees some postcards spilling from Lola's suitcase, which he objects to strongly. He states that as long as he has a penny to his name, they will not sell those postcards. Lola keeps them just in case, which turns out to be not too much later as the next time the Professor is shown he is selling the postcards at a show. This is the first scene in which the Professor is shown as being lower than the others in this group. He has fallen from his former position and is now just the person that fails to sell postcards at show. Even Lola begins to talk down to him at this time. The Professor seems to be at his breaking point and leaves during the humiliating talk aimed at him by the others in this group. However, he quickly returns to Lola.Lola has the Professor assist in getting her ready for the next show. He takes her curler and burns a page of a calendar. This signifies the passage of time, which changes from days to the year 1925 to the year 1929. The Professor is now playing with clown make-up and appears to be a shadow of his former self as he applies a clown nose and wig in front of a mirror. It now seems that he has become the sad clown from earlier in the film.As the Professor is preparing his costume, the Magician enters to tell him that the next town they will be visiting is the Professor's hometown and that they will be performing at the Blue Angel. The Magician seems to be in extra high spirits because the show is a sell-out because of the top attraction: the former professor turned clown!The group arrives at the new venue just as some performers are leaving. The Strongman, Mazeppa (Hans Albers) decides to stay a little longer when he sees Lola. Mazeppa is sure he is in love with Lola and pursues her. Lola seems to be faithful to her husband despite Mazeppa's clear interest in her.Before his big performance the Professor is prepped by the Magician. During this process the Professor just stares coldly into space, a shell of a person just sitting in a chair. The Magician constantly encourages the blank-faced Immanuel to perform well. Meanwhile Mazeppa and Lola walk past the Professor together poking fun at him, which does not stir any emotion in him. Before he can do anything or find the source of the laughter upstairs he must go on stage. Lola even comes downstairs to force the scared-looking Professor onstage.Finally the Professor makes his big stage debut with the Magician. The confused Clown or former Professor is then humiliated by the Magician who breaks eggs on the Clown's head as he watches Lola flirting with Mazeppa backstage. Finally the Professor appears to crack up mentally, crowing wildly like a rooster at the Magician's command. He continues to crow as he chases Lola trying to kill her. His attack is eventually stopped by a group of men led by Mazeppa. They wrap the Professor up in a strait-jacket.Once the Professor has finally calmed down the Magician tries to reason with him. The Magician promises to take care of the situation for the Professor after undoing the strait-jacket. Once the Professor is alone he takes a coat and hat and sneaks out. As he sneaks away he hears Lola singing the ""falling in love again"" song, which is obviously directed at a new man. The Professor slowly stumbles through the streets until he reaches his old school. He rings on the bell until someone opens the door. The Professor stumbles past this person and into his former classroom. He collapses grasping onto his desk, mirroring the scene in which he left the school for the first time. The Man at the door finds the Professor at the desk and attempts to remove him from it, but is unsuccessful. He leaves the Professor grasping the desk as a lone spot light shines on him and bells ring in the background.Ende.","
    
                    Germany 1924. Middle aged Dr. Immanuel Rath is a literature professor at a boys college. Most of his students don't much like him, often calling him ""unrath"" - German for garbage. Dr. Rath learns that many of his boys often frequent a cabaret called Der blaue Engel - the Blue Angel - which he believes is corrupting their impressionable young minds. He heads to the Blue Angel himself to catch the boys in the act and shame them into not going again. Over several visits, Rath is able to catch the boys, but in the process he also understands what attracts the boys, namely the headlining performer Lola Lola. Rath falls under Lola's spell, he who falls in love with her - and she seemingly with him - so much so that he wants to marry her and give up his teaching career to be with her on her travels from cabaret to cabaret. Their relationship ends up not being what either envisioned, the question being how they will both deal with their disintegrating relationship and the reasons behind that disintegration.
                        
                            —Huggo
                        
                
                
                    Concerned that some of his students are being corrupted by the entertainment at a local club, the Blue Angel, Professor Immanuel Rath pays a visit to the establishment intent on having his charges barred from the premises. There however he meets Lola Lola and quickly becomes infatuated with her and thus begins the professor's downward spiral. They are married but he is forced to leave his teaching position and is soon working at odd jobs for the traveling cabaret troupe. When the troupe once again finds itself performing at the Blue Angel, Rath visits his old school, a broken man.
                        
                            —garykmcd
                        
                
                
                    Immanuel Rath, an old bachelor, is a professor at the town's university. When he discovers that some of his pupils often go into a speakeasy, The Blue Angel, to visit a dancer, Lola Lola, he comes there to confront them. But he is attracted to Lola. The next night he comes again--and does not sleep at home. This causes trouble at work and his life takes a downward spiral.
                        
                            —Yepok & Justin
                        
                
                
                    An elderly professor's ordered life spins dangerously out of control when he falls for a nightclub singer.
                        
                            —Anonymous
                        
                
    Spoilers
    
            
            The synopsis below may give away important plot points.
    
    Synopsis
    It should first be mentioned that there was an English-language version of the film shot simultaneously with the German-language version. Both versions are nearly identical, but there are a few exceptions in the story. Due to the classic nature of the film, this synopsis is based on the original German version of the film.The film opens with the sound of geese and chickens clucking in a street marketplace. A woman washes a window outside a shop featuring a poster of Lola (Marlene Dietrich) which causes the woman to pose in a similar fashion. A shot of a door which reads ""Prof. Rath"" introduces the other main character, Professor Immanuel Rath (Emil Jannings) who is preparing for class. A bell is heard ringing in the background as teenage schoolboys run to class. The caretaker of the house is cleaning up the house as she reminds the Professor of breakfast. The Professor enters and has some tea/ coffee and begins to whistle to his bird. When he doesn't hear a reply he checks on the bird only to find it has died. This seems to sadden the professor, which is contrasted by the housekeeper taking the bird and dumping it in an open boiler. All she can say is: ""Anyway, he stopped singing long ago."" The Professor goes on with his breakfast.We are then introduced to his class which is mostly composed of boys gathering in a group to look at a postcard, while one boy wipes a blackboard. The boy holding the card is blowing on it to make it react in a particular fashion that will be shown later. One boy sneaks up to the desk and takes the Professor's notebook and alters it to say Prof. Garbage (an easy pun in German, involving the mere addition of an ""Un-"" to the Professor's surname) and attempts to draw a crude illustration of the Professor until the pencil breaks.The Professor is then shown leaving his house for class, which is followed by the chiming of a large cuckoo-type clock. The clock is shown along with birds ironically perched on it and its statue figure which passes by from one side of the clock to the other as it chimes. The shenanigans are quickly broken up by a student barking ""Watch out! The old man!"" The students quickly return to their seats and are just as quickly instructed to sit down. The Professor takes his seat and blows his nose with his handkerchief, which leads to his noticing that his notebook has been defaced. He searches the class for the culprit and homes in on the most nervous of the bunch, Angst (the aptly-named character played by Rolf Muller). He instructs Angst to erase the additions, while Angst attempts to plead his innocence. The professor doesn't care and makes him erase it regardless.The Professor resumes his lesson for the day leading off with a passage from Hamlet, Act III, Scene 1 (the famous ""To be or not to be"" soliloquy). The Professor chooses a student to recite some of Hamlet, only to interrupt him because of his poor pronunciation of English. The Professor attempts to get the student to say ""the"" instead of ""za"" by placing a pencil in his mouth. He finally gets frustrated and has students write a paper on how the story of Julius Caesar would have differed if Mark Antony had not delivered his eulogy (yet another reference to a tragic and ill-fated Shakespearian character!). One student appears to be cheating, but is actually looking what is revealed to be a Lola postcard with a dress that can be blown to reveal her undergarments. The Professor realizes this and takes the card saying warning his students that there will be consequences as he places it in his own notebook. The troublemakers are not happy about this, while Angst, the teacher's pet, is pleased by the Professor's discovery implicating the other boys. The troublemakers decide to take action against Angst.After class is out the troublemakers hide outside the door and wait for Angst to leave class. When he does they trip him, causing his books to fly open on the ground. Angst's books have cards with Lola on them, which upsets the Professor. Angst and the Professor go to his office to talk about the cards. Angst swears the cards do not belong to him, but the Professor doesn't care for Angst's protestations, regardless of whether he is innocent or not. Angst then tells the Professor that the others don't like him because he doesn't go out at night to The Blue Angel with them to see girls. The Professors interest is piqued by these new facts.The Blue Angel is a cabaret featuring women singing more than dancing on a stage. Lola is finally seen on stage for the first time performing. She sings as the Professor is shown entering the bar. Meanwhile the students are backstage with Lola trying to sweet-talk her. Lola flirts, but does little more with the students. She then takes the stage again singing of her longing for a real man, a he-man, which leads to her declaring she will find the one tonight.This is followed by the Professor's entrance. The students see him enter and run to hide backstage. The Professor looks in the crowd for the students, but is interrupted by Lola's spotlight being pointed at his back. He turns to see Lola in person for the first time as she seems to be singing to him.This is interrupted when he sees one of his students and begins to chase him. As he looks through the rooms backstage he stumbles upon a very sad clown - an oddly foreboding image. There is a brief scene of a heavier woman doing a dance with only her eyes as a Middle-Eastern type of music is played.Meanwhile Lola comes backstage and asks what the man is doing in her room. After some pleasantries are exchanged she begins to undress to change into her next costume. The Professor seems very thrown off by this, leading him to block the doorway through which people are moving on and off stage. He is then referred to as a ""roadblock"" which causes him to move back out of the way. Lola goes upstairs and drops her panties to the Professor, then comes down fully dressed for her next performance.At this point the loud Magician is introduced, yelling to the other women performers. He is protective of Lola until he learns of the prestige of Dr. Immanuel Rath. Suddenly the Magician Kiepert (Karl Gerron) attempts to relate and justify his job to the Professor. Kiepert then demands that Lola go on stage as he puts on a fake mustache. The Professor accuses the Magician of inappropriately accommodating his students, whereupon the Professor immediately spots one of his students and chases them out.The next scene is probably the most out of place or random in the movie. Angst is sleeping in his bed when a noise wakes him. Shadows approach as some boys jump out and attack him by slapping him. This is obviously retaliation for telling the Professor about The Blue Angel. The Professor is then shown going home to sleep, but can't seem to shake the memory of Lola out of his head especially because her undergarments have ended up in his jacket mysteriously.The next day the Professor puts on his coat and goes to return Lola's panties. The Professor arrives, and the students are forced to hide in the cellar. The garments are exchanged, and Lola sees that the Professor is there to see her again. She shows a playful grin as she begins to seduce him, and the students watch from the cellar.Lola begins her game of cat and mouse. Babying the Professor by combing his hair, then asking him how beautiful he thinks she is. Before things get serious she blows some powder in his face and then treats him like a baby again. Things finally begin to progress with the Magician demanding that Lola drink with a visiting sailor with lots of cash. The sailor treats Lola rudely as the Professor watches. He becomes furious and chases out the sailor after a fight of sorts.The sailor then returns with the cops, causing the magician to hide the Professor in the cellar. The Professor finds his students and emerges from the cellar, bringing them up with him. The ordeal with the sailor is resolved by the police taking him back to the station because one of the parties to the scuffle is a sober Professor, who is much more credible to the Officer than a drunk sailor. The Professor talks of punishing the students, but only chases them out.The Professor is then given drinks to calm his nerves, leading to his becoming pleasantly inebriated as he is serenaded by Lola. Lola sings of how she is falling in love again, and can't help it. The song is once again prophetic (like the sad clown and the Shakespearian references) of things to come.He wakes up in Lola's bed the next morning. Lola has a singing bird which comes as a delight to the Professor. She prepares breakfast for the two of them, which leads to the final part of her plan to trap her new love interest. The Professor runs to school when he hears the school bells. Because he is so late for class, a student is able to draw intricate drawings of the Professor's antics the previous night including one that depicts him as Cupid in love with Lola. The Professor tries to punish the students, but can't keep them under control. The head of the school realises that Rath's authority has been undermined and decides that the his actions have damaged his reputation to the point where he should either resign or be dismissed.The Professor is left with no choice but to follow his heart and propose to Lola. He packs up his items from the classroom and goes to Lola. One shot of the Professor in the empty classroom shows his despair, as well as being another indication of things to come. The group of travelling artistes Lola is in are packing to leave for another town as the Professor arrives. He proposes to marry to keep her. This leads first to her laughing, but ultimately to the couple marrying.Wedding music is played as the two have a reception with all of the other members of the traveling show. The Magician then makes eggs appear from the Professor's nose to the delight of everyone. The eggs cause Lola to begin clucking like a chicken, in turn causing the Professor to crow like a rooster.Early in the relationship the Professor sees some postcards spilling from Lola's suitcase, which he objects to strongly. He states that as long as he has a penny to his name, they will not sell those postcards. Lola keeps them just in case, which turns out to be not too much later as the next time the Professor is shown he is selling the postcards at a show. This is the first scene in which the Professor is shown as being lower than the others in this group. He has fallen from his former position and is now just the person that fails to sell postcards at show. Even Lola begins to talk down to him at this time. The Professor seems to be at his breaking point and leaves during the humiliating talk aimed at him by the others in this group. However, he quickly returns to Lola.Lola has the Professor assist in getting her ready for the next show. He takes her curler and burns a page of a calendar. This signifies the passage of time, which changes from days to the year 1925 to the year 1929. The Professor is now playing with clown make-up and appears to be a shadow of his former self as he applies a clown nose and wig in front of a mirror. It now seems that he has become the sad clown from earlier in the film.As the Professor is preparing his costume, the Magician enters to tell him that the next town they will be visiting is the Professor's hometown and that they will be performing at the Blue Angel. The Magician seems to be in extra high spirits because the show is a sell-out because of the top attraction: the former professor turned clown!The group arrives at the new venue just as some performers are leaving. The Strongman, Mazeppa (Hans Albers) decides to stay a little longer when he sees Lola. Mazeppa is sure he is in love with Lola and pursues her. Lola seems to be faithful to her husband despite Mazeppa's clear interest in her.Before his big performance the Professor is prepped by the Magician. During this process the Professor just stares coldly into space, a shell of a person just sitting in a chair. The Magician constantly encourages the blank-faced Immanuel to perform well. Meanwhile Mazeppa and Lola walk past the Professor together poking fun at him, which does not stir any emotion in him. Before he can do anything or find the source of the laughter upstairs he must go on stage. Lola even comes downstairs to force the scared-looking Professor onstage.Finally the Professor makes his big stage debut with the Magician. The confused Clown or former Professor is then humiliated by the Magician who breaks eggs on the Clown's head as he watches Lola flirting with Mazeppa backstage. Finally the Professor appears to crack up mentally, crowing wildly like a rooster at the Magician's command. He continues to crow as he chases Lola trying to kill her. His attack is eventually stopped by a group of men led by Mazeppa. They wrap the Professor up in a strait-jacket.Once the Professor has finally calmed down the Magician tries to reason with him. The Magician promises to take care of the situation for the Professor after undoing the strait-jacket. Once the Professor is alone he takes a coat and hat and sneaks out. As he sneaks away he hears Lola singing the ""falling in love again"" song, which is obviously directed at a new man. The Professor slowly stumbles through the streets until he reaches his old school. He rings on the bell until someone opens the door. The Professor stumbles past this person and into his former classroom. He collapses grasping onto his desk, mirroring the scene in which he left the school for the first time. The Man at the door finds the Professor at the desk and attempts to remove him from it, but is unsuccessful. He leaves the Professor grasping the desk as a lone spot light shines on him and bells ring in the background.Ende.
    
        See also"
"4","http://www.imdb.com/title/tt0021106/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Angela and Bob Brooks are an upper class couple. Unfortunately, Bob is an unfaithful husband. But Angela has a plan to win back her husband's affections. An elaborate masquerade ball is to be held aboard a magnificent dirigible. Angela will attend and disguise herself as a mysterious devil woman. Hidden behind her mask, and wrapped in an alluring gown, Angela as the devil woman will to try to seduce her unknowing husband and teach him a lesson.
                        
                            —Thomas McWilliams 
                        
                
    Synopsis
    
                "
"5","http://www.imdb.com/title/tt0020691/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Breck leads a wagon train of pioneers through Indian attack, storms, deserts, swollen rivers, down cliffs and so on while looking for the murder of a trapper and falling in love with Ruth.
                        
                            —Ed Stephan 
                        
                
                
                    Breck Coleman leads hundreds of settlers in covered wagons from the Mississippi River to their destiny out West.
                        
                            —Christopher D. Ryan 
                        
                
    Synopsis
    
                "
"6","http://www.imdb.com/title/tt0021577/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Bunuel's first feature has more of a plot than Un chien andalou (1929), but it's still a pure Surrealist film, so this is only a vague outline. A man and a woman are passionately in love with one another, but their attempts to consummate that passion are constantly thwarted, by their families, the Church and bourgeois society.
                        
                            —Michael Brooke 
                        
                
                
                    A surrealist tale of a man and a woman passionately in love with one another, but their attempts to consummate that passion are constantly thwarted by their families, the Church, and bourgeois society.
                        
                            —Anonymous
                        
                
    Synopsis
    
                "
"7","http://www.imdb.com/title/tt0020640/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Captain Spaulding, the noted explorer, returns from Africa and attends a gala party held by Mrs. Rittenhouse. A painting displayed at that party is stolen, and the Marxes help recover it. Well, maybe 'help' isn't quite the word I was looking for--this is the Marx Brothers, after all...
                        
                            —Ken Yousten 
                        
                
                
                    Mayhem and zaniness ensue when a valuable painting goes missing during a party in honor of famed African explorer Captain Spaulding.
                        
                            —Shannon Patrick Sullivan 
                        
                
    Synopsis
    
                "
"8","http://www.imdb.com/title/tt0020982/plotsummary?ref_=tt_stry_pl#synopsis","Filmed from April 24th through May 15th 1930 in the Ufa-Atelier, Neubabelsberg, the outdoor Scenes were shot at Werbellinsee.On June 13th 1930 the Censors disallowed projection of this film to youthful audiences (document: B. 26164 Filmprüfstelle Berlin).The premier took place on July 11th 1930 in Berlin at the Gloria-Palast, and subsequently on July 25th 1930 in Vienna at the Apollo-Theater.A silent version with intermediary titles also was issued, as were two remakes, both by Kurt Hoffmann in West Germany: Hocuspocus (1953) and Hokuspocus or: How do I make my Husband Disappear? (Hokuspokus oder: Wie lasse ich meinen Mann verschwinden? (1965/1966).Kitty Kellermann, widow of Paul Kellermann an unsuccessful artist, appears in court charged with drowning her husband during a boat ride.Then, the fact emerges that she is three months pregnant... even though her husband died five months earlier.There upon, a certain Peter Bille, confesses to the murder. The case appears to be solved... but Bille manages to escape custody.In the end, Kitty sends an invitation to the Prosecutor, Chief Judge and defense attorney; and it's only once they accept that the surprising truth actually comes out."," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Spoilers
    
            
            The synopsis below may give away important plot points.
    
    Synopsis
    Filmed from April 24th through May 15th 1930 in the Ufa-Atelier, Neubabelsberg, the outdoor Scenes were shot at Werbellinsee.On June 13th 1930 the Censors disallowed projection of this film to youthful audiences (document: B. 26164 Filmprüfstelle Berlin).The premier took place on July 11th 1930 in Berlin at the Gloria-Palast, and subsequently on July 25th 1930 in Vienna at the Apollo-Theater.A silent version with intermediary titles also was issued, as were two remakes, both by Kurt Hoffmann in West Germany: Hocuspocus (1953) and Hokuspocus or: How do I make my Husband Disappear? (Hokuspokus oder: Wie lasse ich meinen Mann verschwinden? (1965/1966).Kitty Kellermann, widow of Paul Kellermann an unsuccessful artist, appears in court charged with drowning her husband during a boat ride.Then, the fact emerges that she is three months pregnant... even though her husband died five months earlier.There upon, a certain Peter Bille, confesses to the murder. The case appears to be solved... but Bille manages to escape custody.In the end, Kitty sends an invitation to the Prosecutor, Chief Judge and defense attorney; and it's only once they accept that the surprising truth actually comes out.

    
        See also"
"9","http://www.imdb.com/title/tt0021165/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    The police find the actress, Diana Baring, near the body of her friend. All the circumstantial proofs seems to point to her and, at the end of the trial, she is condemned. Sir John Menier, a jury member, suspects Diana's boyfriend, who works as an acrobat wearing a dresses.
                        
                            —Claudio Sandrini 
                        
                
                
                    An actress in a travelling theatre group is murdered and Diana Baring, another member of the group is found suffering from amnesia standing by the body. Diana is tried and convicted of the murder, but Sir John Menier a famous actor on the jury is convinced of her innocence. Sir John sets out to find the real murderer before Diana's death sentence is carried out.
                        
                            —Col Needham 
                        
                
                
                    In her flat one evening, Diana Baring is found hovering over the murdered body of Edna Druce. Diana's dress is bloodied, and the murder weapon, a fireplace poker, is sitting at her feet. Both women are actresses in Edna's husband's theater company. Those who know the two know that they did not like each other. Diana does not remember anything about the murder. Based on this evidence, Diana is tried and convicted of murder. After the trial, one of the jurors, Sir John Menier, has second thoughts as to Diana's guilt. A renowned actor with a theater company of his own, Sir John has a few pieces of information concerning the case nagging on his mind. This information includes an empty brandy flask at the scene, and the fact that a man was present at Diana's flat that evening, a man whose name Diana refuses to divulge. Sir John takes it upon himself to discover the truth in an effort to save Diana.
                        
                            —Huggo
                        
                
                
                    A juror in a murder trial, after voting to convict, has second thoughts and begins to investigate on his own before the execution.
                        
                            —Anonymous
                        
                
    Synopsis
    
                "
"10","http://www.imdb.com/title/tt3124676/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Spanky, Buckwheat, Porky and all The Little Rascals at their hilarious best!
                        
                            —Anonymous
                        
                
    Synopsis
    
                "
