"","link","synopsis","summaries"
"1","http://www.imdb.com/title/tt0120338/plotsummary?ref_=tt_stry_pl#synopsis","In 1996, treasure hunter Brock Lovett and his team aboard the research vessel Keldysh search the wreck of RMS Titanic for a necklace with a rare diamond, the Heart of the Ocean. They recover a safe containing a drawing of a young woman wearing only the necklace. It is dated April 14, 1912, the day the ship struck the iceberg. Rose Dawson Calvert, claiming to be the person in the drawing, visits Lovett and tells of her experiences aboard the ship.In 1912 Southampton, 17-year-old first-class passenger Rose DeWitt Bukater, her fiancé Cal Hockley, and her mother Ruth board the Titanic. Ruth emphasizes that Rose's marriage will resolve the DeWitt Bukaters' financial problems. Distraught over the engagement, Rose considers committing suicide by jumping from the stern; Jack Dawson, a penniless artist, convinces her not to. Discovered with Jack, Rose tells Cal that she was peering over the edge and Jack saved her from falling. Cal is indifferent, but when Rose indicates some recognition is due, he offers Jack a small amount of money. After Rose asks whether saving her life meant so little, he invites Jack to dine with them in first class the following night. Jack and Rose develop a tentative friendship, though Cal and Ruth are wary of him. Following dinner, Rose secretly joins Jack at a party in third class.Aware of Cal and Ruth's disapproval, Rose rebuffs Jack's advances, but later realizes that she prefers him over Cal. After rendezvousing on the bow at sunset, Rose takes Jack to her state room and displays Cal's engagement present: the Heart of the Ocean. At her request, Jack sketches Rose posing nude wearing it. They evade Cal's bodyguard and have sex in an automobile inside the cargo hold. They later visit the forward deck, witnessing a collision with an iceberg and overhearing the officers and designer discussing its seriousness.Cal discovers Jack's sketch of Rose and a mocking note from her in his safe along with the necklace. When Jack and Rose attempt to tell Cal of the collision, he has his butler slip the necklace into Jack's pocket and accuses him of theft. He is arrested, taken to the Master-at-arms' office, and handcuffed to a pipe. Cal puts the necklace in his own coat pocket.With the ship sinking, Rose is desperate to free Jack. She flees Cal and her mother, who has boarded a lifeboat, and rescues him. They return to the boat deck, where Cal and Jack encourage her to board a lifeboat; Cal claims he can get himself and Jack off safely. After Rose boards one, Cal tells Jack the arrangement is only for himself. As her boat lowers, Rose decides that she cannot leave Jack and jumps back on board. Cal takes his butler's pistol and chases Rose and Jack into the flooding first class dining saloon. After using up his ammunition, Cal realizes he gave his coat and consequently the necklace to Rose. He later boards a collapsible lifeboat by carrying a lost child.After braving several obstacles, Jack and Rose return to the boat deck. All the lifeboats have departed and passengers are falling to their deaths as the stern rises out of the water. The ship breaks in half, lifting the stern into the air. Jack and Rose ride it into the ocean and he helps her onto a wooden panel only buoyant enough for one person. Holding the edge, he assures her that she will die an old woman, warm in her bed. He dies of hypothermia but she is saved.With Rose hiding from Cal en route, the RMS Carpathia takes the survivors to New York. There she gives her name as Rose Dawson. She later learns that Cal committed suicide after losing everything in the 1929 Wall Street Crash.Lovett abandons his search after hearing Rose's story. Alone on the stern of the Keldysh, Rose takes out the Heart of the Oceanin her possession all alongand drops it into the sea over the wreck site. While she is seemingly asleep in her bed, photos on her dresser depict a life of freedom and adventure, partly inspired by Jack. A young Rose reunites with him at the ship's Grand Staircase, applauded by those who perished.","
    
                    84 years later, a 100 year-old woman named Rose DeWitt Bukater tells the story to her granddaughter Lizzy Calvert, Brock Lovett, Lewis Bodine, Bobby Buell and Anatoly Mikailavich on the Keldysh about her life set in April 10th 1912, on a ship called Titanic when young Rose boards the departing ship with the upper-class passengers and her mother, Ruth DeWitt Bukater, and her fiancé, Caledon Hockley. Meanwhile, a drifter and artist named Jack Dawson and his best friend Fabrizio De Rossi win third-class tickets to the ship in a game. And she explains the whole story from departure until the death of Titanic on its first and last voyage April 15th, 1912 at 2:20 in the morning.
                        
                            —Anthony Pereyra 
                        
                
                
                    After winning a trip on the RMS Titanic during a dockside card game, American Jack Dawson spots the society girl Rose DeWitt Bukater who is on her way to Philadelphia to marry her rich snob fiancé Caledon Hockley. Rose feels helplessly trapped by her situation and makes her way to the aft deck and thinks of suicide until she is rescued by Jack. Cal is therefore obliged to invite Jack to dine at their first-class table where he suffers through the slights of his snobbish hosts. In return, he spirits Rose off to third-class for an evening of dancing, giving her the time of her life. Deciding to forsake her intended future all together, Rose asks Jack, who has made his living making sketches on the streets of Paris, to draw her in the nude wearing the invaluable blue diamond Cal has given her. Cal finds out and has Jack locked away. Soon afterwards, the ship hits an iceberg and Rose must find Jack while both must run from Cal even as the ship sinks deeper into the freezing water.
                        
                            —hEmRaJ (gavin_coolhgr@hotmail.com)
                        
                
                
                    A love story doomed by the depths of the Atlantic Ocean. Rose Calvert, now 101 reminiscences her experience of the Titanic, to American oceanic explorers, and her emotional connection with another passenger, Jack. Jack was an American starving artist who won a trip home on the Ship of Dreams to a lucky hand in poker. His luck unfortunately ran out on April 15, 1912 after colliding with an iceberg in the northern Mid-Atlantic. Four days before the unsinkable ship began to fill with ice cold sea water, Rose and Jack's love story began. Rose was suppose to marry her mother's pick of a fine gentlemen Cal Hockley, who was only attracted to Rose by her beauty and family fortune. Rose however felt she was in a crowded room screaming for help with no one to hear. Jack did hear her, with someone to finally listen, Rose couldn't deny her feelings for Jack anymore. Their love came to a new level, when Rose asked Jack to draw her like one of his ""french girls"" wearing only the rarest diamond, the Heart of the Ocean. A fun filled, romantic love affair between Jack and Rose couldn't be denied and Cal's pockets began to feel empty and he became jealous of Jack searching for a way to compromise Rose's love for Jack. The Titanic then collides with a large iceberg and begins to sink. As the ship lowers itself into the depths of the ocean, Jack and Rose must fight death of the freezing water and await a rescue ship. 84 years later Rose hears of the Titanic and the discovery of her drawing and meets with the explorers, her memories are where our story begins. The Titanic is a powerful story of survival, love and heroism. A love story that will never let go of the hearts of the people around the world.
                        
                            —therollerbrat
                        
                
                
                    Deep on the bottom of the sea, some 3800 meters below, in the very seabed of the Atlantic Ocean lies the wreckage of a ship. It is the unmistakable figure of the ""Titanic"", once man's greatest mechanical achievement, now stripped of its former glory, paying the price of pride and hubris against God. Almost a century later, at the present time, intrigued by the unique stories of the Titanic's passengers, but most of all, of its abundant, yet, hidden riches, Brock Lovett, a modern treasure hunter and his well-equipped technical crew is digging for answers for the past three years, nevertheless, without any success. But when the news of his crusade reaches the ears of Rose Calvert, one of Titanic's few survivors, things will begin to clarify, as Rose begins to unfold her incredible, heartfelt and tragic story that intertwines the legend of the notorious ""Heart of the Ocean"", King Louis' XVI deep-blue diamond, with her true romance between classes with Jack Dawson, a young bohemian vagabond. Eventually, however, Rose's sad story will come to the unforeseeable events that shook the world and would inevitably teach a lesson in humility to both paupers and royalty.
                        
                            —Nick Riganas
                        
                
                
                    Deep-sea explorer Brock Lovett has reached the most famous shipwreck of all - the Titanic. Emerging with a safe believed to contain a diamond called 'The Heart of the Ocean', he discovers the safe does not hold the diamond but a drawing of a beautiful woman wearing it. When Brock is later interviewed on TV, he shows the drawing to the cameras, and a 100-year-old woman named Rose Calvert living in Michigan recognizes the woman in the drawing - herself! On a visit to Brock's explorer ship over the wreck, Rose tells her story of the Titanic and its ill-fated voyage. Engaged to a would-be steel magnate, Caledon Hockley, she boards the Titanic's first-class suites with him and her mother in Southampton. Also boarding are Jack Dawson and his best friend Fabrizio De Rossi, after a lucky poker game wins them tickets in steerage. When Rose attempts suicide by jumping off the stern in third-class, Jack pulls her back onto the ship... and a bond is forged between them as Jack is invited by her into first-class the following day. Rose's mother and Caledon Hockley try desperate measures to keep them apart. But that strategy goes out the window when the Titanic collides with an iceberg, and due to a design flaw begins to sink - despite being proclaimed 'unsinkable'. Now Rose and Jack must fight to stay alive, but is young Jack already doomed because of his lower status as a steerage passenger?
                        
                            —Derek O'Cain
                        
                
                
                    A seventeen-year-old aristocrat falls in love with a kind but poor artist aboard the luxurious, ill-fated R.M.S. Titanic.
                        
                            —j-jessie-weaver
                        
                
    Spoilers
    
            
            The synopsis below may give away important plot points.
    
    Synopsis
    In 1996, treasure hunter Brock Lovett and his team aboard the research vessel Keldysh search the wreck of RMS Titanic for a necklace with a rare diamond, the Heart of the Ocean. They recover a safe containing a drawing of a young woman wearing only the necklace. It is dated April 14, 1912, the day the ship struck the iceberg. Rose Dawson Calvert, claiming to be the person in the drawing, visits Lovett and tells of her experiences aboard the ship.
In 1912 Southampton, 17-year-old first-class passenger Rose DeWitt Bukater, her fiancé Cal Hockley, and her mother Ruth board the Titanic. Ruth emphasizes that Rose's marriage will resolve the DeWitt Bukaters' financial problems. Distraught over the engagement, Rose considers committing suicide by jumping from the stern; Jack Dawson, a penniless artist, convinces her not to. Discovered with Jack, Rose tells Cal that she was peering over the edge and Jack saved her from falling. Cal is indifferent, but when Rose indicates some recognition is due, he offers Jack a small amount of money. After Rose asks whether saving her life meant so little, he invites Jack to dine with them in first class the following night. Jack and Rose develop a tentative friendship, though Cal and Ruth are wary of him. Following dinner, Rose secretly joins Jack at a party in third class.
Aware of Cal and Ruth's disapproval, Rose rebuffs Jack's advances, but later realizes that she prefers him over Cal. After rendezvousing on the bow at sunset, Rose takes Jack to her state room and displays Cal's engagement present: the Heart of the Ocean. At her request, Jack sketches Rose posing nude wearing it. They evade Cal's bodyguard and have sex in an automobile inside the cargo hold. They later visit the forward deck, witnessing a collision with an iceberg and overhearing the officers and designer discussing its seriousness.
Cal discovers Jack's sketch of Rose and a mocking note from her in his safe along with the necklace. When Jack and Rose attempt to tell Cal of the collision, he has his butler slip the necklace into Jack's pocket and accuses him of theft. He is arrested, taken to the Master-at-arms' office, and handcuffed to a pipe. Cal puts the necklace in his own coat pocket.
With the ship sinking, Rose is desperate to free Jack. She flees Cal and her mother, who has boarded a lifeboat, and rescues him. They return to the boat deck, where Cal and Jack encourage her to board a lifeboat; Cal claims he can get himself and Jack off safely. After Rose boards one, Cal tells Jack the arrangement is only for himself. As her boat lowers, Rose decides that she cannot leave Jack and jumps back on board. Cal takes his butler's pistol and chases Rose and Jack into the flooding first class dining saloon. After using up his ammunition, Cal realizes he gave his coat and consequently the necklace to Rose. He later boards a collapsible lifeboat by carrying a lost child.
After braving several obstacles, Jack and Rose return to the boat deck. All the lifeboats have departed and passengers are falling to their deaths as the stern rises out of the water. The ship breaks in half, lifting the stern into the air. Jack and Rose ride it into the ocean and he helps her onto a wooden panel only buoyant enough for one person. Holding the edge, he assures her that she will die an old woman, warm in her bed. He dies of hypothermia but she is saved.
With Rose hiding from Cal en route, the RMS Carpathia takes the survivors to New York. There she gives her name as Rose Dawson. She later learns that Cal committed suicide after losing everything in the 1929 Wall Street Crash.
Lovett abandons his search after hearing Rose's story. Alone on the stern of the Keldysh, Rose takes out the Heart of the Oceanin her possession all alongand drops it into the sea over the wreck site. While she is seemingly asleep in her bed, photos on her dresser depict a life of freedom and adventure, partly inspired by Jack. A young Rose reunites with him at the ship's Grand Staircase, applauded by those who perished.
    
        See also"
"2","http://www.imdb.com/title/tt0119116/plotsummary?ref_=tt_stry_pl#synopsis","The story's premise is that every five thousand years, in conjunction with a planetary arrangement, a 'Great Evil' appears whose purpose is to destroy life. In preparation for the next appearance in 2263, a group of aliens called the Mondoshawan arrive on Earth in 1914 to extract the only weapon capable of defeating the Great Evil, a collection of four stones representing the Classical Elements and the eponymous Fifth Element that conjugates the other four into organic life. After taking the weapons, the Mondoshawans present a key to a priest and tell him to pass the information provoking their mission through future generations in preparation for the Evil's arrival.In 2263, the Great Evil appears and in the form of a fiery planet and destroys an fleet of interplanetary battleships. On Earth, the world's president consults with his military and science advisers about the approaching planetoid, which when provoked, grows larger. When the Mondoshawans attempt to deliver the Elements back to Earth, they are ambushed by another alien race, the shape-shifting Mangalores. Earthly scientists are able to recover a portion of the Fifth Element and use a reconstitution device to recreate it, whereupon it takes the form of an apparently human woman named ""Leeloo"" described as ""the perfect being"". Leeloo, terrified of her unfamiliar environs, escapes the scientists and arrives in the care of taxi driver Korben Dallas, a former major in the Federated Army's Special Forces. Dallas then delivers her to Priest Vito Cornelius, the current guardian of the Mondoshawans' knowledge. Dallas, Cornelius, and his acolyte David help Leeloo recover, though Dallas is forced out of Cornelius' apartment before learning her purpose. Cornelius learns from Leeloo that the four Elements were not carried by the Mondoshawans but instead entrusted to Diva Plavalaguna, a singer currently performing on a luxury space liner at Fhloston Paradise, and that Leeloo must recover the stones from her. Meanwhile, wealthy industrialist Jean-Baptiste Emmanuel Zorg has attempted to gain the stones as urged by communication with the Great Evil. After learning that the Mangalores' attack on the Mondoshawans was unsuccessful in recovering the stones, Zorg betrays and kills them, whereupon the surviving Mangalores decide to extract revenge and gain the stones for themselves.Dallas is later met at his apartment by his General Munro, who informs him that he has been drafted back into the Army in order to travel to meet the Diva, having rigged the annual Gemini Croquette Contest to allow Dallas to win. Their meeting is interrupted by the arrival of Cornelius and Leeloo. Dallas, learning of Leeloo's need, offers to help, but is knocked out by Cornelius, who steals his winning transportation tickets and departs with Leeloo. Dallas accepts the job from General Munro and travels to John F. Kennedy International Airport, intercepting Cornelius, David, and Leeloo before they board their flight, and escorts Leeloo. The Mangalores and Zorg's assistant are rebuffed by the ticketing agent when they try to pose as Dallas. Cornelius instructs David to prepare the temple in Egypt and then sneaks aboard the passenger spaceplane before it leaves.On the flight, Dallas meets interstellar radio personality Ruby Rhod, who escorts him as the contest winner. Upon arrival at Fhloston Paradise, Dallas is taken by Ruby to prepare for the show, while Leeloo waits near the Diva's quarters in order to retrieve the stones from her after her performance. The Diva's show is interrupted by the Mangalores, and the Diva is fatally shot. Dallas learns from her dying words that the Diva has hidden the stones inside her body; after she dies, Dallas extracts them, giving them to Ruby to hold as he defeats the Mangalores and saves the rest of the passengers and crew. Leeloo is able to defeat the Mangalores that attempt to ransack the Diva's quarters. Zorg, having flown himself to Fhloston, fights Leeloo at the Diva's quarters, injuring her and forcing her to retreat. He takes the case he believes contains the stones while starting a time bomb. When Dallas goes to recover Leeloo, Zorg finds the case to be empty. Zorg re-enters the liner just as Dallas, Leeloo, Cornelius, and Ruby leave it on Zorg's ship. Zorg is able to stop his bomb; but the defeated Mangalores activate another bomb, destroying Zorg and the liner.The four return to the temple on Earth as the Great Evil rushes towards the planet. There, Dallas finds Leeloo disillusioned and unwilling to perform her role, believing that humans will destroy themselves despite her rescue of them. As the protagonists arrange the stones in the temple to form their weapon, they are briefly baffled by their ignorance of the weapon's operation, but discover that each stone is triggered by the presence of the Classical element to which it corresponds. Dallas then convinces Leeloo to perform her role, embraces her, and kisses her. At this, Leeloo releases the weapon's ""Divine Light"", causing the Great Evil to become a new moon in Earth's orbit. Later, the President and General Munro go to the reconstitution lab to congratulate Dallas on his successful mission, but he and Leeloo are unavailable, despite the president's assertion that he is in a hurry. Viewers then see he and Leeloo are making love in the resurrection chamber.","
    
                    In the twenty-third century, the universe is threatened by evil. The only hope for mankind is the Fifth Element, who comes to Earth every five thousand years to protect the humans with four stones of the four elements: fire, water, Earth and air. A Mondoshawan spacecraft is bringing The Fifth Element back to Earth but it is destroyed by the evil Mangalores. However, a team of scientists use the DNA of the remains of the Fifth Element to rebuild the perfect being called Leeloo. She escapes from the laboratory and stumbles upon the taxi driver and former elite commando Major Korben Dallas that helps her to escape from the police. Leeloo tells him that she must meet Father Vito Cornelius to accomplish her mission. Meanwhile, the Evil uses the greedy and cruel Jean-Baptiste Emanuel Zorg and a team of mercenary Mangalores to retrieve the stones and avoid the protection of Leeloo. But the skilled Korben Dallas has fallen in love with Leeloo and decides to help her to retrieve the stones.
                        
                            —Claudio Carvalho, Rio de Janeiro, Brazil
                        
                
                
                    Two hundred and fifty years in the future, life as we know it is threatened by the arrival of Evil. Only the Fifth Element can stop the Evil from extinguishing life, as it tries to do every five thousand years. She is assisted by a former elite commando turned cab driver, Korben Dallas, who is, in turn, helped by Prince/Arsenio clone, Ruby Rhod. Unfortunately, Evil is being assisted by Mr. Zorg, who seeks to profit from the chaos that Evil will bring, and his alien mercenaries.
                        
                            —David J. Gannon 
                        
                
                
                    There are cycles in the Universe when great evil threatens all life in the Universe. The Ultimate weapon against evil, devised long ago, is called ""The Fifth Element"", stored on Earth for safekeeping. When a Professor discovered it in the 1910's, he found it very astonishing. However, a group of beings known as the Monascheiwans came to Earth to take the fifth element to utilize it for their own well-being, promising to return it in time for the next cycle. In the distant future of the 2200's, the Earth is a very different place, yet much the same... People smoke, break laws, make messes. In the megalopolis of New York, a former elite commando named Korban Dallas is now a taxi driver. As the Monascheiwans were returning the Fifth Element to Earth to fend of the rising evil, they are destroyed by a ruthless race of beings known as Mangalores. Discovered in the remains of the Monascheiwans' ship, is a remnant of the Fifth Element, from which they re-create ""the perfect being"", The Fifth Element, named ""Leeloo"", who drops in on Korban Dallas in his cab... literally. Dallas keeps her free from government control and brings her to a priest named Vito Cornillius, who, seeing the coming Evil in the prophecies, is attempting to find the Elemental Stones needed to power the Fifth Element. He is getting in the way of a ruthless businessman named Zorg, who is already operating under the sway of Evil.
                        
                            —John Wiggins
                        
                
                
                    In the colorful future, a cab driver unwittingly becomes the central figure in the search for a legendary cosmic weapon to keep Evil and Mr. Zorg at bay.
                        
                            —Murray Chapman
                        
                
    Spoilers
    
            
            The synopsis below may give away important plot points.
    
    Synopsis
    The story's premise is that every five thousand years, in conjunction with a planetary arrangement, a 'Great Evil' appears whose purpose is to destroy life. In preparation for the next appearance in 2263, a group of aliens called the Mondoshawan arrive on Earth in 1914 to extract the only weapon capable of defeating the Great Evil, a collection of four stones representing the Classical Elements and the eponymous Fifth Element that conjugates the other four into organic life. After taking the weapons, the Mondoshawans present a key to a priest and tell him to pass the information provoking their mission through future generations in preparation for the Evil's arrival.In 2263, the Great Evil appears and in the form of a fiery planet and destroys an fleet of interplanetary battleships. On Earth, the world's president consults with his military and science advisers about the approaching planetoid, which when provoked, grows larger. When the Mondoshawans attempt to deliver the Elements back to Earth, they are ambushed by another alien race, the shape-shifting Mangalores. Earthly scientists are able to recover a portion of the Fifth Element and use a reconstitution device to recreate it, whereupon it takes the form of an apparently human woman named ""Leeloo"" described as ""the perfect being"". Leeloo, terrified of her unfamiliar environs, escapes the scientists and arrives in the care of taxi driver Korben Dallas, a former major in the Federated Army's Special Forces. Dallas then delivers her to Priest Vito Cornelius, the current guardian of the Mondoshawans' knowledge. Dallas, Cornelius, and his acolyte David help Leeloo recover, though Dallas is forced out of Cornelius' apartment before learning her purpose. Cornelius learns from Leeloo that the four Elements were not carried by the Mondoshawans but instead entrusted to Diva Plavalaguna, a singer currently performing on a luxury space liner at Fhloston Paradise, and that Leeloo must recover the stones from her. Meanwhile, wealthy industrialist Jean-Baptiste Emmanuel Zorg has attempted to gain the stones as urged by communication with the Great Evil. After learning that the Mangalores' attack on the Mondoshawans was unsuccessful in recovering the stones, Zorg betrays and kills them, whereupon the surviving Mangalores decide to extract revenge and gain the stones for themselves.Dallas is later met at his apartment by his General Munro, who informs him that he has been drafted back into the Army in order to travel to meet the Diva, having rigged the annual Gemini Croquette Contest to allow Dallas to win. Their meeting is interrupted by the arrival of Cornelius and Leeloo. Dallas, learning of Leeloo's need, offers to help, but is knocked out by Cornelius, who steals his winning transportation tickets and departs with Leeloo. Dallas accepts the job from General Munro and travels to John F. Kennedy International Airport, intercepting Cornelius, David, and Leeloo before they board their flight, and escorts Leeloo. The Mangalores and Zorg's assistant are rebuffed by the ticketing agent when they try to pose as Dallas. Cornelius instructs David to prepare the temple in Egypt and then sneaks aboard the passenger spaceplane before it leaves.On the flight, Dallas meets interstellar radio personality Ruby Rhod, who escorts him as the contest winner. Upon arrival at Fhloston Paradise, Dallas is taken by Ruby to prepare for the show, while Leeloo waits near the Diva's quarters in order to retrieve the stones from her after her performance. The Diva's show is interrupted by the Mangalores, and the Diva is fatally shot. Dallas learns from her dying words that the Diva has hidden the stones inside her body; after she dies, Dallas extracts them, giving them to Ruby to hold as he defeats the Mangalores and saves the rest of the passengers and crew. Leeloo is able to defeat the Mangalores that attempt to ransack the Diva's quarters. Zorg, having flown himself to Fhloston, fights Leeloo at the Diva's quarters, injuring her and forcing her to retreat. He takes the case he believes contains the stones while starting a time bomb. When Dallas goes to recover Leeloo, Zorg finds the case to be empty. Zorg re-enters the liner just as Dallas, Leeloo, Cornelius, and Ruby leave it on Zorg's ship. Zorg is able to stop his bomb; but the defeated Mangalores activate another bomb, destroying Zorg and the liner.The four return to the temple on Earth as the Great Evil rushes towards the planet. There, Dallas finds Leeloo disillusioned and unwilling to perform her role, believing that humans will destroy themselves despite her rescue of them. As the protagonists arrange the stones in the temple to form their weapon, they are briefly baffled by their ignorance of the weapon's operation, but discover that each stone is triggered by the presence of the Classical element to which it corresponds. Dallas then convinces Leeloo to perform her role, embraces her, and kisses her. At this, Leeloo releases the weapon's ""Divine Light"", causing the Great Evil to become a new moon in Earth's orbit. Later, the President and General Munro go to the reconstitution lab to congratulate Dallas on his successful mission, but he and Leeloo are unavailable, despite the president's assertion that he is in a hurry. Viewers then see he and Leeloo are making love in the resurrection chamber.
    
        See also"
