"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"1",1,"the room",2003,"r",99,"drama",3.6,NA,"johnny is a successful banker who lives happily in a san francisco townhouse with his fiancée, lisa. one day, inexplicably, she gets bored with him and decides to seduce his best friend, mark. from there, nothing will be the same again.","tommy wiseau","tommy wiseau, greg sestero, juliette danielle, philip haldiman",41512,NA
"2",2,"the lord of the rings: the return of the king",2003,"pg-13",201,"adventure, drama, fantasy",8.9,"94","gandalf and aragorn lead the world of men against sauron's army to draw his gaze from frodo and sam as they approach mount doom with the one ring.","peter jackson","elijah wood, viggo mortensen, ian mckellen, orlando bloom",1340,NA
"3",3,"pirates of the caribbean: the curse of the black pearl",2003,"pg-13",143,"action, adventure, fantasy",8,"63","blacksmith will turner teams up with eccentric pirate ""captain"" jack sparrow to save his love, the governor's daughter, from jack's former pirate allies, who are now undead.","gore verbinski","johnny depp, geoffrey rush, orlando bloom, keira knightley",891370,NA
"4",4,"kill bill: vol. 1",2003,"r",111,"action, crime, thriller",8.1,"69","the bride wakens from a four-year coma. the child she carried in her womb is gone. now she must wreak vengeance on the team of assassins who betrayed her - a team she was once part of.","quentin tarantino","uma thurman, david carradine, daryl hannah, michael madsen",812873,NA
"5",5,"jeepers creepers ii",2003,"r",104,"horror",5.6,"36","set a few days after the original, a championship basketball team's bus is attacked by the creeper, the winged, flesh-eating terror, on the last day of his 23-day feeding frenzy.","victor salva","jonathan breck, ray wise, nicki aycox, garikayi mutambirwa",49722,NA
"6",6,"love actually",2003,"r",135,"comedy, drama, romance",7.7,"55","follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before christmas in london, england.","richard curtis","hugh grant, martine mccutcheon, liam neeson, laura linney",347887,NA
"7",7,"freddy vs. jason",2003,"r",97,"action, horror, thriller",5.8,"37","freddy krueger and jason voorhees return to terrorize the teenage population. except this time, they're out to get each other, too.","ronny yu","robert englund, ken kirzinger, kelly rowland, monica keena",96028,NA
"8",8,"oldeuboi",2003,"r",120,"action, drama, mystery",8.4,"74","after being kidnapped and imprisoned for fifteen years, oh dae-su is released, only to find that he must find his captor in five days.","chan-wook park","min-sik choi, ji-tae yu, hye-jeong kang, dae-han ji",403846,NA
"9",9,"the texas chainsaw massacre",2003,"r",98,"horror",6.2,"38","after picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a deformed chainsaw-wielding killer and his family of equally psychopathic killers.","marcus nispel","jessica biel, jonathan tucker, andrew bryniarski, erica leerhsen",115595,NA
"10",10,"monster",2003,"r",109,"biography, crime, drama",7.3,"74","based on the life of aileen wuornos, a daytona beach prostitute who became a serial killer.","patty jenkins","charlize theron, christina ricci, bruce dern, lee tergesen",114864,NA
"11",11,"the dreamers",2003,"nc-17",115,"drama, romance",7.2,"62","a young american studying in paris in 1968 strikes up a friendship with a french brother and sister. set against the background of the '68 paris student riots.","bernardo bertolucci","michael pitt, louis garrel, eva green, anna chancellor",90368,NA
"12",12,"house of 1000 corpses",2003,"r",89,"horror",6,"31","two young couples traveling across the backwoods of texas searching for urban legends of murder end up as prisoners of a bizarre and sadistic backwater family of serial killers.","rob zombie","sid haig, karen black, bill moseley, sheri moon zombie",65049,NA
"13",13,"finding nemo",2003,"g",100,"animation, adventure, comedy",8.1,"90","after his son is captured in the great barrier reef and taken to sydney, a timid clownfish sets out on a journey to bring him home.","andrew stanton, lee unkrich","albert brooks, ellen degeneres, alexander gould, willem dafoe",777183,NA
"14",14,"wrong turn",2003,"r",84,"horror",6.1,"32","six people find themselves trapped in the woods of west virginia, hunted down by ""cannibalistic mountain men grossly disfigured through generations of in-breeding.""","rob schmidt","eliza dushku, jeremy sisto, emmanuelle chriqui, desmond harrington",94296,NA
"15",15,"hulk",2003,"pg-13",138,"action, sci-fi",5.7,"54","bruce banner, a genetics researcher with a tragic past, suffers an accident that causes him to transform into a raging green monster when he gets angry.","ang lee","eric bana, jennifer connelly, sam elliott, josh lucas",224957,NA
"16",16,"big fish",2003,"pg-13",125,"adventure, drama, fantasy",8,"58","a frustrated son tries to determine the fact from fiction in his dying father's life.","tim burton","ewan mcgregor, albert finney, billy crudup, jessica lange",370712,NA
"17",17,"the haunted mansion",2003,"pg",88,"comedy, family, fantasy",4.9,"34","a realtor and his wife and children are summoned to a mansion, which they soon discover is haunted, and while they attempt to escape, he learns an important lesson about the family he has neglected.","rob minkoff","eddie murphy, marsha thomason, jennifer tilly, terence stamp",34981,NA
"18",18,"underworld",2003,"r",121,"action, fantasy, thriller",7,"42","selene, a vampire warrior, is entrenched in a conflict between vampires and werewolves, while falling in love with michael, a human who is sought by werewolves for unknown reasons.","len wiseman","kate beckinsale, scott speedman, shane brolly, michael sheen",226342,NA
"19",19,"lost in translation",2003,"r",102,"drama",7.8,"89","a faded movie star and a neglected young woman form an unlikely bond after crossing paths in tokyo.","sofia coppola","bill murray, scarlett johansson, giovanni ribisi, anna faris",347206,NA
"20",20,"mystic river",2003,"r",138,"crime, drama, mystery",8,"84","with a childhood tragedy that overshadowed their lives, three men are reunited by circumstance when one has a family tragedy.","clint eastwood","sean penn, tim robbins, kevin bacon, emmy rossum",363276,NA
"21",21,"elf",2003,"pg",97,"comedy, family, fantasy",6.9,"64","after inadvertently wreaking havoc on the elf community due to his ungainly size, a man raised as an elf at the north pole is sent to the u.s. in search of his true identity.","jon favreau","will ferrell, james caan, bob newhart, zooey deschanel",162794,NA
"22",22,"identity",2003,"r",90,"mystery, thriller",7.3,"64","stranded at a desolate nevada motel during a nasty rain-storm, ten strangers become acquainted with each other when they realize that they're being killed off one by one.","james mangold","john cusack, ray liotta, amanda peet, john hawkes",193405,NA
