"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"1",1,"saw",2004,"r",103,"horror, mystery, thriller",7.7,"46","two strangers, who awaken in a room with no recollection of how they got there, soon discover they're pawns in a deadly game perpetrated by a notorious serial killer.","james wan","cary elwes, leigh whannell, danny glover, ken leung",326769,NA
"2",2,"the notebook",2004,"pg-13",123,"drama, romance",7.9,"53","a poor yet passionate young man falls in love with a rich young woman, giving her a sense of freedom, but they are soon separated because of their social differences.","nick cassavetes","gena rowlands, james garner, rachel mcadams, ryan gosling",433339,NA
"3",3,"dawn of the dead",2004,"r",101,"action, horror, thriller",7.3,"59","a nurse, a policeman, a young married couple, a salesman, and other survivors of a worldwide plague that is producing aggressive, flesh-eating zombies, take refuge in a mega midwestern shopping mall.","zack snyder","sarah polley, ving rhames, mekhi phifer, jake weber",207354,NA
"4",4,"mean girls",2004,"pg-13",97,"comedy",7,"66","cady heron is a hit with the plastics, the a-list girl clique at her new school, until she makes the mistake of falling for aaron samuels, the ex-boyfriend of alpha plastic regina george.","mark waters","lindsay lohan, jonathan bennett, rachel mcadams, tina fey",272255,NA
"5",5,"shaun of the dead",2004,"r",99,"comedy, horror",8,"76","a man decides to turn his moribund life around by winning back his ex-girlfriend, reconciling his relationship with his mother, and dealing with an entire community that has returned from the dead to eat the living.","edgar wright","simon pegg, nick frost, kate ashfield, lucy davis",431296,NA
"6",6,"napoleon dynamite",2004,"pg",96,"comedy",6.9,"64","a listless and alienated teenager decides to help his new friend win the class presidency in their small western high school, while he must deal with his bizarre family life back home.","jared hess","jon heder, efren ramirez, jon gries, aaron ruell",171751,NA
"7",7,"eternal sunshine of the spotless mind",2004,"r",108,"drama, romance, sci-fi",8.3,"89","when their relationship turns sour, a couple undergoes a procedure to have each other erased from their memories. but it is only through the process of loss that they discover what they had to begin with.","michel gondry","jim carrey, kate winslet, tom wilkinson, gerry robert byrne",741048,NA
"8",8,"troy",2004,"r",163,"drama, history, romance",7.2,"56","an adaptation of homer's great epic, the film follows the assault on troy by the united greek forces and chronicles the fates of the men involved.","wolfgang petersen","brad pitt, eric bana, orlando bloom, julian glover",416334,NA
"9",9,"harry potter and the prisoner of azkaban",2004,"pg",142,"adventure, family, fantasy",7.8,"82","it's harry's third year at hogwarts; not only does he have a new ""defense against the dark arts"" teacher, but there is also trouble brewing. convicted murderer sirius black has escaped the wizards' prison and is coming after harry.","alfonso cuarón","daniel radcliffe, emma watson, rupert grint, richard griffiths",430535,NA
"10",10,"the incredibles",2004,"pg",115,"animation, action, adventure",8,"90","a family of undercover superheroes, while trying to live the quiet suburban life, are forced into action to save the world.","brad bird","craig t. nelson, samuel l. jackson, holly hunter, jason lee",523954,NA
