"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"1",1,"house of wax",1953,"approved",88,"horror",7.1,NA,"an associate burns down a wax museum with the owner inside, but he survives only to become vengeful and murderous.","andré de toth","vincent price, frank lovejoy, phyllis kirk, carolyn jones",12986,NA
"2",2,"peter pan",1953,"approved",77,"animation, adventure, family",7.3,NA,"wendy and her brothers are whisked away to the magical world of neverland with the hero of their stories, peter pan.","clyde geronimi, wilfred jackson, hamilton luske, jack kinney","bobby driscoll, kathryn beaumont, hans conried, bill thompson",99177,NA
"3",3,"roman holiday",1953,"passed",118,"comedy, romance",8.1,"76","a bored and sheltered princess escapes her guardians and falls in love with an american newsman in rome.","william wyler","gregory peck, audrey hepburn, eddie albert, hartley power",109680,NA
"4",4,"shane",1953,"approved",118,"drama, western",7.7,NA,"a weary gunfighter attempts to settle down with a homestead family, but a smoldering settler/rancher conflict forces him to act.","george stevens","alan ladd, jean arthur, van heflin, brandon de wilde",30644,NA
"5",5,"from here to eternity",1953,"not rated",118,"drama, romance, war",7.7,NA,"in hawaii in 1941, a private is cruelly punished for not boxing on his unit's team, while his captain's wife and second-in-command are falling in love.","fred zinnemann","burt lancaster, montgomery clift, deborah kerr, donna reed",36503,NA
"6",6,"the war of the worlds",1953,"approved",85,"action, sci-fi, thriller",7.1,NA,"a small town in california is attacked by martians, beginning a worldwide invasion.","byron haskin","gene barry, ann robinson, les tremayne, robert cornthwaite",27352,NA
"7",7,"the wages of fear",1953,"not rated",131,"adventure, drama, thriller",8.2,NA,"in a decrepit south american village, four men are hired to transport an urgent nitroglycerine shipment without the equipment that would make it safe.","henri-georges clouzot","yves montand, charles vanel, peter van eyck, folco lulli",39942,NA
"8",8,"tokyo story",1953,"not rated",136,"drama",8.2,NA,"an old couple visit their children and grandchildren in the city; but the children have little time for them.","yasujirô ozu","chishû ryû, chieko higashiyama, sô yamamura, setsuko hara",33007,NA
"9",9,"gentlemen prefer blondes",1953,"not rated",91,"comedy, musical, romance",7.2,NA,"showgirls lorelei lee and dorothy shaw travel to paris, pursued by a private detective hired by the suspicious father of lorelei's fiancé, as well as a rich, enamored old man and many other doting admirers.","howard hawks","jane russell, marilyn monroe, charles coburn, elliott reid",25351,NA
"10",10,"ugetsu",1953,"approved",96,"drama, fantasy, war",8.2,NA,"a tale of ambition, family, love, and war set in the midst of the japanese civil wars of the sixteenth century.","kenji mizoguchi","masayuki mori, machiko kyô, kinuyo tanaka, mitsuko mito",16078,NA
"11",11,"hondo",1953,"pg",83,"drama, romance, war",7.1,NA,"army despatch rider hondo lane discovers a woman and young son living in the midst of warring apaches and becomes their protector.","john farrow","john wayne, geraldine page, ward bond, michael pate",7423,NA
"12",12,"how to marry a millionaire",1953,"approved",95,"comedy, drama, romance",7,NA,"three women set out to find eligible millionaires to marry, but find true love in the process.","jean negulesco","marilyn monroe, betty grable, lauren bacall, david wayne",17012,NA
"13",13,"stalag 17",1953,"not rated",120,"drama, war",8,NA,"when two escaping american world war ii prisoners are killed, the german p.o.w. camp barracks black marketeer, j.j. sefton, is suspected of being an informer.","billy wilder","william holden, don taylor, otto preminger, robert strauss",45387,NA
"14",14,"the wild one",1953,"approved",79,"drama",6.9,NA,"two rival motorcycle gangs terrorize a small town after one of their leaders is thrown in jail.","laslo benedek","marlon brando, mary murphy, robert keith, lee marvin",12301,NA
"15",15,"calamity jane",1953,"approved",101,"comedy, musical, romance",7.3,NA,"the story of calamity jane, her saloon, and her romance with wild bill hickok.","david butler","doris day, howard keel, allyn ann mclerie, philip carey",6781,NA
"16",16,"julius caesar",1953,"not rated",120,"biography, drama, history",7.4,NA,"the growing ambition of julius caesar is a source of major concern to his close friend brutus. cassius persuades him to participate in his plot to assassinate caesar but they have both sorely underestimated mark antony.","joseph l. mankiewicz","louis calhern, marlon brando, james mason, john gielgud",8579,NA
"17",17,"summer with monika",1953,"r",96,"drama, romance",7.6,NA,"a pair of teenagers meet one summer day, start a reckless affair and abandon their families to be with one another.","ingmar bergman","harriet andersson, lars ekborg, dagmar ebbesen, åke fridell",8786,NA
"18",18,"the big heat",1953,"not rated",90,"crime, film-noir, thriller",8,NA,"tough cop dave bannion takes on a politically powerful crime syndicate.","fritz lang","glenn ford, gloria grahame, jocelyn brando, alexander scourby",18323,NA
"19",19,"fear and desire",1953,"not rated",62,"drama, thriller, war",5.6,NA,"four soldiers trapped behind enemy lines must confront their fears and desires.","stanley kubrick","frank silvera, kenneth harp, paul mazursky, stephen coit",6292,NA
"20",20,"the joe louis story",1953,"unrated",88,"biography, drama, film-noir",6.2,NA,"the life and career of heavyweight champion joe louis, who held the title for 12 years--longer than any other boxer in history--and who had to not only battle opponents inside the ring and racism outside it.","robert gordon","coley wallace, paul stewart, hilda simms, james edwards",248,NA
"21",21,"it came from outer space",1953,"approved",81,"horror, sci-fi",6.6,NA,"a spaceship from another world crashes in the arizona desert and only an amateur stargazer and a schoolteacher suspect alien influence when the local townsfolk begin to act strangely.","jack arnold","richard carlson, barbara rush, charles drake, joe sawyer",6651,NA
"22",22,"titanic",1953,"not rated",98,"drama, history, romance",7.2,NA,"an unhappily married couple struggle to deal with their problems while on board the ill-fated ship.","jean negulesco","clifton webb, barbara stanwyck, robert wagner, audrey dalton",5184,NA
"23",23,"glen or glenda",1953,"pg",65,"drama",4.2,NA,"a psychiatrist tells two stories: one of a transvestite (glen or glenda), the other of a pseudohermaphrodite (alan or anne).","edward d. wood jr.","edward d. wood jr., bela lugosi, lyle talbot, timothy farrell",7035,NA
"24",24,"the robe",1953,"unrated",135,"drama, history",6.8,NA,"in the roman province of judea during the 1st century, roman tribune marcellus gallio is ordered to crucify jesus of nazareth but is tormented by his guilty conscience afterwards.","henry koster","richard burton, jean simmons, victor mature, michael rennie",7224,NA
"25",25,"kiss me kate",1953,"approved",109,"comedy, musical, romance",7.2,NA,"an ex-husband and wife team star in a musical version of 'the taming of the shrew'; off-stage, the production is troublesome with ex-lovers' quarrels and a gangster looking for some money owed to them.","george sidney","kathryn grayson, howard keel, ann miller, keenan wynn",4663,NA
"26",26,"the 5,000 fingers of dr. t.",1953,"approved",89,"family, fantasy, music",6.9,NA,"the bane of adolescent bart collins' existence is the piano lessons he is forced to take under the tutelage of dr. terwilliker, the only person he admits he detests because of his ...                see full summary »","roy rowland","mary healy, hans conried, tommy rettig, peter lind hayes",3098,NA
"27",27,"invaders from mars",1953,"approved",78,"sci-fi",6.5,NA,"a young boy learns that space aliens are taking over the minds of earthlings.","william cameron menzies","helena carter, arthur franz, jimmy hunt, leif erickson",5811,NA
"28",28,"man on a tightrope",1953,"approved",105,"drama, film-noir, thriller",7.1,NA,"czech circus owner-clown and his entire troupe employ a daring stratagem in order to escape en masse from behind the iron curtain.","elia kazan","fredric march, terry moore, gloria grahame, cameron mitchell",782,NA
"29",29,"mogambo",1953,"approved",116,"adventure, drama, romance",6.7,NA,"on a kenyan safari, white hunter victor marswell has a love triangle with seductive american socialite eloise kelly and anthropologist donald nordley's cheating wife linda.","john ford","clark gable, grace kelly, ava gardner, donald sinden",6268,NA
"30",30,"i confess",1953,"not rated",95,"crime, drama, thriller",7.3,NA,"a priest who comes under suspicion for murder cannot clear his name without breaking the seal of the confessional.","alfred hitchcock","montgomery clift, anne baxter, karl malden, brian aherne",15845,NA
"31",31,"split second",1953,"not rated",85,"crime, drama, film-noir",6.9,NA,"two escaped killers take hostages and hide in a nevada mining ghost town without knowing that an atom bomb is scheduled to be tested there the next morning.","dick powell","stephen mcnally, alexis smith, jan sterling, keith andes",1079,NA
"32",32,"beat the devil",1953,"approved",89,"action, adventure, comedy",6.6,NA,"on their way to africa are a group of rogues who hope to get rich there, and a seemingly innocent british couple. they meet and things happen...","john huston","humphrey bogart, jennifer jones, gina lollobrigida, robert morley",6708,NA
"33",33,"martin luther",1953,"approved",105,"biography, drama, history",7.1,NA,"biopic of german priest martin luther covering his life between 1505-1530 a.d. and the birth of the protestant reformation movement.","irving pichel","niall macginnis, john ruddock, pierre lefevre, guy verney",341,NA
"34",34,"the naked spur",1953,"passed",91,"thriller, western",7.4,NA,"a bounty hunter trying to bring a murderer to justice is forced to accept the help of two less-than-trustworthy strangers.","anthony mann","james stewart, janet leigh, robert ryan, ralph meeker",8327,NA
"35",35,"monsieur hulot's holiday",1953,"not rated",83,"comedy",7.6,NA,"monsieur hulot comes to a beachside hotel for a vacation, where he accidentally (but good-naturedly) causes havoc.","jacques tati","jacques tati, nathalie pascaud, micheline rolla, valentine camax",13670,NA
"36",36,"niagara",1953,"approved",92,"film-noir, thriller",7.1,NA,"as two couples are visiting niagara falls, tensions between one wife and her husband reach the level of murder.","henry hathaway","marilyn monroe, joseph cotten, jean peters, max showalter",12094,NA
"37",37,"the beast from 20,000 fathoms",1953,"approved",80,"adventure, horror, sci-fi",6.7,NA,"a ferocious dinosaur awakened by an arctic atomic test terrorizes the north atlantic and, ultimately, new york city.","eugène lourié","paul hubschmid, paula raymond, cecil kellaway, kenneth tobey",5397,NA
"38",38,"dangerous crossing",1953,"approved",75,"drama, film-noir, mystery",7,NA,"when a beautiful bride boards an ocean liner with her new husband, he goes into hiding, and she becomes the target of a murder conspiracy.","joseph m. newman","jeanne crain, michael rennie, max showalter, carl betz",1356,NA
"39",39,"the earrings of madame de...",1953,"not rated",105,"drama, romance",8,NA,"the diamond earrings of a french aristocrat, a wedding gift from her husband, cause a series of conflicts as they change hands repeatedly.","max ophüls","charles boyer, danielle darrieux, vittorio de sica, jean debucourt",7004,NA
"40",40,"the hitch-hiker",1953,"approved",71,"crime, film-noir, thriller",7,NA,"two fishermen pick up a psychotic escaped convict who tells them that he intends to murder them when the ride is over.","ida lupino","edmond o'brien, frank lovejoy, william talman, josé torvay",4804,NA
"41",41,"i vitelloni",1953,"not rated",104,"comedy, drama",8,"87","a character study of five young men at crucial turning points in their lives in a small town in italy.","federico fellini","alberto sordi, franco fabrizi, franco interlenghi, leopoldo trieste",11581,NA
"42",42,"the band wagon",1953,"passed",112,"comedy, musical, romance",7.6,NA,"a pretentiously artistic is hired for a new broadway musical and changes it beyond recognition.","vincente minnelli","fred astaire, cyd charisse, oscar levant, nanette fabray",8162,NA
"43",43,"pickup on south street",1953,"approved",80,"crime, film-noir, thriller",7.8,NA,"a pickpocket unwittingly lifts a message destined for enemy agents and becomes a target for a communist spy ring.","samuel fuller","richard widmark, jean peters, thelma ritter, murvyn vye",10058,NA
"44",44,"scared stiff",1953,"unrated",108,"comedy, horror, musical",6.6,NA,"fleeing a murder charge, a busboy and a nightclub singer wind up on a spooky caribbean island inherited by an heiress.","george marshall","dean martin, jerry lewis, lizabeth scott, carmen miranda",1368,NA
"45",45,"angel face",1953,"not rated",91,"crime, drama, film-noir",7.3,NA,"ambulance driver frank jessup is ensnared in the schemes of the sensuous but dangerous diane tremayne.","otto preminger","robert mitchum, jean simmons, mona freeman, herbert marshall",5512,NA
