"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"1",1,"the third man",1949,"not rated",93,"film-noir, mystery, thriller",8.3,NA,"pulp novelist holly martins travels to shadowy, postwar vienna, only to find himself investigating the mysterious death of an old friend, harry lime.","carol reed","orson welles, joseph cotten, alida valli, trevor howard",126603,NA
"2",2,"the adventures of ichabod and mr. toad",1949,"approved",68,"animation, comedy, family",7.1,NA,"an animated adaptation of ""the wind in the willows"" followed by an adaptation of ""the legend of sleepy hollow"".","james algar, clyde geronimi, jack kinney","bing crosby, basil rathbone, eric blore, john mcleish",9586,NA
"3",3,"jigsaw",1949,"passed",72,"crime, drama, film-noir",5.9,NA,"new york assistant district attorney howard malloy investigates a series of murders and uncovers an extremist group.","fletcher markle","franchot tone, jean wallace, myron mccormick, marc lawrence",579,NA
"4",4,"the woman on pier 13",1949,"not rated",73,"crime, drama, film-noir",5.9,NA,"successful, newly married brad collins once belonged to the communist party of the usa, and now the party will stop at nothing to use him.","robert stevenson","robert ryan, laraine day, john agar, thomas gomez",751,NA
"5",5,"samson and delilah",1949,"not rated",131,"adventure, drama, history",6.8,NA,"when strongman samson rejects the love of the beautiful philistine woman delilah, she seeks vengeance that brings horrible consequences they both regret.","cecil b. demille","hedy lamarr, victor mature, george sanders, angela lansbury",5324,NA
"6",6,"sands of iwo jima",1949,"approved",100,"action, drama, romance",7.2,NA,"a dramatization of the world war ii battle of iwo jima.","allan dwan","john wayne, john agar, adele mara, forrest tucker",7925,NA
"7",7,"little women",1949,"approved",122,"drama, family, romance",7.3,NA,"the march sisters -- meg, jo, beth and amy -- struggle to make ends meet in their new england household while their father is away fighting in the civil war. despite harsh times, they cling...                see full summary »","mervyn leroy","june allyson, peter lawford, margaret o'brien, elizabeth taylor",5116,NA
"8",8,"the red danube",1949,"passed",119,"drama, romance, war",6.4,NA,"shortly after the end of world war ii, british colonel michael 'hooky' nicobar is assigned to a unit in the british zone of vienna. his duty is to aid the soviet authorities to repatriate ...                see full summary »","george sidney","walter pidgeon, ethel barrymore, peter lawford, angela lansbury",437,NA
"9",9,"white heat",1949,"approved",114,"action, crime, drama",8.2,NA,"a psychopathic criminal with a mother complex makes a daring break from prison and leads his old gang in a chemical plant payroll heist. shortly after the plan takes place, events take a crazy turn.","raoul walsh","james cagney, virginia mayo, edmond o'brien, margaret wycherly",22413,NA
"10",10,"twelve o'clock high",1949,"not rated",132,"drama, war",7.8,NA,"a hard-as-nails general takes over a bomber unit suffering from low morale and whips them into fighting shape.","henry king","gregory peck, hugh marlowe, gary merrill, millard mitchell",10729,NA
"11",11,"it's a great feeling",1949,NA,85,"comedy, music",6.2,NA,"a waitress at the warner bros. commissary is anxious to break into pictures. she thinks her big break may have arrived when two actors agree to help her.","david butler","doris day, dennis morgan, jack carson, bill goodwin",1140,NA
"12",12,"the fountainhead",1949,"approved",114,"drama, romance",7.1,NA,"an uncompromising, visionary architect struggles to maintain his integrity and individualism despite personal, professional and economic pressures to conform to popular standards.","king vidor","gary cooper, patricia neal, raymond massey, kent smith",7802,NA
"13",13,"the heiress",1949,"passed",115,"drama, romance",8.3,NA,"a young naive woman falls for a handsome young man who her emotionally abusive father suspects is a fortune hunter.","william wyler","olivia de havilland, montgomery clift, ralph richardson, miriam hopkins",10709,NA
"14",14,"on the town",1949,"approved",98,"comedy, musical, romance",7.6,NA,"three sailors on a day of shore leave in new york city look for fun and romance before their twenty-four hours are up.","stanley donen, gene kelly","gene kelly, frank sinatra, betty garrett, ann miller",13220,NA
"15",15,"she wore a yellow ribbon",1949,"unrated",103,"western",7.4,NA,"captain nathan brittles, on the eve of retirement, takes out a last patrol to stop an impending massive indian attack. encumbered by women who must be evacuated, brittles finds his mission imperiled.","john ford","john wayne, joanne dru, john agar, ben johnson",12952,NA
"16",16,"kind hearts and coronets",1949,"approved",106,"comedy, crime",8.1,NA,"a distant poor relative of the duke of d'ascoyne plots to inherit the title by murdering the eight other heirs who stand ahead of him in the line of succession.","robert hamer","dennis price, alec guinness, valerie hobson, joan greenwood",29779,NA
"17",17,"adam's rib",1949,"passed",101,"comedy, drama, romance",7.6,NA,"domestic and professional tensions mount when a husband and wife work as opposing lawyers in a case involving a woman who shot her husband.","george cukor","spencer tracy, katharine hepburn, judy holliday, tom ewell",16758,NA
"18",18,"all the king's men",1949,"approved",110,"drama, film-noir",7.6,NA,"the rise and fall of a corrupt politician, who makes his friends richer and retains power by dint of a populist appeal.","robert rossen","broderick crawford, john ireland, joanne dru, john derek",10753,NA
"19",19,"down to the sea in ships",1949,"approved",120,"action, adventure, drama",7.4,NA,"whaling ship captain bering joy takes his grandson jed on a whaling trip to teach him core life values while first mate dan lunceford is tasked with tutoring jed.","henry hathaway","richard widmark, lionel barrymore, dean stockwell, cecil kellaway",626,NA
"20",20,"battleground",1949,"approved",118,"action, war, drama",7.5,NA,"a squad of the 101st airborne division copes with being trapped in the besieged city of bastogne during the battle of the bulge.","william a. wellman","van johnson, john hodiak, ricardo montalban, george murphy",5599,NA
"21",21,"d.o.a.",1949,"approved",83,"drama, film-noir, mystery",7.4,NA,"frank bigelow, told he's been poisoned and has only a few days to live, tries to find out who killed him and why.","rudolph maté","edmond o'brien, pamela britton, luther adler, beverly garland",8605,NA
"22",22,"late spring",1949,"not rated",108,"drama",8.3,NA,"noriko is twenty-seven years old and still living with her widowed father. everybody tries to talk her into marrying, but noriko wants to stay at home caring for her father.","yasujirô ozu","chishû ryû, setsuko hara, yumeji tsukioka, haruko sugimura",10329,NA
"23",23,"a letter to three wives",1949,"unrated",103,"drama, romance",7.9,NA,"a letter is addressed to three wives from their ""best friend"" addie ross, announcing that she is running away with one of their husbands...but she does not say which one.","joseph l. mankiewicz","jeanne crain, linda darnell, ann sothern, kirk douglas",6828,NA
"24",24,"the blue lagoon",1949,"not rated",101,"adventure, drama, romance",6.6,NA,"two children are shipwrecked on a desert-island and fall in love while growing up together.","frank launder","jean simmons, donald houston, susan stranks, peter rudolph jones",343,NA
"25",25,"ma and pa kettle",1949,NA,76,"comedy",6.9,NA,"the kettles and their fifteen children are about to be evicted from their rundown rustic home when pa wins the grand prize by coming up with a new tobacco slogan. birdie hicks is jealous of...                see full summary »","charles lamont","marjorie main, percy kilbride, richard long, meg randall",968,NA
