"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"1",1,"the four horsemen of the apocalypse",1921,"passed",150,"drama, romance, war",7.9,NA,"an extended family split up in france and germany find themselves on opposing sides of the battlefield during world war i.","rex ingram","rudolph valentino, alice terry, pomeroy cannon, josef swickard",2699,NA
"2",2,"the kid",1921,"not rated",68,"comedy, drama, family",8.3,NA,"the tramp cares for an abandoned child, but events put that relationship in jeopardy.","charles chaplin","charles chaplin, edna purviance, jackie coogan, carl miller",79799,NA
"3",3,"the phantom carriage",1921,"not rated",100,"drama, fantasy, horror",8.1,NA,"on new year's eve, the driver of a ghostly carriage forces a drunken man to reflect on his selfish, wasted life.","victor sjöström","victor sjöström, hilda borgström, tore svennberg, astrid holm",7594,NA
"4",4,"der müde tod",1921,"not rated",114,"drama, fantasy, thriller",7.7,NA,"when a woman's fiancé disappears, death gives her three chances to save him from his fate.","fritz lang","lil dagover, walter janssen, bernhard goetzke, hans sternberg",3867,NA
"5",5,"the sheik",1921,"unrated",86,"adventure, drama, romance",7.2,NA,"a charming arabian sheik becomes infatuated with an adventurous, modern-thinking englishwoman and abducts her to his home in the saharan desert.","george melford","rudolph valentino, agnes ayres, ruth miller, george waggner",2627,NA
"6",6,"the haunted castle",1921,NA,69,"crime, drama, horror",6.4,NA,"in the castle vogeloed, a few aristocrats are awaiting baroness safferstätt. but first count oetsch invites himself.. everyone thinks he murdered his brother, baroness safferstat's first ...                see full summary »","f.w. murnau","arnold korff, lulu kyser-korff, lothar mehnert, paul hartmann",1019,NA
"7",7,"orphans of the storm",1921,"not rated",150,"drama, history, romance",7.8,NA,"two orphaned sisters are caught up in the turmoil of the french revolution, encountering misery and love along the way.","d.w. griffith","lillian gish, dorothy gish, joseph schildkraut, frank losee",4045,NA
"8",8,"the three musketeers",1921,NA,119,"action, adventure, romance",7,NA,"the young gascon d'artagnan arrives in paris, his heart set on joining the king's musketeers. he is taken under the wings of three of the most respected and feared musketeers, porthos, ...                see full summary »","fred niblo","adolphe menjou, mary maclaren, nigel de brulier, thomas holding",647,NA
"9",9,"rip van winkle",1921,NA,58,"fantasy",6.2,NA,"the story shows the development of the united state in divergent fields : political, social and even economic field.","edward ludwig","thomas jefferson, milla davenport, daisy jefferson, gertrude messinger",21,NA
"10",10,"camille",1921,"passed",72,"drama, romance",6.6,NA,"a courtesan and an idealistic young man fall in love, only for her to give up the relationship at his status-conscious father's request.","ray c. smallwood","rudolph valentino, rex cherryman, arthur hoyt, zeffie tilbury",766,NA
"11",11,"tol'able david",1921,NA,99,"drama",7.9,NA,"when three thuggish men are responsible for the death of his father and the crippling of his brother, young david must choose between supporting his family or risking his life and exacting vengeance.","henry king","richard barthelmess, gladys hulette, walter p. lewis, ernest torrence",1570,NA
"12",12,"dracula's death",1921,NA,65,"horror, thriller",7.4,NA,"a girl has frightening visions after visiting an insane asylum where one of the inmates claims to be drakula and she can not be sure whether they were a nightmare or real.","károly lajthay","paul askonas, carl goetz, károly hatvani, anna marie hegener",49,NA
"13",13,"the queen of sheba",1921,NA,90,"adventure, drama",7.2,NA,"the story of the ill-fated romance between solomon, king of israel, and the queen of sheba.","j. gordon edwards","betty blythe, fritz leiber, claire de lorez, george siegmann",24,NA
