"","link","synopsis","summaries"
"1","http://www.imdb.com/title/tt1799590/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Depicting well-known incidents in the life of Jesus Christ, this milestone of early cinema won world fame, huge audiences and a screen life of decades when most secular films of the time measured their commercial life in weeks.
                        
                            —Anonymous
                        
                
    Synopsis
    
                "
"2","http://www.imdb.com/title/tt1275680/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Many demonstrations of the art of Jiu Jitsu are given, and as evidence that this is not a passing fad intended only for the amusement of the public there is illustrated in very thrilling manner how several footpads follow two girls and then in a deserted section of the road make an attack, which is successfully foiled and the perpetrators taken into custody. Splendid action and good photographic quality.
                        
                            —Gaumont catalogue
                        
                
                
                    Women pursue pickpockets from Piccadilly to Hampstead and wrestle them.
                        
                            —British Film Catalogue
                        
                
    Synopsis
    
                "
"3","http://www.imdb.com/title/tt0280714/plotsummary?ref_=tt_stry_pl#synopsis",NA," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Synopsis
    
                "
"4","http://www.imdb.com/title/tt0271598/plotsummary?ref_=tt_stry_pl#synopsis",NA," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Synopsis
    
                "
"5","http://www.imdb.com/title/tt0255651/plotsummary?ref_=tt_stry_pl#synopsis",NA," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Synopsis
    
                "
"6","http://www.imdb.com/title/tt0488116/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Twenty-two songs from the opera Faust, presented in twenty-two reels, each about three minutes in duration. Images were synchronized with a recorded soundtracks using the Chronophone sound-on-disc system.
                        
                            —Kieran Kenney
                        
                
    Synopsis
    
                "
"7","http://www.imdb.com/title/tt0000615/plotsummary?ref_=tt_stry_pl#synopsis",NA," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Synopsis
    
                "
"8","http://www.imdb.com/title/tt0212794/plotsummary?ref_=tt_stry_pl#synopsis",NA," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Synopsis
    
                "
"9","http://www.imdb.com/title/tt0279232/plotsummary?ref_=tt_stry_pl#synopsis",NA," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Synopsis
    
                "
"10","http://www.imdb.com/title/tt0279471/plotsummary?ref_=tt_stry_pl#synopsis",NA," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Synopsis
    
                "
"11","http://www.imdb.com/title/tt0176294/plotsummary?ref_=tt_stry_pl#synopsis",NA," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Synopsis
    
                "
"12","http://www.imdb.com/title/tt0279038/plotsummary?ref_=tt_stry_pl#synopsis",NA," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Synopsis
    
                "
"13","http://www.imdb.com/title/tt1735401/plotsummary?ref_=tt_stry_pl#synopsis",NA," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Synopsis
    
                "
"14","http://www.imdb.com/title/tt0255698/plotsummary?ref_=tt_stry_pl#synopsis",NA," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Synopsis
    
                "
