"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"1",1,"license to drive",1988,"pg-13",88,"comedy",6.3,"36","a teen decides to go for a night on the town with his friends despite flunking his driver's test.","greg beeman","corey haim, corey feldman, carol kane, richard masur",15082,NA
"2",2,"beetlejuice",1988,"pg",92,"comedy, fantasy",7.5,"70","when a recently-deceased ghost couple find their now-vacant home invaded by an obnoxious family, they hire a sleazy ghost who gets rid of humans to help them.","tim burton","alec baldwin, geena davis, michael keaton, annie mcenroe",209153,NA
"3",3,"halloween 4: the return of michael myers",1988,"r",88,"horror, thriller",5.9,"43","ten years after his original massacre, the invalid michael myers awakens and returns to haddonfield to kill his seven-year-old niece on halloween. can dr. loomis stop him?","dwight h. little","donald pleasence, ellie cornell, danielle harris, george p. wilbur",33089,NA
"4",4,"child's play",1988,"r",87,"horror, thriller",6.6,NA,"a single mother gives her son a much sought-after doll for his birthday, only to discover that it is possessed by the soul of a serial killer.","tom holland","catherine hicks, chris sarandon, alex vincent, brad dourif",68902,NA
"5",5,"heathers",1988,"r",103,"comedy",7.3,"73","in order to get out of the snobby clique that is destroying her good-girl reputation, an intelligent teen teams up with a dark sociopath in a plot to kill the cool kids.","michael lehmann","winona ryder, christian slater, shannen doherty, lisanne falk",67802,NA
"6",6,"willow",1988,"pg",126,"action, adventure, drama",7.3,"47","a reluctant dwarf must play a critical role in protecting a special baby from an evil queen.","ron howard","val kilmer, joanne whalley, warwick davis, jean marsh",86478,NA
"7",7,"they live",1988,"r",94,"action, horror, sci-fi",7.3,"52","a drifter discovers a pair of sunglasses that allow him to wake up to the fact that aliens have taken over the earth.","john carpenter","roddy piper, keith david, meg foster, george 'buck' flower",84297,NA
"8",8,"die hard",1988,"r",131,"action, thriller",8.2,"70","john mcclane, officer of the nypd, tries to save his wife holly gennaro and several others that were taken hostage by german terrorist hans gruber during a christmas party at the nakatomi plaza in los angeles.","john mctiernan","bruce willis, alan rickman, bonnie bedelia, reginald veljohnson",651027,NA
"9",9,"coming to america",1988,"r",116,"comedy, romance",7,"47","an extremely pampered african prince travels to queens, new york, and goes undercover to find a wife whom he can respect for her intelligence and will.","john landis","eddie murphy, arsenio hall, james earl jones, john amos",131452,NA
"10",10,"who framed roger rabbit",1988,"pg",104,"animation, adventure, comedy",7.7,"83","a toon-hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder.","robert zemeckis","bob hoskins, christopher lloyd, joanna cassidy, charles fleischer",154357,NA
"11",11,"rain man",1988,"r",133,"drama",8,"65","selfish yuppie charlie babbitt's father left a fortune to his savant brother raymond and a pittance to charlie; they travel cross-country.","barry levinson","dustin hoffman, tom cruise, valeria golino, gerald r. molen",410500,NA
"12",12,"big",1988,"pg",104,"comedy, drama, family",7.3,"73","after wishing to be made big, a teenage boy wakes the next morning to find himself mysteriously in the body of an adult.","penny marshall","tom hanks, elizabeth perkins, robert loggia, john heard",164973,NA
"13",13,"the blob",1988,"r",95,"horror, sci-fi, thriller",6.4,NA,"remake of the 1958 sci-fi horror classic about a deadly blob from another planet which consumes everything in its path. teenagers attempt without success to warn the townspeople, who refuse to take them seriously.","chuck russell","shawnee smith, kevin dillon, donovan leitch jr., jeffrey demunn",25266,NA
"14",14,"akira",1988,"r",124,"animation, action, drama",8.1,NA,"a secret military project endangers neo-tokyo when it turns a biker gang member into a rampaging psychic psychopath that only two teenagers and a group of psychics can stop.","katsuhiro ôtomo","nozomu sasaki, mami koyama, mitsuo iwata, tesshô genda",119873,NA
"15",15,"elvira: mistress of the dark",1988,"pg-13",96,"comedy, horror",6.4,NA,"upon arriving in a small town where she has inherited a rundown mansion, a famous horror hostess battles an evil uncle, and townspeople who want her burned at the stake.","james signorelli","cassandra peterson, phil rubenstein, larry flash jenkins, damita jo freeman",9868,NA
"16",16,"a nightmare on elm street 4: the dream master",1988,"r",93,"horror, thriller",5.7,"56","freddy krueger returns once again to terrorize the dreams of the remaining dream warriors, as well as those of a young woman who may be able to defeat him for good.","renny harlin","robert englund, rodney eastman, john beckman, kisha brackel",40161,NA
"17",17,"friday the 13th part vii: the new blood",1988,"r",88,"horror, thriller",5.3,NA,"years after tommy jarvis chained him underwater at camp crystal lake, the dormant jason voorhees returns to the camp grounds when he is accidentally released from his prison by a telekinetic teenager.","john carl buechler","jennifer banko, john otrin, susan blu, lar park-lincoln",24441,NA
"18",18,"pumpkinhead",1988,"r",86,"fantasy, horror",6.2,NA,"after a tragic accident, a man conjures up a towering, vengeful demon called pumpkinhead to destroy a group of unsuspecting teenagers.","stan winston","lance henriksen, jeff east, john d'aquino, kimberly ross",15889,NA
"19",19,"cinema paradiso",1988,"r",155,"drama",8.5,"80","a filmmaker recalls his childhood when falling in love with the pictures at the cinema of his home village and forms a deep friendship with the cinema's projectionist.","giuseppe tornatore","philippe noiret, enzo cannavale, antonella attili, isa danieli",173095,NA
"20",20,"grave of the fireflies",1988,"not rated",89,"animation, drama, war",8.5,NA,"a young boy and his little sister struggle to survive in japan during world war ii.","isao takahata","tsutomu tatsumi, ayano shiraishi, akemi yamaguchi, yoshiko shinohara",162642,NA
"21",21,"the great outdoors",1988,"pg",91,"comedy",6.6,NA,"a chicago man's hope for a peaceful family vacation in the woods is shattered when the annoying in-laws drop in.","howard deutch","dan aykroyd, john candy, stephanie faracy, annette bening",31540,NA
"22",22,"my neighbor totoro",1988,"g",86,"animation, family, fantasy",8.2,NA,"when two girls move to the country to be near their ailing mother, they have adventures with the wondrous forest spirits who live nearby.","hayao miyazaki","hitoshi takagi, noriko hidaka, chika sakamoto, shigesato itoi",202052,NA
"23",23,"working girl",1988,"r",113,"comedy, drama, romance",6.7,"73","when a secretary's idea is stolen by her boss, she seizes an opportunity to steal it back by pretending she has her boss' job.","mike nichols","melanie griffith, harrison ford, sigourney weaver, alec baldwin",44499,NA
"24",24,"killer klowns from outer space",1988,"pg-13",88,"comedy, horror, sci-fi",6.1,NA,"aliens who look like clowns come from outer space and terrorize a small town.","stephen chiodo","grant cramer, suzanne snyder, john allen nelson, john vernon",25727,NA
"25",25,"hellbound: hellraiser ii",1988,"r",97,"horror, thriller",6.5,NA,"kirsty is brought to an institution after the death of her family, where the occult-obsessive head resurrects julia and unleashes the cenobites once again.","tony randel","doug bradley, ashley laurence, clare higgins, kenneth cranham",33618,NA
"26",26,"beaches",1988,"pg-13",123,"comedy, drama, music",6.8,NA,"a privileged rich debutante and a cynical struggling entertainer share a turbulent, but strong childhood friendship over the years.","garry marshall","bette midler, barbara hershey, john heard, spalding gray",19744,NA
"27",27,"young guns",1988,"r",107,"action, crime, drama",6.8,"50","a group of young gunmen, led by billy the kid, become deputies to avenge the murder of the rancher who became their benefactor. but when billy takes their authority too far, they become the hunted.","christopher cain","emilio estevez, kiefer sutherland, lou diamond phillips, charlie sheen",46035,NA
"28",28,"mississippi burning",1988,"r",128,"crime, drama, history",7.8,"65","two f.b.i. agents, with wildly different styles, arrive in mississippi to investigate the disappearance of some civil rights activists.","alan parker","gene hackman, willem dafoe, frances mcdormand, brad dourif",70955,NA
"29",29,"bloodsport",1988,"r",92,"action, biography, drama",6.8,"29","follows frank dux, an american martial artist serving in the military, who decides to leave the army to compete in a martial arts tournament in hong kong where fights to the death can occur.","newt arnold","jean-claude van damme, donald gibb, leah ayres, norman burton",63736,NA
"30",30,"a fish called wanda",1988,"r",108,"comedy, crime",7.6,"80","in london, four very different people team up to commit armed robbery, then try to doublecross each other for the loot.","charles crichton, john cleese","john cleese, jamie lee curtis, kevin kline, michael palin",114608,NA
"31",31,"mystic pizza",1988,"r",104,"comedy, drama, romance",6.2,"60","three teenage girls come of age while working at a pizza parlor in the connecticut town of mystic.","donald petrie","annabeth gish, julia roberts, lili taylor, vincent d'onofrio",20181,NA
"32",32,"the unbearable lightness of being",1988,"r",171,"drama, romance",7.4,NA,"in 1968, a czech doctor with an active sex life meets a woman who wants monogamy, and then the soviet invasion further disrupts their lives.","philip kaufman","daniel day-lewis, juliette binoche, lena olin, derek de lint",29017,NA
"33",33,"the naked gun: from the files of police squad!",1988,"pg-13",85,"comedy, crime",7.6,"76","incompetent police detective frank drebin must foil an attempt to assassinate queen elizabeth ii.","david zucker","leslie nielsen, priscilla presley, o.j. simpson, ricardo montalban",125361,NA
"34",34,"night of the demons",1988,"r",90,"comedy, fantasy, horror",6.3,NA,"ten teenagers party at an abandoned funeral parlor on halloween night. when an evil force awakens, demonic spirits keep them from leaving and turn their gathering into a living hell.","kevin tenney","cathy podewell, alvin alexis, hal havins, allison barron",10042,NA
"35",35,"fright night part 2",1988,"r",104,"comedy, horror, thriller",5.9,NA,"charley brewster and peter vincent must face more vampires, out for revenge.","tommy lee wallace","william ragsdale, roddy mcdowall, traci lind, julie carmen",9102,NA
"36",36,"dangerous liaisons",1988,"r",119,"drama, romance",7.7,"74","a scheming widow and her manipulative ex-lover make a bet regarding the corruption of a recently married woman.","stephen frears","glenn close, john malkovich, michelle pfeiffer, swoosie kurtz",56079,NA
"37",37,"the accused",1988,"r",111,"drama",7.1,NA,"after a young woman suffers a brutal gang rape in a bar one night, a prosecutor assists in bringing the perpetrators to justice, including the ones who encouraged and cheered on the attack.","jonathan kaplan","kelly mcgillis, jodie foster, bernie coulson, leo rossi",26283,NA
"38",38,"cocktail",1988,"r",104,"comedy, drama, romance",5.8,"12","a talented new york city bartender takes a job at a bar in jamaica and falls in love.","roger donaldson","tom cruise, bryan brown, elisabeth shue, lisa banes",66261,NA
"39",39,"poltergeist iii",1988,"pg-13",98,"horror, thriller",4.6,NA,"carol anne is staying with her aunt in a high-rise building, where the supernatural forces haunting her make their return.","gary sherman","heather o'rourke, tom skerritt, nancy allen, zelda rubinstein",14260,NA
"40",40,"the land before time",1988,"g",69,"animation, adventure, drama",7.4,"66","an orphaned brontosaurus teams up with other young dinosaurs in order to reunite with their families in a valley.","don bluth","pat hingle, gabriel damon, judith barsi, helen shaver",67036,NA
"41",41,"twins",1988,"pg",107,"comedy, crime",6,"53","a physically perfect but innocent man goes in search of his long-lost twin brother, who is short, a womanizer, and small-time crook.","ivan reitman","arnold schwarzenegger, danny devito, kelly preston, chloe webb",94875,NA
"42",42,"frantic",1988,"r",120,"crime, drama, mystery",6.9,"66","in a hotel room in paris, a doctor comes out of the shower and finds that his wife has disappeared. he soon finds himself caught up in a world of intrigue, espionage, gangsters, drugs and murder.","roman polanski","harrison ford, betty buckley, emmanuelle seigner, djiby soumare",41890,NA
"43",43,"scrooged",1988,"pg-13",101,"comedy, drama, fantasy",7,"38","a selfish, cynical t.v. executive is haunted by three spirits bearing lessons on christmas eve.","richard donner","bill murray, karen allen, john forsythe, john glover",68384,NA
"44",44,"earth girls are easy",1988,"pg",100,"comedy, musical, romance",5.2,NA,"a southern california girl befriends three furry aliens after their spaceship lands in her swimming pool.","julien temple","geena davis, jeff goldblum, jim carrey, damon wayans",17401,NA
"45",45,"bull durham",1988,"r",108,"comedy, romance, sport",7.1,"73","a fan who has an affair with one minor-league baseball player each season meets an up-and-coming pitcher and the experienced catcher assigned to him.","ron shelton","kevin costner, susan sarandon, tim robbins, trey wilson",39534,NA
"46",46,"rambo iii",1988,"r",102,"action, adventure, thriller",5.7,"36","colonel trautman is captured by soviets during a mission in afghanistan so rambo sets out to rescue him while taking on the invading russian forces.","peter macdonald","sylvester stallone, richard crenna, marc de jonge, kurtwood smith",100196,NA
"47",47,"the big blue",1988,"r",168,"adventure, drama, sport",7.6,"35","the rivalry between enzo and jacques, two childhood friends and now world-renowned free divers, becomes a beautiful and perilous journey into oneself and the unknown.","luc besson","jean-marc barr, jean reno, rosanna arquette, paul shenar",41037,NA
"48",48,"the last temptation of christ",1988,"r",164,"drama",7.6,"80","the life of jesus christ, his journey through life as he faces the struggles all humans do, and his final temptation on the cross.","martin scorsese","willem dafoe, harvey keitel, barbara hershey, paul greco",42975,NA
"49",49,"the adventures of baron munchausen",1988,"pg",126,"adventure, comedy, fantasy",7.2,"69","an account of baron munchausen's supposed travels and fantastical experiences with his band of misfits.","terry gilliam","john neville, eric idle, sarah polley, oliver reed",44077,NA
"50",50,"midnight run",1988,"r",126,"action, comedy, crime",7.6,"78","an accountant is chased by bounty hunters, the f.b.i., and the mafia after jumping bail.","martin brest","robert de niro, charles grodin, yaphet kotto, john ashton",58644,NA
"51",51,"two moon junction",1988,"r",104,"drama, romance",5,NA,"a young southern débutante temporarily abandons her posh lifestyle and upcoming, semi-arranged marriage to have a lustful and erotic fling with a rugged drifter who works at a local carnival.","zalman king","sherilyn fenn, richard tyson, louise fletcher, burl ives",4320,NA
"52",52,"lady in white",1988,"pg-13",113,"fantasy, horror, mystery",6.7,NA,"an author tells the story of how, as a young boy growing up in a 1960s small town, he was haunted after witnessing the murder of a little girl.","frank laloggia","lukas haas, len cariou, alex rocco, katherine helmond",5196,NA
"53",53,"red heat",1988,"r",104,"action, comedy, crime",6,"61","a tough russian policeman is forced to partner up with a cocky chicago police detective when he is sent to chicago to apprehend a georgian drug lord who killed his partner and fled the country.","walter hill","arnold schwarzenegger, jim belushi, peter boyle, ed o'ross",54044,NA
"54",54,"dead ringers",1988,"r",116,"drama, horror, thriller",7.3,"86","twin gynecologists take full advantage of the fact that nobody can tell them apart, until their relationship begins to deteriorate over a woman.","david cronenberg","jeremy irons, geneviève bujold, heidi von palleske, barbara gordon",32395,NA
"55",55,"return of the living dead ii",1988,"r",89,"comedy, horror, sci-fi",5.8,NA,"curious kids unearth the barrels that helped revive the dead of the first film, which proves the second time's an undead charm.","ken wiederhorn","james karen, thom mathews, michael kenworthy, thor van lingen",15114,NA
"56",56,"stand and deliver",1988,"pg",103,"drama",7.3,NA,"the story of jaime escalante, a high school teacher who successfully inspired his dropout prone students to learn calculus.","ramón menéndez","edward james olmos, estelle harris, mark phelan, virginia paris",13332,NA
"57",57,"dirty rotten scoundrels",1988,"pg",110,"comedy, crime",7.3,"68","two con men try to settle their rivalry by betting on who can swindle a young american heiress out of $50,000 first.","frank oz","steve martin, michael caine, glenne headly, anton rodgers",54380,NA
"58",58,"vice versa",1988,"pg",98,"comedy, fantasy",5.8,NA,"during an argument, a divorced executive and his 11 year old son casually touch a magical tibetan skull, releasing a mysterious power that transfers the father's mind to the body of the son and vice versa. their problems have just begun.","brian gilbert","judge reinhold, fred savage, corinne bohrer, swoosie kurtz",7716,NA
"59",59,"crocodile dundee ii",1988,"pg",108,"action, adventure, comedy",5.5,NA,"australian outback expert protects his new york love from gangsters who've followed her down under.","john cornell","paul hogan, linda kozlowski, john meillon, ernie dingo",46984,NA
"60",60,"oliver & company",1988,"g",74,"animation, adventure, comedy",6.7,NA,"a lost and alone kitten joins a gang of dogs engaged in petty larceny in new york city.","george scribner","joey lawrence, billy joel, cheech marin, richard mulligan",35798,NA
"61",61,"the vanishing",1988,"not rated",107,"mystery, thriller",7.8,NA,"rex and saskia, a young couple in love, are on vacation. they stop at a busy service station and saskia is abducted. after three years and no sign of saskia, rex begins receiving letters from the abductor.","george sluizer","bernard-pierre donnadieu, gene bervoets, johanna ter steege, gwen eckhaus",27576,NA
"62",62,"the lair of the white worm",1988,"r",93,"comedy, horror",5.9,NA,"scottish archaeologist angus flint discovers an odd skull amid the ruins of a convent that he is excavating. shortly thereafter, lady sylvia marsh returns to temple house, a nearby mansion,...                see full summary »","ken russell","amanda donohoe, hugh grant, catherine oxenberg, peter capaldi",7985,NA
"63",63,"hairspray",1988,"pg",92,"comedy, drama, family",7,"77","a 'pleasantly plump' teenager teaches 1962 baltimore a thing or two about integration after landing a spot on a local tv dance show.","john waters","sonny bono, ruth brown, divine, debbie harry",17246,NA
"64",64,"1969",1988,"r",95,"drama, war",5.8,NA,"two friends living in a small town during the 1960s, run away to enjoy their freedom during the vietnam war, thus disappointing the father of one of them. when they return to town, they realize the importance of family unity.","ernest thompson","robert downey jr., kiefer sutherland, bruce dern, mariette hartley",3164,NA
"65",65,"the serpent and the rainbow",1988,"r",98,"fantasy, horror",6.5,"64","an anthropologist goes to haiti after hearing rumors about a drug used by black magic practitioners to turn people into zombies.","wes craven","bill pullman, cathy tyson, zakes mokae, paul winfield",18663,NA
"66",66,"tequila sunrise",1988,"r",115,"crime, drama, romance",6,"62","a former l.a. drug dealer tries to go straight but his past and his underworld connections bring him into the focus of the dea, the mexican feds and the mexican drug cartels.","robert towne","mel gibson, michelle pfeiffer, kurt russell, raul julia",24822,NA
"67",67,"the dead pool",1988,"r",91,"action, crime, mystery",6.3,"46","dirty harry callahan must stop a sick secret contest to murder local celebrities, which includes himself as a target.","buddy van horn","clint eastwood, liam neeson, patricia clarkson, evan c. kim",33510,NA
"68",68,"monkey shines",1988,"r",113,"drama, horror, sci-fi",6.2,"71","a quadriplegic man has a trained monkey help him with his paralysis, until the little monkey begins to develop feelings, and rage, against its new master.","george a. romero","jason beghe, john pankow, kate mcneil, joyce van patten",8675,NA
"69",69,"high spirits",1988,"pg-13",99,"comedy, fantasy",5.7,NA,"when a hotelier attempts to fill the chronic vacancies at his castle by launching an advertising campaign that falsely portrays the property as haunted, two actual ghosts show up and end up falling for two guests.","neil jordan","peter o'toole, daryl hannah, steve guttenberg, donal mccann",7025,NA
"70",70,"above the law",1988,"r",99,"action, crime, drama",6,NA,"a former special operations vietnam vet works as a chicago cop, and uncovers c.i.a. wrongdoing.","andrew davis","steven seagal, pam grier, henry silva, ron dean",24200,NA
"71",71,"moonwalker",1988,"pg",93,"action, crime, fantasy",6,NA,"anthology movie by, and starring, michael jackson in his prime, combining a number of music videos from his bestselling ""bad"" album with a fantasy tale of michael's confrontation with a ruthless drug dealer known as mr. big (joe pesci).","jerry kramer, jim blashfield, colin chilvers","michael jackson, joe pesci, sean lennon, kellie parker",13419,NA
"72",72,"colors",1988,"r",120,"action, crime, drama",6.7,"66","an experienced cop and his rookie partner patrol the streets of east los angeles while trying to keep the gang violence under control.","dennis hopper","sean penn, robert duvall, maria conchita alonso, randy brooks",20592,NA
"73",73,"purple people eater",1988,"pg",90,"comedy, family, sci-fi",4.6,NA,"a kid plays the old novelty song ""purple people eater"" and the creature actually appears. the two then proceed to help an elderly couple who are being evicted by their greedy landlord.","linda shayne","ned beatty, linda talcott, bobby porter, shelley winters",767,NA
