"","link","synopsis","summaries"
"1","http://www.imdb.com/title/tt0009968/plotsummary?ref_=tt_stry_pl#synopsis","Cheng Huan (Richard Barthelmess) is a Buddhist missionary living and working in the Limehouse district of London. He had traveled from his native China with the intent of spreading a message of love and hope to the British but instead became an opium addict. He admires from a distance young Lucy (Lillian Gish), a downtrodden teenager who shops in the district. Lucy's lives with her father, the prizefighter Battling Burrows (Donald Crisp). He is a cruel, brutal man who beats Lucy with a whip whenever she does anything wrong. She does her best to maintain a positive outlook but it is difficult.Just before he goes to his training quarters, Battling beats Lucy severely because she accidentally spills food on him. After he leaves, Lucy stumbles to the Limehouse and collapses in Cheng Huan's shop. He takes her upstairs to his bedroom and nurses her back to health. He dresses her in Chinese silk gowns, gives her dolls and flowers, and for the first time in her life, Lucy feels safe. Cheng Huan's love for her is more than platonic but her beauty is so pure he refuses to sully her with sexuality.One of Battling's assistants (George Baranger) buys some merchandise in Cheng Huan's shop. Cheng Huan leaves him alone in the store momentarily. The assistant hears a noise from upstairs and goes to investigate. He discovers Lucy. The assistant rushes to Battling's training ring and informs him of what he saw. Battling is outraged that Lucy is associating with a member of another race. That night, after winning his boxing match, Battling goes with two other men to Cheng Huan's shop. Cheng Huan is out buying flowers for Lucy. Battling destroys the bedroom and drags Lucy back to their dismal apartment. Although she tries to hide from him in a closet, she is unable to stop Battling from thrashing her mercilessly with the whip. She dies from her injuries.Meanwhile, Cheng Huan has returned and discovered that Lucy is gone. He takes a gun and goes to Battling's apartment. He finds Lucy's dead body and in revenge guns down Battling. He then carries Lucy back to the bedroom above his shop. While Battling's friends alert the police to the boxer's death, Cheng Huan performs a Buddhist ritual for Lucy to reach the afterlife. He then commits suicide himself.","
    
                    Cheng Huan is a missionary whose goal is to bring the teachings of peace by Buddha to the civilized Anglo-Saxons. Upon landing in England, he is quickly disillusioned by the intolerance and apathy of the country. He becomes a storekeeper of a small shop. Out his window, he sees the young Lucy Burrows. She is regularly beaten by her prizefighter father, underfed and wears ragged clothes. Even in this deplorable condition, Cheng can see that she is a priceless beauty and he falls in love with her from afar. On the day that she passes out in front of his store, he takes her in and cares for her. With nothing but love in his heart, he dresses her in silks and provides food for her. Still weak, she stays in his shop that night and all that Cheng does is watch over her. The peace and happiness that he sees last only until Battling Burrows finds out that his daughter is with a foreigner.
                        
                            —Tony Fontana 
                        
                
                
                    Fifteen year old Lucy, the illegitimate daughter of boxer and alcoholic Battling Burrows, was raised and still lives in the rough and tumble Limehouse District of East London. She is the lowest of the downtrodden in the neighborhood, often physically and mentally abused, especially by her father. The one person who treats her with respect is Chinese immigrant and shop owner Cheng Huan, who can see the beauty in her humanity. He originally moved to London to spread the word of Buddhism, however had been caught up in the debauchery common to the Limehouse before meeting Lucy, who transforms his life back to what it was. He nurses her after the latest beating by her father. Despite the purity of his love for her, a relationship of any kind between the two cannot be endorsed by society because of differences in age and especially race. When Battling discovers where his daughter is located, he comes to show the two his version of what is right.
                        
                            —Huggo
                        
                
                
                    Young Lucy Battling lives under her father's iron rule. Out one day, she falls in love with Cheng Huan, newly arrived in London from China. This does not please her father, who attempts to break the bond by brute force.
                        
                            —John J. Magee 
                        
                
                
                    A frail waif, abused by her brutal boxer father in London's seedy Limehouse District, is befriended by a sensitive Chinese immigrant with tragic consequences.
                        
                            —Gabe Taverney (duke1029@aol.com)
                        
                
    Spoilers
    
            
            The synopsis below may give away important plot points.
    
    Synopsis
    Cheng Huan (Richard Barthelmess) is a Buddhist missionary living and working in the Limehouse district of London. He had traveled from his native China with the intent of spreading a message of love and hope to the British but instead became an opium addict. He admires from a distance young Lucy (Lillian Gish), a downtrodden teenager who shops in the district. Lucy's lives with her father, the prizefighter Battling Burrows (Donald Crisp). He is a cruel, brutal man who beats Lucy with a whip whenever she does anything wrong. She does her best to maintain a positive outlook but it is difficult.Just before he goes to his training quarters, Battling beats Lucy severely because she accidentally spills food on him. After he leaves, Lucy stumbles to the Limehouse and collapses in Cheng Huan's shop. He takes her upstairs to his bedroom and nurses her back to health. He dresses her in Chinese silk gowns, gives her dolls and flowers, and for the first time in her life, Lucy feels safe. Cheng Huan's love for her is more than platonic but her beauty is so pure he refuses to sully her with sexuality.One of Battling's assistants (George Baranger) buys some merchandise in Cheng Huan's shop. Cheng Huan leaves him alone in the store momentarily. The assistant hears a noise from upstairs and goes to investigate. He discovers Lucy. The assistant rushes to Battling's training ring and informs him of what he saw. Battling is outraged that Lucy is associating with a member of another race. That night, after winning his boxing match, Battling goes with two other men to Cheng Huan's shop. Cheng Huan is out buying flowers for Lucy. Battling destroys the bedroom and drags Lucy back to their dismal apartment. Although she tries to hide from him in a closet, she is unable to stop Battling from thrashing her mercilessly with the whip. She dies from her injuries.Meanwhile, Cheng Huan has returned and discovered that Lucy is gone. He takes a gun and goes to Battling's apartment. He finds Lucy's dead body and in revenge guns down Battling. He then carries Lucy back to the bedroom above his shop. While Battling's friends alert the police to the boxer's death, Cheng Huan performs a Buddhist ritual for Lucy to reach the afterlife. He then commits suicide himself.
    
        See also"
"2","http://www.imdb.com/title/tt0010307/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    The story of two men, one married, the other the lover of the other's wife, who meet in the trenches of the First World War, and how their tale becomes a microcosm for the horrors of war.
                        
                            —Jim Beaver 
                        
                
    Synopsis
    
                "
"3","http://www.imdb.com/title/tt0009915/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    A German-American naval officer takes revenge against the German submarine commander who brutalized his wife.
                        
                            —Jim Beaver 
                        
                
    Synopsis
    
                "
"4","http://www.imdb.com/title/tt0009878/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Paul Korner is a homosexual musician who falls in love with his protégé Kurt. Unfortunately, the two are seen walking hand in hand by the blackmailer Franz. Though Paul agrees to Franz's demands at first, it gets out of hand and he ends up refusing to pay which has dire consequences for the lovers.
                        
                            —cupcakes
                        
                
                
                    Two male musicians fall in love, but blackmail and scandal makes the affair take a tragic turn.
                        
                            —cupcakes
                        
                
    Synopsis
    
                "
"5","http://www.imdb.com/title/tt0010418/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Lord Brockelhurst, his unwilling betrothed Lady Mary, his butler Crichton and scullery maid Tweeny are on Lord Loam's yacht which is wrecked leaving them all to cope on a desert island. Class distinctions fall apart for the time being.
                        
                            —Ed Stephan 
                        
                
                
                    Lady Mary Lasenby is a spoiled maiden who always gets her way until shipwrecked with her butler, then learns which qualities are really admirable in a person.
                        
                            —Fiona Kelleghan 
                        
                
    Synopsis
    
                "
"6","http://www.imdb.com/title/tt0010841/plotsummary?ref_=tt_stry_pl#synopsis",NA," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Synopsis
    
                "
"7","http://www.imdb.com/title/tt0010821/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    After the old-books shop closes, portraits of the Strumpet, Death, and the Devil come to life and amuse themselves by reading stories--about themselves, of course, in various guises and eras. Four of the stories are literary horror stories (one by Poe, one by R. L. Stevenson), and the last one is a comedy involving a fake haunting.
                        
                            —Judy Shoaf
                        
                
                
                    A demon, a reaper, and a supernatural prostitute read gothic short stories and act them out.
                
    Synopsis
    
                "
"8","http://www.imdb.com/title/tt0010806/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Susie, a plain young country girl, secretly loves a neighbor boy, William. She believes in him and sacrifices much of her own happiness to promote his own ambitions, all without his knowledge. Eventually he rises to a position of success and sophistication, and Susie realizes that she has through her own efforts raised him to a level where he is inaccessible to her.
                        
                            —Jim Beaver 
                        
                
    Synopsis
    
                "
"9","http://www.imdb.com/title/tt0010600/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Because the Baron of Chanterelle wants to preserve his family line, he forces his timid nephew Lancelot to choose one of the village maidens to wed. Lancelot flees to a monastery to escape the forty eager maidens. When the gluttonous monks discover that the Baron is offering a large sum for the marriage, they suggest Lancelot marry a mechanical doll instead. The doll maker has just finished making a replica of his daughter Ossi, but his assistant accidentally breaks it and convinces the real girl to mimic the doll. Lancelot buys her, thinking she is a doll, and takes her back to the monastery, where they are wed.
                        
                            —Will Gilbert
                        
                
    Synopsis
    
                "
"10","http://www.imdb.com/title/tt0010726/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    In San Francisco, the sportsman Kay Hoog tells to the members of a club that he has found a message in a bottle with a map from a Harvard's missing professor telling about a treasure of an Inca lost civilization still alive. He decides to go to Peru to seek the gold. However, members of the secret criminal organization ""The Spiders"" leaded by Lio Sha break in Kay's mansion during the night and steal the map. Kay Hoog travels to Peru, where he retrieves his map and a document about the Diamond Ship from The Spiders. Later he saves the Priestess of the Sun Naela and brings her to San Francisco. However, The Spiders kill Naela and Kay Hoog promises revenge for the death of his love.
                        
                            —Claudio Carvalho, Rio de Janeiro, Brazil
                        
                
                
                    A desperate, haggard-looking man puts a message into a bottle, and is able to throw it into the sea just as he is shot by an arrow. Some time later, well-known sportsman Kay Hoog announces to a large audience that he has found the message, which tells of a lost civilization that possesses an immense treasure. Hoog immediately plans an expedition to find it. But Lio Sha, the head of a criminal organization known as the Spiders, plans her own expedition, and she is determined to get the treasure for herself.
                        
                            —Snow Leopard
                        
                
                
                    Kay Hoog finds a message that indicates that some Incas are still alive, but the secret organisation ""Die Spinnen"" wants the Incas' gold....
                        
                            —Stephan Eichenberg 
                        
                
    Synopsis
    
                "
