"","link","synopsis","summaries"
"1","http://www.imdb.com/title/tt0007801/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    The story of Cleopatra, the fabulous queen of Egypt, and the epic romances between her and the greatest men of Rome, Julius Caesar and Antony.
                        
                            —Jim Beaver 
                        
                
    Synopsis
    
                "
"2","http://www.imdb.com/title/tt0166970/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Virginia Lee, daughter of a United States Senator, meets David Starr, a wounded United States soldier, in a field hospital in which she is serving as a Red Cross nurse. Star returns to the trenches and Virginia's base hospital is moved. Starr is again wounded and invalided home. Virginia has lost sight of him. She returns to America; and in Washington, Starr sees her at a ball at the French Embassy. Feeling her too far above him, socially, he goes West, whither Virginia's father takes her, on a business trip, and there a vital drama is enacted.
                        
                            —Moving Picture World synopsis
                        
                
    Synopsis
    
                "
"3","http://www.imdb.com/title/tt0008144/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Jack,exchanges his cow for some magic beans. The beans grow overnight into a beanstalk which Jack climbs, arriving at a magical land ruled over by a cruel giant. Jack battles the giant and decides to rescue a young princess held captive in the giant's castle.
                        
                            —Jim Beaver 
                        
                
    Synopsis
    
                "
"4","http://www.imdb.com/title/tt0008551/plotsummary?ref_=tt_stry_pl#synopsis",NA," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Synopsis
    
                "
"5","http://www.imdb.com/title/tt0008443/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Gwen's family is rich, but her parents ignore her and most of the servants push her around, so she is lonely and unhappy. Her father is concerned only with making money, and her mother cares only about her social position. But one day a servant's irresponsibility creates a crisis that causes everyone to rethink what is important to them.
                        
                            —Snow Leopard
                        
                
                
                    The wealthy but selfish parents of a lonely young girl begin to rethink what is important to them after a servant's irresponsibility results in a crisis.
                
    Synopsis
    
                "
"6","http://www.imdb.com/title/tt0005951/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Rapsodia Satanica (1915) was the last film directed by Nino Oxilia and is undoubtedly one of the finest achievements of the early Italian cinema. In it, Oxilia spins a variation on the Faust myth, embodied here by the diva Lyda Borelli. Typical of extravagant D'Annunzian aestheticism at its height, Rapsodia Satanica was one of the summits of what was later called the ""tail coat film."" Diametrically opposed to the ""cinema of reality"" practiced by Serena, Martoglio and others, ""tail coat films"" set their melodramatic stories in the salons and villas of the upper middle class and the aristocracy, deploying narrative structures contrived to showcase their actors and especially its actresses. This had the effect of accentuating their physical presence and turning them into stars - probably the first stars in movie history. The success of the ""dive"" contributed to the development of motion picture grammar in its special use of the close-up.
                        
                            —Anthony Kobal
                        
                
                
                    A Faustian tale about an old woman who makes a pact with Mephisto to regain her youth, in return she must stay away from love. After the deal she meets two brothers who fall in love with her.
                        
                            —Alexander Kalaitzis
                        
                
    Synopsis
    
                "
"7","http://www.imdb.com/title/tt0008663/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Terje Vigen, a sailor, suffers the loss of his family through the cruelty of another man. Years later, when his enemy's family finds itself dependent on Terje's beneficence, Terje must decide whether to avenge himself.
                        
                            —Jim Beaver 
                        
                
    Synopsis
    
                "
"8","http://www.imdb.com/title/tt0008123/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    The Mannings are a professional couple--she's a doctor, he's a lawyer--who are so absorbed in their careers that they have little time for their young daughter Louise, who is basically left to be raised by their servants. They're shaken out of their single-minded pursuit of their careers when Louise--feeling neglected, unloved and unhappy--runs away with a young newsboy.
                        
                            —frankfob2@yahoo.com
                        
                
    Synopsis
    
                "
"9","http://www.imdb.com/title/tt0008499/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    With her family in financial difficulties, Rebecca is sent to live with her two strict, unfeeling aunts, who do not appreciate the young girl's charm and energy. Rebecca must make new friends and must adjust to surroundings that are sometimes difficult. But she still finds time to think of numerous ways to help others in her new hometown.
                        
                            —Snow Leopard
                        
                
    Synopsis
    
                "
"10","http://www.imdb.com/title/tt0008196/plotsummary?ref_=tt_stry_pl#synopsis","Sara Crewe (Mary Pickford) a rich and privileged child has to leave her luxurious Bombay home to attend Miss Minchin's (Katherine Griffith) exclusive boarding school in London. Accompanied by her father Capt. Crewe (Norman Kerry), who must leave her, to travel abroad to take care of his wealthy diamond mines. It is a tearful farewell for both, but Sara soon adjusts to her new surroundings. Miss Minchin is very proud to have this new wealthy girl in her establishment, even referring to her as a ""Little Princess"" to the envy of the other pupils. But Sara, being a kind and generous child, loves to share her privileges with all. She is especially happy to befriend the school slavey Becky ( Zasu Pitts). Sara becomes popular for her late night wonderous and mystical fairytales she weaves for her entranced audience until Miss Minchin catches them, but Sara is quickly forgiven. A lavish expensive party is given for Sara's 10th birthday to share with her fellow classmates. While the party is proceeding happily with Sara in all her glory,Capt.Crewe's solicitor arrives with the tragic news of the captains death leaving his daughter a pauper. A shocked and angry Miss Minchin summons Sara with the grim news and orders her to sleep in the attic and says that from now on she must earn her keep. It is Becky who now gently comforts a grieving Sara as together they struggle to survive the harsh drudgery under Miss Minchins reign. As the months pass the bleak situation seems without hope for Sara as she grows tired and hungry from the daily menial tasks. John Carrisford(Gustav van Seyffertitz), along with his valet Ram Dass(George A.McDaniel), move into the house adjoining Miss Minchin's school. With the Christmas holidays approaching the school echoes of joyous preperations for the other girls. Snobby Lavinia(Lorretta Blake) seizes the opportunity to belittle Sara as she labours with one of her demeaning chores. Heartbroken she retreats to her dreary attic room to rest as Ram Dass observes through his window her bleak surroundings. He tells his master about the dear little one, who is a kind and gentle soul to all. Together they conspire to surprise Sara with a grand feast. As she enters her room, to her disbelief, a table of food and finery is set. She anxiously begs Becky to come see if it is all real.As they are about to devour the sumptuous food, Miss Minchin enters to stop them. Watching from their window John Carrisford and his servant hurry to their rescue. Soon the news is revealed he was Capt.Crewe's best friend and has been searching for Sara as she is indeed an heiress to millions. A stunned and bewildered Miss Minchin is shocked as Sara and Becky are led away to live their new life. True to Sara's generous and kind heart, at her insistence a Merry Christmas is had by all including the neighbourhood underprivileged children.","
    
                    Little Sara Crewe is placed in a boarding school by her father when he goes off to war, but he does not understand that the headmistress is a cruel, spiteful woman who makes life miserable for Sara.
                        
                            —Jim Beaver 
                        
                
    Spoilers
    
            
            The synopsis below may give away important plot points.
    
    Synopsis
    Sara Crewe (Mary Pickford) a rich and privileged child has to leave her luxurious Bombay home to attend Miss Minchin's (Katherine Griffith) exclusive boarding school in London. Accompanied by her father Capt. Crewe (Norman Kerry), who must leave her, to travel abroad to take care of his wealthy diamond mines. It is a tearful farewell for both, but Sara soon adjusts to her new surroundings. Miss Minchin is very proud to have this new wealthy girl in her establishment, even referring to her as a ""Little Princess"" to the envy of the other pupils. But Sara, being a kind and generous child, loves to share her privileges with all. She is especially happy to befriend the school slavey Becky ( Zasu Pitts). Sara becomes popular for her late night wonderous and mystical fairytales she weaves for her entranced audience until Miss Minchin catches them, but Sara is quickly forgiven. A lavish expensive party is given for Sara's 10th birthday to share with her fellow classmates. While the party is proceeding happily with Sara in all her glory,Capt.Crewe's solicitor arrives with the tragic news of the captains death leaving his daughter a pauper. A shocked and angry Miss Minchin summons Sara with the grim news and orders her to sleep in the attic and says that from now on she must earn her keep. It is Becky who now gently comforts a grieving Sara as together they struggle to survive the harsh drudgery under Miss Minchins reign. As the months pass the bleak situation seems without hope for Sara as she grows tired and hungry from the daily menial tasks. John Carrisford(Gustav van Seyffertitz), along with his valet Ram Dass(George A.McDaniel), move into the house adjoining Miss Minchin's school. With the Christmas holidays approaching the school echoes of joyous preperations for the other girls. Snobby Lavinia(Lorretta Blake) seizes the opportunity to belittle Sara as she labours with one of her demeaning chores. Heartbroken she retreats to her dreary attic room to rest as Ram Dass observes through his window her bleak surroundings. He tells his master about the dear little one, who is a kind and gentle soul to all. Together they conspire to surprise Sara with a grand feast. As she enters her room, to her disbelief, a table of food and finery is set. She anxiously begs Becky to come see if it is all real.As they are about to devour the sumptuous food, Miss Minchin enters to stop them. Watching from their window John Carrisford and his servant hurry to their rescue. Soon the news is revealed he was Capt.Crewe's best friend and has been searching for Sara as she is indeed an heiress to millions. A stunned and bewildered Miss Minchin is shocked as Sara and Becky are led away to live their new life. True to Sara's generous and kind heart, at her insistence a Merry Christmas is had by all including the neighbourhood underprivileged children.
    
        See also"
"11","http://www.imdb.com/title/tt0181625/plotsummary?ref_=tt_stry_pl#synopsis",NA," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Synopsis
    
                "
"12","http://www.imdb.com/title/tt0007854/plotsummary?ref_=tt_stry_pl#synopsis",NA," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Synopsis
    
                "
"13","http://www.imdb.com/title/tt0007927/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    A dramatization of the Russian revolution and the influence upon the Russian royal family of the famous ""mad monk,"" Rasputin.
                        
                            —Jim Beaver 
                        
                
    Synopsis
    
                "
"14","http://www.imdb.com/title/tt0008634/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Cattleman Flint cuts off farmer Sims' water supply. When Sims' son Ted goes for water, one of Flint's men kills him. Cheyenne is sent to finish off Sims, but finding the family at the newly dug grave, he changes sides.
                        
                            —Maurice VanAuken 
                        
                
    Synopsis
    
                "
"15","http://www.imdb.com/title/tt0160056/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    A young man and woman are considering marriage; eugenicist Harry J Haiselden warns that they are ill-matched and will produce defective offspring. He is right; their baby is born defective, dies quickly and floats into heaven.
                        
                            —Anonymous
                        
                
    Synopsis
    
                "
"16","http://www.imdb.com/title/tt0322054/plotsummary?ref_=tt_stry_pl#synopsis",NA," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Synopsis
    
                "
"17","http://www.imdb.com/title/tt0176776/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    As a practical joke, an actor impersonates the screen monster he made famous. Complications ensue.
                        
                            —
                        
                
    Synopsis
    
                "
"18","http://www.imdb.com/title/tt0008176/plotsummary?ref_=tt_stry_pl#synopsis",NA," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Synopsis
    
                "
