"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"1",1,"singin' in the rain",1952,"g",103,"comedy, musical, romance",8.3,"99","a silent film production company and cast make a difficult transition to sound.","stanley donen, gene kelly","gene kelly, donald o'connor, debbie reynolds, jean hagen",171205,NA
"2",2,"high noon",1952,"pg",85,"action, drama, thriller",8,"89","a town marshal, despite the disagreements of his newlywed bride and the townspeople around him, must face a gang of deadly killers alone at high noon when the gang leader, an outlaw he sent up years ago, arrives on the noon train.","fred zinnemann","gary cooper, grace kelly, thomas mitchell, lloyd bridges",84873,NA
"3",3,"big jim mclain",1952,"approved",90,"crime, drama, history",5.4,NA,"in the post-war hawaii, house un-american activities committee investigators jim mclain and mal baxter hunt down communists.","edward ludwig","john wayne, nancy olson, james arness, alan napier",1627,NA
"4",4,"the quiet man",1952,"not rated",129,"comedy, drama, romance",7.9,NA,"a retired american boxer returns to the village of his birth in ireland, where he finds love.","john ford","john wayne, maureen o'hara, barry fitzgerald, ward bond",29143,NA
"5",5,"ikiru",1952,"not rated",143,"drama",8.3,NA,"a bureaucrat tries to find a meaning in his life after he discovers he has terminal cancer.","akira kurosawa","takashi shimura, nobuo kaneko, shin'ichi himori, haruo tanaka",48108,NA
"6",6,"the winning team",1952,"approved",98,"biography, drama, romance",6.5,NA,"poor health and alcoholism force grover cleveland alexander out of baseball, but through his wife's faithful efforts, he gets a chance for a comeback and redemption.","lewis seiler","doris day, ronald reagan, frank lovejoy, eve miller",653,NA
"7",7,"million dollar mermaid",1952,"approved",115,"biography, drama, musical",6.6,NA,"biopic of australian swimming champ and entertainer annette kellerman. after overcoming polio, kellerman achieves fame and creates a scandal when her one-piece bathing suit is considered indecent.","mervyn leroy","esther williams, victor mature, walter pidgeon, david brian",1006,NA
"8",8,"the greatest show on earth",1952,"not rated",152,"drama, family, romance",6.7,NA,"the dramatic lives of trapeze artists, a clown, and an elephant trainer are told against a background of circus spectacle.","cecil b. demille","james stewart, charlton heston, betty hutton, cornel wilde",10375,NA
"9",9,"against all flags",1952,NA,84,"action, adventure, drama",6.7,NA,"brian hawke of the royal navy versus the pirates of madagascar.","george sherman","errol flynn, maureen o'hara, anthony quinn, alice kelley",1794,NA
"10",10,"horizons west",1952,"approved",81,"western",6.2,NA,"two brothers end up on opposite sides of the law in post-civil war texas.","budd boetticher","robert ryan, julie adams, rock hudson, judith braun",595,NA
"11",11,"the bad and the beautiful",1952,"unrated",118,"drama, romance",7.9,NA,"an unscrupulous movie producer uses an actress, a and a writer to achieve success.","vincente minnelli","lana turner, kirk douglas, walter pidgeon, dick powell",10686,NA
"12",12,"ivanhoe",1952,"approved",106,"adventure, drama, history",6.8,NA,"a knight seeks to free the captive king richard and put him back on the throne.","richard thorpe","robert taylor, elizabeth taylor, joan fontaine, george sanders",6932,NA
"13",13,"monkey business",1952,"approved",97,"comedy",7,NA,"a chemist finds his personal and professional life turned upside down when one of his chimpanzees finds the fountain of youth.","howard hawks","cary grant, ginger rogers, marilyn monroe, charles coburn",10701,NA
"14",14,"limelight",1952,"g",137,"drama, music, romance",8.1,NA,"a fading comedian and a suicidally despondent ballet dancer must look to each other to find meaning and hope in their lives.","charles chaplin","charles chaplin, claire bloom, nigel bruce, buster keaton",14598,NA
"15",15,"my cousin rachel",1952,"approved",98,"mystery, romance, drama",7.2,NA,"a young man plots revenge against the woman he believes murdered his cousin, but his plans are shaken when he comes face to face with the enigmatic beauty.","henry koster","olivia de havilland, richard burton, audrey dalton, ronald squire",1775,NA
"16",16,"viva zapata!",1952,"not rated",113,"biography, drama, history",7.5,NA,"the story of mexican revolutionary emiliano zapata, who led a rebellion against the corrupt, oppressive dictatorship of president porfirio diaz in the early 20th century.","elia kazan","marlon brando, jean peters, anthony quinn, joseph wiseman",8215,NA
"17",17,"bend of the river",1952,"approved",91,"action, adventure, romance",7.3,NA,"when a town boss confiscates homesteader's supplies after gold is discovered nearby, a tough cowboy risks his life to try and get it to them.","anthony mann","james stewart, rock hudson, arthur kennedy, jay c. flippen",6269,NA
"18",18,"moulin rouge",1952,"not rated",119,"biography, drama, music",7.2,NA,"fictional account of french artist henri de toulouse-lautrec.","john huston","josé ferrer, zsa zsa gabor, colette marchand, suzanne flon",4116,NA
"19",19,"umberto d.",1952,"not rated",89,"drama",8.2,"92","an elderly man and his dog struggle to survive on his government pension in rome.","vittorio de sica","carlo battisti, maria pia casilio, lina gennari, ileana simova",18273,NA
