"","link","synopsis","summaries"
"1","http://www.imdb.com/title/tt0290677/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Jane Eyre is left an orphan and penniless at the age of fourteen. She is adopted by her uncle, who has ample means of providing for her, and who also loves her dearly. Her uncle's kin, however, consider her adoption an intrusion, and do all in their power to prevent her becoming a member of the family. But her uncle insists on her remaining, and during his lifetime, she receives some degree of kindness and consideration. Unfortunately Uncle Reed dies and leaves Jane without a friend in the world. She is sent to an orphan asylum by her unfeeling aunt. Five years later she leaves the asylum to accept the position of governess to Lord Rochester's little niece. The child is the daughter of Rochester's dead brother. Her mother has become insane and is living in Lord Rochester's home, under his protection. Jane is engaged by Lord Rochester's housekeeper during his absence from home, and her first meeting with her employer is both exciting and romantic. She is sitting by the edge of the road reading when Lord Rochester rides up to his ancestral home. The sight of his huge dog, coming upon her suddenly, so startles Jane that she jumps to her feet, causing Lord Rochester's horse to shy and throw it rider. He injures his ankle, and has to be assisted to remount ""the little witch,"" as he calls her, who is the cause of his accident. That same evening in his home, he is surprised to find that ""the little witch"" of his adventure is living in his house as his niece's governess. Jane's rich relations, the Reed family, visit Lord Rochester, and persistently insult and humiliate her by treating her as a servant. Lord Rochester, however, is not blind to her sweetness, nor to the cruelty of her cousin, who is trying to win Lord Rochester's hand and fortune. One evening the maniac escapes from her nurse and sets fire to the room in which Lord Rochester has fallen asleep. He is saved from a horrible death by Jane. When next Jane's haughty aunt and cousins come to call upon Lord Rochester, they are just in time to be introduced to his bride, who is none other than the despised Jane Eyre.
                        
                            —Moving Picture World synopsis
                        
                
    Synopsis
    
                "
"2","http://www.imdb.com/title/tt0312913/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    King Othon's second wife is the fairest in the land. She owns a magic mirror that tells her she is the most beautiful until the day her daughter-in-law's beauty surpasses her own. The jealous Queen decides that Snow White must die and orders a mercenary to kill the young girl and bring back proof of the deed. The man is moved by the girl's beauty and lets her escape in the forest. Snow White finds refuge at the seven dwarfs' cottage. The mirror tells the Queen the whereabouts of Snow White, so she disguises as a peddler with a basket of laces, finds the girl and strangles her. Fortunately, the dwarfs return in time to revive her. But the Queen comes back with a basket full of poisoned apples. This time, the dwarfs are powerless and place Snow White in a crystal coffin that they leave on a rock in the mountain. A Prince and his escort appears. He removes the it of apple from Snow Whites mouth and brings her back to life. He takes her back to his father's palace.
                        
                            —Greg Philip {greg_philip@hotmail.com}
                        
                
                
                    The second wife of King Othon is the fairest lady in the land, and the possessor of a magic mirror which tells her often that her beauty is unrivaled. There comes a day, however, when the mirror tells her that her stepdaughter, Little Snowdrop, excels her in beauty. The jealous queen resolves that Snowdrop must die. She summons a hireling and orders him to destroy the girl, and bring her proof of her death. The servant wanders into the forest to lie in wait for Snowdrop, but when the girl comes strolling through the leafy glades, her beauty and youthful innocence touch his heart, and he tells her to fly into the forest out of her stepmother's reach. He takes her handkerchief, which he afterwards stains with the blood of a pigeon, and gives it to the queen. Snowdrop, left alone, plunges deep into the forest, and at last comes to the house of the Seven Dwarfs. They hospitably receive her, and beg her to stay with them. In the meantime the queen has learned from her mirror that Snowdrop still lives and where she is. She decides to destroy her herself, and, disguising herself as a beggar, she takes a basket of lace, seeks out the unfortunate girl and strangles her with a piece of lace. The Dwarfs return in time to save Snowdrop from death, and the queen, on reaching the palace, learns from her mirror that she still lives. She returns to the Dwarfs' house with a basket of poisoned apples and, Snowdrop, having tasted one, falls unconscious. This time, the skill of the Dwarfs is unavailing. They place her in a crystal coffin among the big boulders on the mountain. Scarcely have they placed the coffin on the ground when a gay cavalcade of mounted men, headed by a noble prince, appears in sight. The Dwarfs disappear, and the Prince, dismounting, approaches the coffin. He lifts the lid and. withdrawing the piece of poisoned apple from Snowdrop's mouth, restores her to life. Then, wondering at her beauty, he hears her story, mounts her before him on his horse, and carries her in triumph to her father's palace, where her return is celebrated with much rejoicing, and to the discomfiture of the wicked queen.
                        
                            —Moving Picture World synopsis
                        
                
                
                    The classic story about the jealous and evil queen who tries to kill the beautiful maiden by giving her a poisoned apple. Snow White falls into a deep sleep and can only be awakened by a kiss from a prince.
                        
                            —
                        
                
    Synopsis
    
                "
"3","http://www.imdb.com/title/tt0001258/plotsummary?ref_=tt_stry_pl#synopsis",NA," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Synopsis
    
                "
"4","http://www.imdb.com/title/tt0001186/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Dorothy and the Scarecrow are now in the Emerald City. They have become friendly with the Wizard, and together with the woodman, the cowardly lion, and several new creations equally delightful, they journey through Oz -- the earthquake -- and into the glass city. The Scarecrow is elated to think he is going to get his brains at last and be like other men are; the Tin-Woodman is bent upon getting a heart, and the cowardly lion pleads with the great Oz for courage. All these are granted by his Highness. Dorothy picks the princess. -- The Dangerous Mangaboos. -- Into the black pit, and out again. We then see Jim, the cab horse, and myriads of pleasant surprises that hold and fascinate.
                        
                            —Selig Polyscope Catalog
                        
                
    Synopsis
    
                "
"5","http://www.imdb.com/title/tt0001230/plotsummary?ref_=tt_stry_pl#synopsis",NA," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Synopsis
    
                "
"6","http://www.imdb.com/title/tt0001101/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    The incidents pictured in this film are founded on fact and relate to William Scott, a young soldier from the State of Vermont. Scott is on guard after a heavy day's march, and being found asleep is placed under arrest. He is tried by court-martial and sentenced to death. Meantime we see President Lincoln in his study at the White House in deep thought, and seeing a vision of the Civil War and the sorrow caused by it. The vision disappears and he reads a letter from Mrs. Scott pleading for the pardon of her son. Deeply affected he lays the letter down and sees another vision, that of the gray-haired mother and a nameless grave. We next see being marched off to the spot where he is to be shot. All is in readiness for the fatal word of command to be given, when through a cloud of dust a coach dashes up attended by outriders. The President steps out and pardons the prisoner, who falls on his knees and blesses him. The next scene is that of a battle with the Union soldiers retreating. The color-bearer falls, but William Scott rushes up, grabs the flag and rallies the Union troops, but amid the dreadful carnage he himself is shot. That night the doctors and ambulances are searching among the dead for the wounded who are still alive. They reach Scott. He is dying. A vision of the President appears before him, giving him a wreath of fame. Scott staggers to his feet, and as the vision fades away, drops dead. As a fitting climax, we see a tableau of President Lincoln taking from a Union and a Confederate color-bearer their respective flags, rolling them together and when they are unrolled displaying the Stars and Stripes.
                        
                            —Moving Picture World synopsis
                        
                
    Synopsis
    
                "
"7","http://www.imdb.com/title/tt0132490/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Charley Wise with a Waldorf appetite on a beany salary finds himself growing unpopular with his landlord as well as other creditors. In fact the sighing breezes seem to whisper ""Charley it's your move."" So together with Pete, his valet, they decide upon a visit to the country to spend a few days with the rich old uncle. Upon their arrival they find Uncle Jim and Sarah are just planning a trip to Europe and the timely arrival of Charley renders it unnecessary to close up the home as he is placed in full charge with faithful Pete as his assistant and Jim and Sarah are off for the other side. Charles repairs to the race track and donates the remaining fragments of his bank roll, to the other man's better judgment. Pete hits upon a plan to open the palatial home of the uncle as a sanitarium and thus collect a few of the shining shekels that health seekers are always anxious to let loose of. Accordingly an ad is inserted in the daily papers, a sign put over the door, and the rooms are all numbered in regular order, per city hotel fashion. The patients begin to flock in like children to a nickel show. All sorts, ages, sizes, suffering from every known and unknown malady from Reno-it is to raving maniac. Pete was collecting in advance and the place in a few short hours looked more like a castle garden of Blackville Island than a country home. The money was rolling in so fast that Chas. and Pete almost went into hysteria. Just then a telegram arrives from 'Frisco from Uncle Jim saying that Aunt Sarah had lost her necklace and was returning home that night to find it. To clear the house for her coming was no small job and they encounter all kinds of trouble, compelled to return their money, which has a telling effect on Charles' ambitions. No sooner than this part of the program was completed a second message arrives saying the necklace had been found and they were off for Europe. Charles had no time to rejoice over the finding of the pearls; he was too busy thinking about the money he had found necessary to return to his sanitarium patients.
                        
                            —Moving Picture World synopsis
                        
                
    Synopsis
    
                "
"8","http://www.imdb.com/title/tt1163741/plotsummary?ref_=tt_stry_pl#synopsis",NA," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Synopsis
    
                "
"9","http://www.imdb.com/title/tt0400865/plotsummary?ref_=tt_stry_pl#synopsis",NA," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Synopsis
    
                "
"10","http://www.imdb.com/title/tt0251154/plotsummary?ref_=tt_stry_pl#synopsis",NA," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Synopsis
    
                "
