"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"1",1,"alien",1979,"r",117,"horror, sci-fi",8.5,"83","after a space merchant vessel perceives an unknown transmission as a distress call, its landing on the source moon finds one of the crew attacked by a mysterious lifeform, and they soon realize that its life cycle has merely begun.","ridley scott","sigourney weaver, tom skerritt, john hurt, veronica cartwright",638437,NA
"2",2,"apocalypse now",1979,"r",147,"drama, war",8.5,"94","during the vietnam war, captain willard is sent on a dangerous mission into cambodia to assassinate a renegade colonel who has set himself up as a god among a local tribe.","francis ford coppola","martin sheen, marlon brando, robert duvall, frederic forrest",494539,NA
"3",3,"the warriors",1979,"r",92,"action, crime, thriller",7.7,"63","in the near future, a charismatic leader summons the street gangs of new york city in a bid to take it over. when he is killed, the warriors are falsely blamed and now must fight their way home while every other gang is hunting them down.","walter hill","michael beck, james remar, dorsey wright, brian tyler",78135,NA
"4",4,"mad max",1979,"r",88,"action, adventure, sci-fi",7,"67","in a self-destructing world, a vengeful australian policeman sets out to stop a violent motorcycle gang.","george miller","mel gibson, joanne samuel, hugh keays-byrne, steve bisley",164318,NA
"5",5,"caligula",1979,"unrated",156,"drama, history",5.3,NA,"details the graphic and shocking, yet undeniably tragic story of rome's most infamous caesar, gaius germanicus caligula.","tinto brass, bob guccione, giancarlo lui","malcolm mcdowell, peter o'toole, helen mirren, teresa ann savoy",29200,NA
"6",6,"the amityville horror",1979,"r",117,"horror",6.2,"32","newlyweds move into a large house where a mass murder was committed, and experience strange manifestations which drive them away.","stuart rosenberg","james brolin, margot kidder, rod steiger, don stroud",29908,NA
"7",7,"the china syndrome",1979,"pg",122,"drama, thriller",7.4,NA,"a reporter finds what appears to be a cover-up of safety hazards at a nuclear power plant.","james bridges","jane fonda, jack lemmon, michael douglas, scott brady",22229,NA
"8",8,"stalker",1979,"not rated",162,"drama, sci-fi",8.1,NA,"a guide leads two men through an area known as the zone to find a room that grants wishes.","andrei tarkovsky","alisa freyndlikh, aleksandr kaydanovskiy, anatoliy solonitsyn, nikolay grinko",79989,NA
"9",9,"the brood",1979,"r",92,"horror, sci-fi",6.9,NA,"a man tries to uncover an unconventional psychologist's therapy techniques on his institutionalized wife, amidst a series of brutal murders.","david cronenberg","oliver reed, samantha eggar, art hindle, henry beckman",20186,NA
"10",10,"phantasm",1979,"r",88,"horror, sci-fi",6.8,"72","a teenage boy and his friends face off against a mysterious grave robber known only as the tall man, who keeps a lethal arsenal of terrible weapons with him.","don coscarelli","a. michael baldwin, bill thornbury, reggie bannister, kathy lester",25625,NA
"11",11,"1941",1979,"pg",118,"action, comedy, war",5.9,"34","hysterical californians prepare for a japanese invasion in the days after pearl harbor.","steven spielberg","john belushi, dan aykroyd, treat williams, nancy allen",26991,NA
