"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"1",1,"murder on the orient express",1974,"pg",128,"crime, drama, mystery",7.3,"63","in december 1935, when his train is stopped by deep snow, detective hercule poirot is called on to solve a murder that occurred in his car the night before.","sidney lumet","albert finney, lauren bacall, ingrid bergman, sean connery",40928,NA
"2",2,"young frankenstein",1974,"pg",106,"comedy",8,"80","an american grandson of the infamous scientist, struggling to prove that he is not as insane as people believe, is invited to transylvania, where he discovers the process that reanimates a dead body.","mel brooks","gene wilder, madeline kahn, marty feldman, peter boyle",124378,NA
"3",3,"the texas chain saw massacre",1974,"r",83,"horror",7.5,"75","two siblings visit their grandfather's grave in texas along with three of their friends and are attacked by a family of cannibalistic psychopaths.","tobe hooper","marilyn burns, edwin neal, allen danziger, paul a. partain",108816,NA
"4",4,"the godfather: part ii",1974,"r",202,"crime, drama",9,"85","the early life and career of vito corleone in 1920s new york is portrayed while his son, michael, expands and tightens his grip on the family crime syndicate.","francis ford coppola","al pacino, robert de niro, robert duvall, diane keaton",882463,NA
"5",5,"chinatown",1974,"r",130,"drama, mystery, thriller",8.2,"86","a private detective hired to expose an adulterer finds himself caught up in a web of deceit, corruption, and murder.","roman polanski","jack nicholson, faye dunaway, john huston, perry lopez",238878,NA
"6",6,"blazing saddles",1974,"r",93,"comedy, western",7.8,"73","in order to ruin a western town, a corrupt politician appoints a black sheriff, who promptly becomes his most formidable adversary.","mel brooks","cleavon little, gene wilder, slim pickens, harvey korman",105995,NA
"7",7,"black christmas",1974,"r",98,"horror, mystery, thriller",7.2,NA,"during their christmas break, a group of sorority girls are stalked by a stranger.","bob clark","olivia hussey, keir dullea, margot kidder, john saxon",24035,NA
"8",8,"the conversation",1974,"pg",113,"drama, mystery, thriller",7.9,"86","a paranoid, secretive surveillance expert has a crisis of conscience when he suspects that a couple he is spying on will be murdered.","francis ford coppola","gene hackman, john cazale, allen garfield, frederic forrest",80803,NA
"9",9,"zardoz",1974,"r",105,"fantasy, sci-fi",5.8,NA,"in the distant future, a savage trained only to kill finds a way into the community of bored immortals that alone preserves humanity's achievements.","john boorman","sean connery, charlotte rampling, sara kestelman, john alderton",16191,NA
"10",10,"death wish",1974,"r",93,"action, crime, drama",7,NA,"a new york city architect becomes a one-man vigilante squad after his wife is murdered by street punks in which he randomly goes out and kills would-be muggers on the mean streets after dark.","michael winner","charles bronson, hope lange, vincent gardenia, steven keats",27632,NA
"11",11,"earthquake",1974,"pg",123,"action, drama, thriller",5.8,NA,"various interconnected people struggle to survive when an earthquake of unimaginable magnitude hits los angeles.","mark robson","charlton heston, ava gardner, george kennedy, lorne greene",11375,NA
"12",12,"the towering inferno",1974,"pg",165,"action, drama, thriller",6.9,NA,"at the opening party of a colossal, but poorly constructed, office building, a massive fire breaks out that threatens to destroy the tower and everyone in it.","john guillermin","paul newman, steve mcqueen, william holden, faye dunaway",32665,NA
"13",13,"the great gatsby",1974,"pg",144,"drama, romance",6.4,"43","a midwesterner becomes fascinated with his nouveau riche neighbor, who obsesses over his lost love.","jack clayton","robert redford, mia farrow, bruce dern, karen black",20694,NA
"14",14,"the man with the golden gun",1974,"pg",125,"action, adventure, thriller",6.8,"43","james bond is led to believe that he is targeted by the world's most expensive assassin while he attempts to recover sensitive solar cell technology that is being sold to the highest bidder.","guy hamilton","roger moore, christopher lee, britt ekland, maud adams",79864,NA
"15",15,"dark star",1974,"g",83,"comedy, sci-fi",6.5,"66","in the far reaches of space, a small crew, 20 years into their solitary mission, find things beginning to go hilariously wrong.","john carpenter","dan o'bannon, dre pahich, brian narelle, cal kuniholm",18537,NA
"16",16,"the sugarland express",1974,"pg",110,"crime, drama",6.8,"65","a woman attempts to reunite her family by helping her husband escape prison and together kidnapping their son. but things don't go as planned when they are forced to take a police hostage on the road.","steven spielberg","goldie hawn, ben johnson, michael sacks, william atherton",12402,NA
"17",17,"deranged: confessions of a necrophile",1974,"r",84,"drama, horror, thriller",6.5,NA,"based on the ed gein case, a deranged rural farmer becomes a grave robber and murderer after the death of his possessive mother, whose corpse he keeps (among others) as his companion in a decaying farmhouse.","jeff gillen, alan ormsby","roberts blossom, cosette lee, leslie carlson, robert warner",3589,NA
"18",18,"phantom of the paradise",1974,"pg",92,"comedy, drama, fantasy",7.4,NA,"a disfigured composer sells his soul for the woman he loves so that she will perform his music. however, an evil record tycoon betrays him and steals his music to open his rock palace, the paradise.","brian de palma","paul williams, william finley, jessica harper, gerrit graham",12554,NA
"19",19,"the longest yard",1974,"r",121,"comedy, crime, drama",7.1,NA,"a sadistic warden asks a former pro quarterback, now serving time in his prison, to put together a team of inmates to take on (and get pummeled by) the guards.","robert aldrich","burt reynolds, eddie albert, ed lauter, michael conrad",14084,NA
"20",20,"the night porter",1974,"r",118,"drama",6.8,NA,"after a chance meeting at a hotel in 1957, a holocaust survivor and the nazi officer who tortured her resume their sadomasochistic relationship.","liliana cavani","dirk bogarde, charlotte rampling, philippe leroy, gabriele ferzetti",8985,NA
"21",21,"flesh gordon",1974,"r",78,"comedy, sci-fi",4.7,NA,"emperor wang (the perverted) is leader of the planet porno and sends his mighty ""sex ray"" towards earth, turning everyone into sex-mad fiends. only one man can save the earth, football ...                see full summary »","michael benveniste, howard ziehm","suzanne fields, jason williams, joseph hudgins, william dennis hunt",3369,NA
"22",22,"foxy brown",1974,"r",92,"action, crime, thriller",6.5,NA,"a voluptuous black woman takes a job as a high-class prostitute in order to get revenge on the mobsters who murdered her boyfriend.","jack hill","pam grier, antonio fargas, peter brown, terry carter",7158,NA
"23",23,"gone in 60 seconds",1974,"pg",105,"action, crime, drama",6.5,NA,"insurance investigator maindrian pace and his team lead double-lives as unstoppable car thieves. when a south american drug lord pays pace to steal 48 cars for him, all but one, a 1973 ford...                see full summary »","h.b. halicki","h.b. halicki, marion busia, jerry daugirda, james mcintyre",6998,NA
"24",24,"thunderbolt and lightfoot",1974,"r",115,"comedy, crime, drama",7.1,NA,"with the help of an irreverent young sidekick, a bank robber gets his old gang back together to organize a daring new heist.","michael cimino","clint eastwood, jeff bridges, george kennedy, geoffrey lewis",17499,NA
"25",25,"from beyond the grave",1974,"pg",97,"fantasy, horror",6.8,NA,"an anthology of four short horror stories revolving around a british antique shop and its mysterious owner.","kevin connor","peter cushing, ian bannen, ian carmichael, diana dors",2769,NA
"26",26,"arabian nights",1974,"nc-17",130,"comedy, drama, fantasy",6.9,NA,"in this film inspired by the ancient erotic and mysterious tales of mid-west asia, the main story concerns an innocent young man who comes to fall in love with a slave who selected him as ...                see full summary »","pier paolo pasolini","ninetto davoli, franco citti, franco merli, tessa bouché",5671,NA
"27",27,"it's alive",1974,"pg",91,"horror",5.8,NA,"the davies expect a baby, which turns out to be a monster with a nasty habit of killing when it's scared. and it's easily scared.","larry cohen","john p. ryan, sharon farrell, andrew duggan, guy stockwell",5533,NA
"28",28,"a woman under the influence",1974,"r",155,"drama, romance",8.2,NA,"mabel, a wife and mother, is loved by her husband nick but her mental illness proves to be a problem in the marriage.","john cassavetes","gena rowlands, peter falk, fred draper, lady rowlands",15839,NA
"29",29,"phase iv",1974,"pg",84,"horror, sci-fi, thriller",6.6,NA,"desert ants suddenly form a collective intelligence and begin to wage war on the desert inhabitants. it is up to two scientists and a stray girl they rescue from the ants to destroy them. ...                see full summary »","saul bass","nigel davenport, michael murphy, lynne frederick, alan gifford",5555,NA
"30",30,"alice doesn't live here anymore",1974,"pg",112,"drama, romance",7.4,NA,"a recently widowed woman is on the road with her precocious young son, determined to make a new life for herself as a singer.","martin scorsese","ellen burstyn, kris kristofferson, mia bendixsen, alfred lutter iii",17002,NA
"31",31,"the taking of pelham one two three",1974,"r",104,"action, crime, thriller",7.7,"68","in new york, armed men hijack a subway car and demand a ransom for the passengers. even if it's paid, how could they get away?","joseph sargent","walter matthau, robert shaw, martin balsam, hector elizondo",21504,NA
"32",32,"airport 1975",1974,"pg",107,"action, drama, thriller",5.5,NA,"a 747 in flight collides with a small plane, and is rendered pilotless. somehow the control tower must get a pilot aboard so the jet can land.","jack smight","charlton heston, karen black, george kennedy, efrem zimbalist jr.",7805,NA
"33",33,"act of vengeance",1974,"r",90,"crime, drama, horror",5.6,NA,"linda gets raped by a man in a hockey mask. she finds that a few other women have had the same treatment. together they form a squad that starts looking for the man and also changes the ...                see full summary »","bob kelljan","jo ann harris, peter brown, jennifer lee pryor, lisa moore",538,NA
"34",34,"the gambler",1974,"r",111,"crime, drama",7.3,NA,"axel freed is a literature professor. he has the gambling vice. when he has lost all his money, he borrows from his girlfriend, then his mother and finally some bad guys that chase him. despite all of this he cannot stop gambling.","karel reisz","james caan, paul sorvino, lauren hutton, morris carnovsky",3162,NA
"35",35,"the lords of flatbush",1974,"pg",86,"comedy, drama, romance",5.9,NA,"a group of kids in brooklyn form a gang. from this moment on they do everything together. this makes things easier but at the same time they have to face new problems.","martin davidson, stephen verona","sylvester stallone, henry winkler, perry king, paul mace",2913,NA
"36",36,"emmanuelle",1974,"unrated",95,"drama",5.3,NA,"the wife of a french diplomat in bangkok, emmanuelle embarks on a voyage of sexual discovery.","just jaeckin","sylvia kristel, alain cuny, marika green, daniel sarky",8016,NA
"37",37,"mr. majestyk",1974,"pg",103,"action, crime, drama",6.8,"55","a melon farmer battles organized crime and a hit man who wants to kill him.","richard fleischer","charles bronson, linda cristal, al lettieri, lee purcell",5866,NA
"38",38,"madhouse",1974,"pg",89,"crime, horror, mystery",6.3,NA,"a horror movie star returns to his famous role after years in a mental institution. but the character seems to be committing murders independent of his will.","jim clark","vincent price, peter cushing, robert quarry, adrienne corri",2645,NA
"39",39,"the parallax view",1974,"r",102,"drama, thriller",7.2,NA,"an ambitious reporter gets in way-over-his-head trouble while investigating a senator's assassination which leads to a vast conspiracy involving a multinational corporation behind every event in the world's headlines.","alan j. pakula","warren beatty, paula prentiss, william daniels, walter mcginn",12248,NA
"40",40,"bring me the head of alfredo garcia",1974,"r",112,"action, crime, drama",7.5,NA,"an american bartender and his prostitute girlfriend go on a road trip through the mexican underworld to collect a $1 million bounty on the head of a dead gigolo.","sam peckinpah","warren oates, isela vega, robert webber, gig young",15017,NA
"41",41,"dirty mary crazy larry",1974,"pg",93,"crime, drama, romance",6.7,NA,"larry rayder is an aspiring nascar driver, deke sommers is mechanic. as they feel they collectively are the best, the only thing that is holding them back is money to build the best vehicle...                see full summary »","john hough","peter fonda, susan george, adam roarke, kenneth tobey",5171,NA
"42",42,"le fantôme de la liberté",1974,"r",104,"comedy",8,NA,"this surrealist film consists of a series of only vaguely related episodes, most famously the dinner party scene in which people sit on lavatories round a dinner table, occasionally ...                see full summary »","luis buñuel","jean-claude brialy, adolfo celi, michel piccoli, monica vitti",11311,NA
"43",43,"sweet movie",1974,"unrated",98,"comedy, drama, mystery",6.3,NA,"the intercut story of two women: a nearly-mute beauty queen who descends into withdrawal and madness, and another who captains a ship laden with candy and sugar, luring men and boys aboard ...                see full summary »","dusan makavejev","carole laure, pierre clémenti, anna prucnal, sami frey",4435,NA
"44",44,"where the red fern grows",1974,"g",97,"drama, family",6.9,NA,"where the red fern grows is the heartwarming and adventurous tale for all ages about a young boy and his quest for his own red-bone hound hunting dogs.","norman tokar","james whitmore, beverly garland, jack ging, lonny chapman",2506,NA
"45",45,"captain kronos - vampire hunter",1974,"r",91,"horror",6.6,NA,"a master swordsman and former soldier and his hunchbacked assistant hunt vampires.","brian clemens","horst janson, john carson, shane briant, caroline munro",3296,NA
"46",46,"travolti da un insolito destino nell'azzurro mare d'agosto",1974,"r",116,"adventure, comedy, drama",7.7,NA,"a trip into the mediterranean sea becomes a trip into the discovery of how society's frameworks of the rich and poor are delicate and temporary.","lina wertmüller","giancarlo giannini, mariangela melato, riccardo salvino, isa danieli",4255,NA
"47",47,"vampyres",1974,"r",87,"horror",6.2,NA,"a lesbian vampire couple waylay and abduct various passer-byes, both male and female, to hold them captive at their rural manor in the english countryside in order to kill and feed on them to satisfy their insatiable thirst for blood.","josé ramón larraz","marianne morris, anulka dziubinska, murray brown, brian deacon",2396,NA
"48",48,"lenny",1974,"r",111,"biography, drama",7.6,NA,"the story of acerbic 1960s comic lenny bruce, whose groundbreaking, no-holds-barred style and social commentary was often deemed by the establishment as too obscene for the public.","bob fosse","dustin hoffman, valerie perrine, jan miner, stanley beck",12029,NA
"49",49,"the land that time forgot",1974,"pg",90,"adventure, fantasy",5.7,NA,"during world war i, a german u-boat sinks a british ship and takes the survivors on board. after it takes a wrong turn, the submarine takes them to the unknown land of caprona, where they ...                see full summary »","kevin connor","doug mcclure, john mcenery, susan penhaligon, keith barron",4406,NA
"50",50,"the four musketeers: milady's revenge",1974,"pg",108,"adventure, history",7.1,NA,"the four musketeers defend the queen and her dressmaker from cardinal richelieu and milady de winter.","richard lester","michael york, raquel welch, oliver reed, richard chamberlain",8378,NA
"51",51,"ein unbekannter rechnet ab",1974,"pg",98,"mystery, thriller",5.9,NA,"ten people are invited to a hotel in the iranian desert, only to find that an unseen person is killing them one by one. could one of them be the killer?","peter collinson","charles aznavour, maria rohm, adolfo celi, stéphane audran",2030,NA
"52",52,"sugar hill",1974,"pg",91,"action, crime, horror",5.7,NA,"when her boyfriend is murdered by gangsters, sugar hill decides not to get mad, but bad! she entreats voodoo queen mama maitresse to call on baron samedi, lord of the dead, for help with a ...                see full summary »","paul maslansky","marki bey, robert quarry, don pedro colley, betty anne rees",1187,NA
"53",53,"ali: fear eats the soul",1974,"not rated",94,"drama, romance",8.1,NA,"an almost accidental romance is kindled between a german woman in her mid-sixties and a moroccan migrant worker around twenty-five years younger. they abruptly decide to marry, appalling everyone around them.","rainer werner fassbinder","brigitte mira, el hedi ben salem, barbara valentin, irm hermann",14312,NA
"54",54,"the front page",1974,"pg",105,"comedy, drama, romance",7.4,NA,"as a tabloid newspaper editor tries to prevent his top reporter from retiring, an escaped death row convict shows up at the office trying to convey his innocence.","billy wilder","jack lemmon, walter matthau, susan sarandon, vincent gardenia",9945,NA
"55",55,"confessions of a window cleaner",1974,"r",90,"comedy",4,NA,"young timmy starts as a window cleaner in the little company of his brother. soon he learns that some female customers expect additional service. young and curious as he is, he reluctantly ...                see full summary »","val guest","robin askwith, anthony booth, sheila white, dandy nichols",1022,NA
"56",56,"going places",1974,"r",117,"comedy, drama",7.4,NA,"two whimsical, aimless thugs harass and assault women, steal, murder, and alternately charm, fight, or sprint their way out of trouble. they take whatever the bourgeois characters value: ...                see full summary »","bertrand blier","gérard depardieu, patrick dewaere, miou-miou, jeanne moreau",6723,NA
"57",57,"deadly weapons",1974,"r",75,"crime, thriller",3.4,NA,"after the mob hits a guy with a list, one of the hoods keeps the list for himself to blackmail the people on it. when the mobsters find out he's a double-crosser, they off him, which angers...                see full summary »","doris wishman","chesty morgan, harry reems, richard towers, saul meth",752,NA
"58",58,"watch out, we're mad",1974,"g",101,"action, comedy",7.5,NA,"after a tied 1st place in a local stunt race, two drivers start a contest to decide who of them will own the prize, a dune buggy. but when a mobster destroys the car, they are determined to get it back.","marcello fondato","terence hill, bud spencer, patty shepard, deogratias huerta",8367,NA
"59",59,"blood for dracula",1974,"r",106,"horror",6.2,NA,"an ailing vampire count travels to italy with his servant to find a bride.","paul morrissey","joe dallesandro, udo kier, vittorio de sica, maxime mckendry",4421,NA
"60",60,"herbie rides again",1974,"g",88,"comedy, family, fantasy",5.6,NA,"the living volkswagen beetle helps an old lady protect her home from a corrupt developer.","robert stevenson","helen hayes, ken berry, stefanie powers, john mcintire",6015,NA
"61",61,"the yakuza",1974,"r",112,"action, crime, drama",7.3,NA,"harry kilmer returns to japan after several years in order to rescue his friend george's kidnapped daughter - and ends up on the wrong side of the yakuza, the notorious japanese mafia...","sydney pollack","robert mitchum, ken takakura, brian keith, herb edelman",5754,NA
"62",62,"mcq",1974,"pg",111,"action, crime, drama",6.2,NA,"seattle cop lon mcq investigates the murder of his best friend and the corruption within the police department.","john sturges","john wayne, eddie albert, diana muldaur, colleen dewhurst",3779,NA
"63",63,"lacombe, lucien",1974,"r",138,"drama, romance, war",7.8,NA,"in 1944, an 18-year old boy from small-town france, collaborates with the nazi-regime and subsequently falls in love with a jewish girl.","louis malle","pierre blaise, aurore clément, holger löwenadler, therese giehse",5158,NA
"64",64,"benji",1974,"g",86,"adventure, family, romance",6.1,NA,"a stray dog saves two kidnapped children.","joe camp","peter breck, deborah walley, patsy garrett, allen fiuzat",3645,NA
"65",65,"the working girls",1974,"r",81,"comedy",5.7,NA,"honey comes to los angeles to seek her new lifestyle, but is flat broke. she gets a place to stay with denise and jill. honey has hard luck finding a job, but eventually gets hired by a ...                see full summary »","stephanie rothman","sarah kennedy, laurie rose, mark thomas, lynne guthrie",207,NA
"66",66,"female trouble",1974,"nc-17",89,"comedy, crime",7.3,NA,"a spoiled schoolgirl runs away from home, gets pregnant while hitch-hiking, and ends up as a fashion model for a pair of beauticians who like to photograph women committing crimes.","john waters","divine, david lochary, mary vivian pearce, mink stole",6003,NA
