"","link","synopsis","summaries"
"1","http://www.imdb.com/title/tt0012190/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Julio Madariaga is the Argentine patriarch of a wealthy family. He has two daughters, the elder wed to a Frenchman and the other to a German. He prefers the Frenchman and his family, especially his grandson Julio, causing jealousy from the German and his three sons. When Madariaga dies, the family splits up, each son-in-law returning to his own country. The Frenchman and his own move to Paris, where Julio becomes an artist and has an affair with an unhappily married woman, the lovely Marguerite Laurier. Her husband finds out, but before he can finalize a divorce, World War One rears its head and both sides of the family will endure great suffering in the conflict, especially since they must fight one another on the battlefield.
                        
                            —cupcakes
                        
                
                
                    It's the early twentieth century. In Argentina, Frenchman Marcelo Desnoyers and German Karl von Hartrott are the two sons-in-law of well-off Argentine farm owner Don Julio Madariaga, Desnoyers the favored one. Within this family collective, there is a special bond between Madariaga and one of his grandsons, Julio Desnoyers, who, like his maternal grandfather in his day, is a ladies man. Out of circumstance, the Desnoyers and the von Hartrotts move to their respective fatherlands of France and Germany following Madariaga's death. In France, Julio leads a rather carefree and irresponsible life, making a living as an artist and a tango instructor, the meager income from which is supplemented by money from his mother on the sly for him to be able to maintain the lavish life to which he is accustomed. That lavish life, through his ""work"", includes casual relationships with multiple women. Julio's view of life changes when he and Marguerite Laurier fall in love, Julio who has no interest in any other woman anymore. The issue is that Marguerite is already married, she who is not nor has ever been in love with her older husband in an arranged marriage, Etienne Laurier. Beyond the issue of Marguerite being a married woman, the murder of Archduke Ferdinand leading to the onset of the Great War affects what happens not only between Julio and Marguerite but also within this entire collective. The war complicates the family unit as the Desnoyers and the von Hartrotts are on opposing sides of the conflict, patriotism in this case which may trump blood seeing as to the nature of their time together in Argentina. And while Marcelo sees himself as being patriotic to the cause of France, Julio may not feel the same for his adopted home, he who may focus more on his own personal situation of wanting to be with Marguerite.
                        
                            —Huggo
                        
                
                
                    An extended family split up in France and Germany find themselves on opposing sides of the battlefield during World War I.
                        
                            —julio
                        
                
    Synopsis
    
                "
"2","http://www.imdb.com/title/tt0012349/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    The opening title reads: ""A comedy with a smile--and perhaps a tear"". As she leaves the charity hospital and passes a church wedding, Edna deposits her new baby with a pleading note in a limousine and goes off to commit suicide. The limo is stolen by thieves who dump the baby by a garbage can. Charlie the Tramp finds the baby and makes a home for him. Five years later Edna has become an opera star but does charity work for slum youngsters in hope of finding her boy. A doctor called by Edna discovers the note with the truth about the Kid and reports it to the authorities who come to take him away from Charlie. Before he arrives at the Orphan Asylum Charlie steals him back and takes him to a flophouse. The proprietor reads of a reward for the Kid and takes him to Edna. Charlie is later awakened by a kind policeman who reunites him with the Kid at Edna's mansion.
                        
                            —Ed Stephan 
                        
                
                
                    A woman decides to abandon her baby in the backseat of an automobile with a handwritten note attached, beseeching the finder to care for and love the child. When the car is stolen by thieves, who discover the baby in the backseat, they subsequently leave him on the street. The child is discovered by the initially reluctant Tramp who eventually softens and comes to love him as his own. As the child grows up, both he and The Tramp must learn to navigate through a life that spawns one adventure after another.
                        
                            —Kyle Perez
                        
                
                
                    The unwed Mother (Purviance) leaves a charity hospital with her newborn child, disconsolately passes a church wedding, and leaves her baby in a limousine with a note. But car thieves hijack the limo and dump the baby in the garbage where he is discovered by a Tramp (Chaplin). The Tramp rescues the infant and takes him along to raise him. Five years pass. The Mother has become an opera star and does charity work in the hope of relocating her son. The Tramp has raised the kid to work a scam in tandem: the boy breaks windows by tossing rocks, and the tramp shows up immediately and offers to repair them for a fee. A doctor tips off the Mother, who has the authorities pick up the child, but the Tramp steals him back and a chase ensues. This was Chaplin's first six-reel feature; he had to hold it hostage to get the studio to pay him the 1-1/2 million he was entitled to when they tried to pay him for only a two-reeler. A 12-year-old girl named Lillita McMurray appears briefly in the film as a flirtatious angel; three years later she would become pregnant by the writer-director, and marry him at age 16.
                
                
                    The Tramp cares for an abandoned child, but events put that relationship in jeopardy.
                        
                            —Kenneth Chisholm
                        
                
    Synopsis
    
                "
"3","http://www.imdb.com/title/tt0012364/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    It's New Year's Eve. Three drunkards evoke a legend. The legend tells that the last person to die in a year, if he is a great sinner, will have to drive during the whole year the Phantom Chariot, the one that picks up the souls of the dead... David Holm, one of the three drunkards, dies at the last stroke of midnight...
                        
                            —Yepok
                        
                
                
                    The story is based on an old Swedish folk tale that states the last man to die just before the stroke of midnight on New Year's Eve is doomed to drive the Phantom Carriage for the following year collecting all of the spirits of the dead. When David Holm proves to be that man, he learns of the selfish life he has led and how it has impacted on people around him.
                        
                            —garykmcd
                        
                
                
                    At New Year's Eve, the tuberculous sister of the Salvation Army, Edit, asks her mother and her colleague, Maria, to call David Holm to visit her on her deathbed. Meanwhile, David (an alcoholic) is recounting the Legend of 'The Phantom Coach and his coachmen' to two other drunkards in the cemetery. In accordance with the legend, the last sinner to die on the turn of the New Year becomes the soul collector, gathering souls in his coach. When David refuses to visit Edit, his friends have an argument with him, they fight and David dies. When the coachman arrives, he recognizes his friend Georges, who died at the end of the last year. George revisits parts of David's obnoxious life and in flashbacks, he shows how mean and selfish David was.
                        
                            —Claudio Carvalho, Rio de Janeiro, Brazil
                        
                
                
                    On New Year's Eve, the driver of a ghostly carriage forces a drunken man to reflect on his selfish, wasted life.
                
    Synopsis
    
                "
"4","http://www.imdb.com/title/tt0012494/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    As a young couple stops and rests in a small village inn, the man is abducted by Death and is sequestered behind a huge doorless, windowless wall. The woman finds a mystic entrance and is met by Death, who tells her three separate stories set in exotic locales, all involving circumstances similar to hers. In each story, a woman, trying to save her lover from his ultimate tragic fate, fails. The young lady realizes the meaning of the tales and takes the only step she can to reunite herself with her lover.
                        
                            —Doug Sederberg 
                        
                
                
                    In a small village somewhere in time, a stranger lease for ninety-nine years a field annex to the cemetery and surround it with a very high wall without gate. When a young couple of travelers stop in a local tavern for resting, the fiancé vanishes and her fiancée seeks him and meets his spirit entering through the wall. She finds an entrance and finds that the stranger is actually Death, who is tired of bringing suffering to the world. She begs for the life of her beloved fiancé, and Death proposes her to save one of three lives that are in the end. If she succeeds, Death will bring her lover back to live. The lady becomes a woman in Persia, in Venice and in China, and in all situations she fails to save her respective lover. Death gives her one last chance, if she manages to find within one hour a person in the village that could give up living. When the local hospital is burning in fire, the young woman realizes the only way to stay with her lover.
                        
                            —Claudio Carvalho, Rio de Janeiro, Brazil
                        
                
                
                    When a woman's fiancé disappears, Death gives her three chances to save him from his fate.
                        
                            —Beth
                        
                
    Synopsis
    
                "
"5","http://www.imdb.com/title/tt0012675/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Sheik Ahmed (Valentino) desperately desires fiesty British socialite Diana (Ayres), so he abducts her and carries her off to his luxurious desert tent-palace. The free-spirited Diana recoils from his passionate embraces and yearns to be released. Only after being kidnapped by desert bandits does Diana realize how much she has grown to love Ahmed, who comes to her rescue in the nick of time.
                        
                            —E. Beck
                        
                
                
                    British Lady Diana Mayo is an independent woman who will have no man tell her what she can or cannot do. She is in Biskra, Algeria where she plans on embarking on a month long trip into the desert by herself with only a guide. In Biskra, a tribal leader, western educated Sheik Ahmed Ben Hassan, becomes enthralled with the vision of Lady Diana. With the assistance of her guide, Sheik Ahmed is able to abduct Lady Diana as she embarks on her desert tour. The Sheik brings her to his desert oasis compound, where he is sure she will ultimately fall in love with him as he has with her. Lady Diana is not used to taking orders from anyone, let alone someone who has abducted her, especially as his orders make her feel humiliated, such as wearing Arab garb, and being treated as a subservient Arab woman especially in front of a visiting ""western"" friend from Paris, Raoul de Saint Hubert. As the Sheik begins to know Lady Diana and upon consultation with Raoul, he begins to trust her to act and be herself without his rules. Slowly, Lady Diana does begin to fall in love with Sheik Ahmed. But acknowledgment of her true feelings may come too late as a rival sheik name Omair may have his own designs on Diana.
                        
                            —Huggo
                        
                
                
                    A charming Arabian sheik becomes infatuated with an adventurous, modern-thinking Englishwoman and abducts her to his home in the Saharan desert.
                        
                            —Shannon Patrick Sullivan 
                        
                
    Synopsis
    
                "
"6","http://www.imdb.com/title/tt0012651/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    In the castle Vogeloed, a few aristocrats are awaiting baroness Safferstätt. But first count Oetsch invites himself.. Everyone thinks he murdered his brother, baroness Safferstat's first husband, three years ago. So he is rather undesirable. But Oetsch stays; arguing he is not the murderer and will find the real one...
                        
                            —Yepok
                        
                
    Synopsis
    
                "
"7","http://www.imdb.com/title/tt0012532/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Henriette and Louise, a foundling, are raised together as sisters. When Louise goes blind, Henriette swears to take care of her forever. They go to Paris to see if Louise's blindness can be cured, but are separated when an aristocrat lusts after Henriette and abducts her. Only Chevalier de Vaudrey is kind to her, and they fall in love. The French Revolution replaces the corrupt Aristocracy with the equally corrupt Robespierre. De Vaudrey, who has always been good to peasants, is condemned to death for being an aristocrat, and Henriette for harboring him. Will revolutionary hero Danton, the only voice for mercy in the new regime, be able to save them from the guillotine?
                        
                            —John Oswalt 
                        
                
                
                    The epic tale of two step-sisters, Henriette and Louise Girard, caught up in the storm of the French Revolution. Louise, the child of an aristocrat, was abandoned on the cathedral steps where Henriette's father found her and took her home to raise as their own. After Louise goes blind, Henriette takes her to Paris where she hopes her sight can be restored. They are separated however, with Louise taken in by an old hag who forces her to beg on the street. Henriette has met the handsome Chevalier de Vaudrey who, although an aristocrat, is kind and cares about his fellow man. With the advent of the revolution, both Henriette and de Vaudrey are sentenced to the guillotine and it left to Danton to plead their case.
                        
                            —garykmcd
                        
                
                
                    In the Eighteenth Century in France, a few years before the French Revolution, the Countess de Linieres asks her minion to deliver her baby daughter Louise to an orphanage to protect her. However he leaves the baby on the stairs of a church. A peasant finds Louise and brings her home to his wife and they find a necklace with her name and money in the basket. They raise Louise with their daughter Henriette as sisters, but years later there is a plague and they die and Louise becomes blind. Louise Girard is totally dependent on Henriette Girard and they travel to Paris expecting to find the cure of Louise's blindness. The rogue Marquis de Praille sees Henriette and becomes fascinated with her virginal beauty. He asks his men to abduct Henriette and brings her to his party. Louise is left alone in Paris and the scoundrel Mother Frochard forces Louise to beg on the streets for her. Meanwhile the noble aristocrat Chevalier de Vaudrey saves Henriette and they fall in love with each other. But Henriette explains that she had promised Louise that she would not marry until Louise could look upon her husband to approve him. Meanwhile Danton, who is saved by Henriette, and Robespierre are plotting the French Revolution that explodes on the streets keeping the sisters apart.
                        
                            —Claudio Carvalho, Rio de Janeiro, Brazil
                        
                
                
                    Two orphaned sisters are caught up in the turmoil of the French Revolution, encountering misery and love along the way.
                        
                            —cupcakes
                        
                
    Synopsis
    
                "
"8","http://www.imdb.com/title/tt0012752/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    The young Gascon D'Artagnan arrives in Paris, his heart set on joining the king's Musketeers. He is taken under the wings of three of the most respected and feared Musketeers, Porthos, Aramis, and Athos. Together they fight to save France and the honor of a lady from the machinations of the powerful Cardinal Richelieu.
                        
                            —Jim Beaver 
                        
                
    Synopsis
    
                "
"9","http://www.imdb.com/title/tt0012627/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Rip Van Winkle, a lazy American man, wanders off one day with his dog Wolf into the Kaatskill mountains where he runs into an odd group of men drinking and playing bowls. He drinks some of their mysterious brew and passes out. When he wakes up under a tree he is astonished to find that 20 years have passed and things are a lot different. This is a charming story about how America changed due to the cival war, only in a different and more subtle way than ever told before.
                        
                            —Shane Rothery
                        
                
                
                    The story shows the development of the united state in divergent fields : Political, social and even economic field.
                        
                            —El Bouyahyaoui Issmail
                        
                
    Synopsis
    
                "
"10","http://www.imdb.com/title/tt0012027/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Camille is a courtesan in Paris. She falls deeply in love with a young man of promise, Armand Duval. When Armand's father begs her not to ruin his hope of a career and position by marrying Armand, she acquiesces and leaves her lover. However, when poverty and terminal illness overwhelm her, Camille discovers that Armand has not lost his love for her.
                        
                            —Jim Beaver 
                        
                
                
                    A courtesan and an idealistic young man fall in love, only for her to give up the relationship at his status-conscious father's request.
                        
                            —cupcakes
                        
                
    Synopsis
    
                "
"11","http://www.imdb.com/title/tt0012763/plotsummary?ref_=tt_stry_pl#synopsis","When three thuggish men are responsible for the death of his father and the crippling of his brother, young David must choose between supporting his family or risking his life and exacting vengeance.","
    
                    When three thuggish men are responsible for the death of his father and the crippling of his brother, young David must choose between supporting his family or risking his life and exacting vengeance.
                        
                            —Faize
                        
                
    Spoilers
    
            
            The synopsis below may give away important plot points.
    
    Synopsis
    When three thuggish men are responsible for the death of his father and the crippling of his brother, young David must choose between supporting his family or risking his life and exacting vengeance.
    
        See also"
"12","http://www.imdb.com/title/tt0240464/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    A girl has frightening visions after visiting an insane asylum where one of the inmates claims to be Drakula and she can not be sure whether they were a nightmare or real.
                        
                            —Kaya Özkaracalar 
                        
                
    Synopsis
    
                "
"13","http://www.imdb.com/title/tt0012600/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    The story of the ill-fated romance between Solomon, king of Israel, and the Queen of Sheba.
                        
                            —Jim Beaver 
                        
                
    Synopsis
    
                "
"14","http://www.imdb.com/title/tt0011979/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    The Professor dispenses the wisdom of the ages and does not make a living wage. The sons of the rich and powerful are students lacking any motivation. The next door neighbor of the Professor, businessman Olsen, has money and lots of food, while the Griggs have hardly any. Both Peter Olsen and Reverend Gates are taken by the beauty of young Amelia Griggs. When rich son Phil West falls for Amelia Griggs and befriends the poor Reverend Gates, he finally sees the difference in his life and theirs and tries to do something to change that.
                        
                            —Tony Fontana 
                        
                
    Synopsis
    
                "
"15","http://www.imdb.com/title/tt0012305/plotsummary?ref_=tt_stry_pl#synopsis",NA," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Synopsis
    
                "
"16","http://www.imdb.com/title/tt0011960/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    A charismatic lieutenant newly assigned to a remote fort is captured by a group of mountain bandits, thus setting in motion a madcap farce that is Lubitsch at his most unrestrained.
                        
                            —Anonymous
                        
                
    Synopsis
    
                "
"17","http://www.imdb.com/title/tt0011217/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Dr Eigil Borne is engaged to Hélène, a girl who is madly in love with him. At Hélène's birthday celebration, Eigil invites her to a cabaret, where he meets his other love, Lily, a passionate, fiery and funny dancer.
                        
                            —Ulf Kjell Gür
                        
                
    Synopsis
    
                "
"18","http://www.imdb.com/title/tt0011904/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    A secret society holds a meeting to determine what to do about a powerful and dangerous man whom they have been studying closely for the past three months. They all agree that he deserves to die. Two of the members, Farallone and Forrest, are both in love with Lilith, the group's only female member. But Lilith accepts neither of them, preferring to devote herself to the group's cause. When the group meets again and deals cards to all the members, Forrest draws the ace of hearts, meaning that he will be the one to carry out the assassination. Lilith then suddenly agrees to marry him, in order to give him courage. But after their first night together, both of them begin to feel differently about what they have planned.
                        
                            —Snow Leopard
                        
                
                
                    A romantic rivalry among members of a secret society becomes even tenser when one of the men is assigned to carry out an assassination.
                        
                            —Snow Leopard
                        
                
    Synopsis
    
                "
"19","http://www.imdb.com/title/tt0012314/plotsummary?ref_=tt_stry_pl#synopsis",NA," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Synopsis
    
                "
"20","http://www.imdb.com/title/tt0012838/plotsummary?ref_=tt_stry_pl#synopsis",NA," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Synopsis
    
                "
