"","link","synopsis","summaries"
"1","http://www.imdb.com/title/tt0009611/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Charlie is in boot camp in the ""awkward squad."" Once in France he gets no letters from home. He finally gets a package containing limburger cheese which requires a gas mask and which he throws over into the German trench. He goes ""over the top"" and captures thirteen Germans (""I surrounded them""), then volunteers to wander through the German lines disguised as a tree trunk. With the help of a French girl he captures the Kaiser and the Crown Prince and is given a statue and victory parade in New York and then ... fellow soldiers wake him from his dream.
                        
                            —Ed Stephan 
                        
                
                
                    Charlie is a boot camp private who has a dream of being a hero who goes on a daring mission behind enemy lines.
                        
                            —Kenneth Chisholm
                        
                
    Synopsis
    
                "
"2","http://www.imdb.com/title/tt0009682/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    The plot follows the novel more closely than does any other Tarzan movie. John and Alice Clayton take ship for Africa. Mutineers maroon them. After his parents die the newborn Tarzan is taken by a great Ape, Kala. Later the boy finds his father's knife and uses it to become King of Apes. Binns, the sailor who saved the Claytons and who has been held by Arab slavers for ten years, finds the young Tarzan and then heads for England to notify his kin. A scientist arrives to check out Binns' story. Tarzan, now a man, kills the native who killed Kala; when their chief is killed the black villagers appease Tarzan with gifts and prayers. The scientist's daughter Jane is carried off by a native, rescued by Tarzan (who has burnt the native village), aggressively loved by him (""Tarzan is a man, and men do not force the love of women""), and at last accepts him with open arms.
                        
                            —Ed Stephan 
                        
                
    Synopsis
    
                "
"3","http://www.imdb.com/title/tt0010281/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    A teenaged tomboy, tired of being bossed around by her strict guardian, impersonates a man so she can have more fun, but discovers that being the opposite sex isn't as easy as she had hoped.
                        
                            —Anonymous
                        
                
    Synopsis
    
                "
"4","http://www.imdb.com/title/tt0008879/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    A stranger comes to work at widow Halla's farm. Halla and the stranger fall in love, but when he is revealed as Eyvind, an escaped thief forced into crime by his family's starvation, they flee and become two of the many outlaws of Iceland's mountains.
                        
                            —Erik Gregersen 
                        
                
    Synopsis
    
                "
"5","http://www.imdb.com/title/tt0008854/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    A girl is kidnapped and held captive in an ancient Egyptian temple. She is rescued and flees to England, but soon finds that her mysterious captor is still haunting her.
                        
                            —Anonymous
                        
                
    Synopsis
    
                "
"6","http://www.imdb.com/title/tt0008100/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    A group of the researchers from the Earth in a spaceship traveling to Mars, where, to big surprise, finds a peaceful vegetarian and pacifist civilization.
                
    Synopsis
    
                "
"7","http://www.imdb.com/title/tt0009150/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    A group of youngsters grow up and love in a peaceful French village. But war intrudes and peace is shattered. The German army invades and occupies village, bringing both destruction and torture. The young people of the village resist, some successfully, others tragically, until French troops retake the town.
                        
                            —Jim Beaver 
                        
                
                
                    Young lovers in a French village are torn apart with the coming of the Great War.
                        
                            —cupcakes
                        
                
    Synopsis
    
                "
"8","http://www.imdb.com/title/tt0009652/plotsummary?ref_=tt_stry_pl#synopsis","Stella Maris ( Mary Pickford ) born with a crippling paralysis, lives with her kind and wealthy Uncle Sir Oliver ( Herbert Standing ) and Aunt Lady Blount ( Ida Waterman ). Stella lives a lovely fairy tale existence, as her guardians have sheltered her from all the misery and realities of the outside world. Although confined to her bed, her days are surrounded with all things beautiful and sweet. Handsome John Risca, ( Conway Tearle ) a journalist and a relative of Stella's aunt, is encouraged to pay daily visits, which bring much happiness to Stella. John also shelters Stella from the fact that he has a wife, Louise ( Marcia Manon ) who is an abusive alcoholic. Instead he has painted a picture of living in a grand palace, to which Stella hopes to visit someday. In another part of London, living in an orphanage, is the pitiful Unity Blake ( Mary Pickford ). She lives an ugly existence, never being loved or wanted. One day, Louise visits the orphanage, under the guise of adopting a daughter. Unity is the choosen one, believing she is going to live with a loving mother. Instead the abusive Louise uses her as a servant, and one day in a rage, she savagely beats Unity near death. While Louise is sent to prison, Unity is visited in hospital by John, who is so appalled by the vicious beating inflicted by his wife, that he adopts the poor girl. Unity lives briefly at Stella Maris's home, but it becomes increasingly difficult to keep her hidden, from the protected Stella. John and Unity move in with his fussy, elderly Aunt who takes control of Unity's care. Meanwhile Stella has been examined by a surgeon and a successful operation is performed. As Stella recovers and is able to walk, her joy becomes increasingly dimmed, as the harsh world is revealed to her. Louise has served her prison sentence and returns home even more malicious. One day Stella decides to visit John's palace, and is shocked at being greeted by his sneering wife. She leaves shattered, completely disillusioned by everyone and the world. John is saddened by the hurt he has caused Stella, and becomes despondent. Unity loves John, for he has been the only kind friend she has ever known. Seeing him depressed, she takes it upon herself to seek justice for John and Stella. She goes to Louise's home and kills her with a pistol, then takes her own life. When Stella learns of the shocking tragedy, she goes to comfort a grieving John. They both realize Unity has sacrificed herself for them. Soon after, John and Stella are married, and begin a new life's journey together.","
    
                    Stella Maris is a beautiful, crippled girl, who is cared for by a rich family. They shield her from the harsh realities of the world, so that she has no idea of the cruel things that some people do. Unity Blake is a poor orphan all too familiar with the harsh realities of the real world. These two young women both fall in love with John, love which is complicated by the fact that he is still married to (though separated from) a bad wife.
                        
                            —John Oswalt 
                        
                
                
                    Two young women - a paraplegic girl sheltered by her wealthy guardians and a more experienced orphan - fall in love with a man separated from his violent wife.
                
    Spoilers
    
            
            The synopsis below may give away important plot points.
    
    Synopsis
    Stella Maris ( Mary Pickford ) born with a crippling paralysis, lives with her kind and wealthy Uncle Sir Oliver ( Herbert Standing ) and Aunt Lady Blount ( Ida Waterman ). Stella lives a lovely fairy tale existence, as her guardians have sheltered her from all the misery and realities of the outside world. Although confined to her bed, her days are surrounded with all things beautiful and sweet. Handsome John Risca, ( Conway Tearle ) a journalist and a relative of Stella's aunt, is encouraged to pay daily visits, which bring much happiness to Stella. John also shelters Stella from the fact that he has a wife, Louise ( Marcia Manon ) who is an abusive alcoholic. Instead he has painted a picture of living in a grand palace, to which Stella hopes to visit someday. In another part of London, living in an orphanage, is the pitiful Unity Blake ( Mary Pickford ). She lives an ugly existence, never being loved or wanted. One day, Louise visits the orphanage, under the guise of adopting a daughter. Unity is the choosen one, believing she is going to live with a loving mother. Instead the abusive Louise uses her as a servant, and one day in a rage, she savagely beats Unity near death. While Louise is sent to prison, Unity is visited in hospital by John, who is so appalled by the vicious beating inflicted by his wife, that he adopts the poor girl. Unity lives briefly at Stella Maris's home, but it becomes increasingly difficult to keep her hidden, from the protected Stella. John and Unity move in with his fussy, elderly Aunt who takes control of Unity's care. Meanwhile Stella has been examined by a surgeon and a successful operation is performed. As Stella recovers and is able to walk, her joy becomes increasingly dimmed, as the harsh world is revealed to her. Louise has served her prison sentence and returns home even more malicious. One day Stella decides to visit John's palace, and is shocked at being greeted by his sneering wife. She leaves shattered, completely disillusioned by everyone and the world. John is saddened by the hurt he has caused Stella, and becomes despondent. Unity loves John, for he has been the only kind friend she has ever known. Seeing him depressed, she takes it upon herself to seek justice for John and Stella. She goes to Louise's home and kills her with a pistol, then takes her own life. When Stella learns of the shocking tragedy, she goes to comfort a grieving John. They both realize Unity has sacrificed herself for them. Soon after, John and Stella are married, and begin a new life's journey together.
    
        See also"
"9","http://www.imdb.com/title/tt0008984/plotsummary?ref_=tt_stry_pl#synopsis",NA," for this title yet. Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.
            
    Synopsis
    
                "
"10","http://www.imdb.com/title/tt0008950/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    The tragic story of Don Jose, a Spanish cavalryman, who falls under the spell of a gypsy girl, Carmen, who treats him with both love and contempt and leads him into temptation and thus damnation.
                        
                            —Jim Beaver 
                        
                
    Synopsis
    
                "
