"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"1",1,"halloween",2007,"r",109,"horror",6.1,"47","after being committed for 17 years, michael myers, now a grown man and still very dangerous, escapes from the mental institution and immediately returns to haddonfield to find his baby sister, laurie.","rob zombie","scout taylor-compton, malcolm mcdowell, tyler mane, brad dourif",94359,NA
"2",2,"trick 'r treat",2007,"r",82,"comedy, horror, thriller",6.8,NA,"five interwoven stories that occur on halloween: an everyday high school principal has a secret life as a serial killer; a college virgin might have just met the guy for her; a group of teenagers pull a mean prank; a woman who loathes the night has to contend with her holiday-obsessed husband; and a mean old man meets his match with a demonic, supernatural trick-or-treater.","michael dougherty","anna paquin, brian cox, dylan baker, rochelle aytes",68880,NA
"3",3,"meet the robinsons",2007,"g",95,"animation, adventure, comedy",6.9,"61","lewis is a brilliant inventor who meets mysterious stranger named wilbur robinson, whisking lewis away in a time machine and together they team up to track down bowler hat guy in a showdown that ends with an unexpected twist of fate.","stephen j. anderson","daniel hansen, wesley singerman, angela bassett, jordan fry",73435,NA
"4",4,"saw iv",2007,"r",93,"horror, mystery",5.9,"36","despite jigsaw's death, and in order to save the lives of two of his colleagues, lieutenant rigg is forced to take part in a new game, which promises to test him to the limit.","darren lynn bousman","tobin bell, scott patterson, costas mandylor, betsy russell",120966,NA
"5",5,"zodiac",2007,"r",157,"crime, drama, history",7.7,"78","in the late 1960s/early 1970s, a san francisco cartoonist becomes an amateur detective obsessed with tracking down the zodiac killer, an unidentified individual who terrorizes northern california with a killing spree.","david fincher","jake gyllenhaal, robert downey jr., mark ruffalo, anthony edwards",346678,NA
"6",6,"the mist",2007,"r",126,"horror, sci-fi, thriller",7.2,"58","a freak storm unleashes a species of bloodthirsty creatures on a small town, where a small band of citizens hole up in a supermarket and fight for their lives.","frank darabont","thomas jane, marcia gay harden, laurie holden, andre braugher",241054,NA
"7",7,"no country for old men",2007,"r",122,"crime, drama, thriller",8.1,"91","violence and mayhem ensue after a hunter stumbles upon a drug deal gone wrong and more than two million dollars in cash near the rio grande.","ethan coen, joel coen","tommy lee jones, javier bardem, josh brolin, woody harrelson",684289,NA
"8",8,"there will be blood",2007,"r",158,"drama, history",8.1,"93","a story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business.","paul thomas anderson","daniel day-lewis, paul dano, ciarán hinds, martin stringer",415515,NA
"9",9,"death proof",2007,"not rated",113,"action, thriller",7.1,NA,"two separate sets of voluptuous women are stalked at different times by a scarred stuntman who uses his ""death proof"" cars to execute his murderous plans.","quentin tarantino","kurt russell, zoë bell, rosario dawson, vanessa ferlito",226226,NA
"10",10,"lars and the real girl",2007,"pg-13",106,"comedy, drama, romance",7.4,"70","a delusional young man strikes up an unconventional relationship with a doll he finds on the internet.","craig gillespie","ryan gosling, emily mortimer, paul schneider, r.d. reid",123192,NA
"11",11,"stardust",2007,"pg-13",127,"adventure, family, fantasy",7.7,"66","in a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm.","matthew vaughn","charlie cox, claire danes, sienna miller, ian mckellen",225067,NA
"12",12,"superbad",2007,"r",113,"comedy",7.6,"76","two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.","greg mottola","michael cera, jonah hill, christopher mintz-plasse, bill hader",452617,NA
"13",13,"transformers",2007,"pg-13",144,"action, adventure, sci-fi",7.1,"61","an ancient struggle between two cybertronian races, the heroic autobots and the evil decepticons, comes to earth, with a clue to the ultimate power held by a teenager.","michael bay","shia labeouf, megan fox, josh duhamel, tyrese gibson",542883,NA
"14",14,"into the wild",2007,"r",148,"adventure, biography, drama",8.1,"73","after graduating from emory university, top student and athlete christopher mccandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to alaska to live in the wilderness. along the way, christopher encounters a series of characters that shape his life.","sean penn","emile hirsch, vince vaughn, catherine keener, marcia gay harden",475244,NA
"15",15,"teeth",2007,"r",94,"comedy, fantasy, horror",5.4,"57","still a stranger to her own body, a high school student discovers she has a physical advantage when she becomes the object of male violence.","mitchell lichtenstein","jess weixler, john hensley, josh pais, hale appleman",36563,NA
"16",16,"shooter",2007,"r",124,"action, crime, drama",7.2,"53","a marksman living in exile is coaxed back into action after learning of a plot to kill the president. ultimately double-crossed and framed for the attempt, he goes on the run to find the real killer and the reason he was set up.","antoine fuqua","mark wahlberg, michael peña, rhona mitra, danny glover",274380,NA
"17",17,"harry potter and the order of the phoenix",2007,"pg-13",138,"adventure, family, fantasy",7.5,"71","with their warning about lord voldemort's return scoffed at, harry and dumbledore are targeted by the wizard authorities as an authoritarian bureaucrat slowly seizes power at hogwarts.","david yates","daniel radcliffe, emma watson, rupert grint, brendan gleeson",399689,NA
"18",18,"28 weeks later",2007,"r",100,"drama, horror, sci-fi",7,"78","six months after the rage virus was inflicted on the population of great britain, the us army helps to secure a small area of london for the survivors to repopulate and start again. but not everything goes to plan.","juan carlos fresnadillo","jeremy renner, rose byrne, robert carlyle, harold perrineau",227108,NA
"19",19,"planet terror",2007,"not rated",105,"action, comedy, horror",7.1,NA,"after an experimental bio-weapon is released, turning thousands into zombie-like creatures, it's up to a rag-tag group of survivors to stop the infected and those behind its release.","robert rodriguez","rose mcgowan, freddy rodríguez, josh brolin, marley shelton",178291,NA
"20",20,"hostel: part ii",2007,"r",94,"horror, thriller",5.5,"46","three american college students studying abroad are lured to a slovakian hostel, and discover the grim reality behind it.","eli roth","lauren german, heather matarazzo, bijou phillips, roger bart",75162,NA
"21",21,"hot fuzz",2007,"r",121,"action, comedy",7.9,"81","a skilled london police officer is transferred to a small town that's harbouring a dark secret.","edgar wright","simon pegg, nick frost, martin freeman, bill nighy",387777,NA
"22",22,"grindhouse",2007,"r",191,"action, horror, thriller",7.6,"77","quentin tarantino and robert rodriguez's homage to exploitation double features in the 60s and 70s with two back-to-back cult films that include previews of coming attractions between them.","robert rodriguez, eli roth, quentin tarantino, edgar wright, rob zombie","kurt russell, rose mcgowan, danny trejo, zoë bell",162874,NA
"23",23,"sweeney todd: the demon barber of fleet street",2007,"r",116,"drama, horror, musical",7.4,"83","the infamous story of benjamin barker, a.k.a. sweeney todd, who sets up a barber shop down in london which is the basis for a sinister partnership with his fellow tenant, mrs. lovett. based on the hit broadway musical.","tim burton","johnny depp, helena bonham carter, alan rickman, timothy spall",303181,NA
"24",24,"atonement",2007,"r",123,"drama, mystery, romance",7.8,"85","fledgling writer briony tallis, as a thirteen-year-old, irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.","joe wright","keira knightley, james mcavoy, brenda blethyn, saoirse ronan",208583,NA
"25",25,"i am legend",2007,"pg-13",101,"drama, horror, sci-fi",7.2,"65","years after a plague kills most of humanity and transforms the rest into monsters, the sole survivor in new york city struggles valiantly to find a cure.","francis lawrence","will smith, alice braga, charlie tahan, salli richardson-whitfield",583382,NA
"26",26,"spider-man 3",2007,"pg-13",139,"action, adventure",6.2,"59","a strange black entity from another world bonds with peter parker and causes inner turmoil as he contends with new villains, temptations, and revenge.","sam raimi","tobey maguire, kirsten dunst, topher grace, thomas haden church",418988,NA
"27",27,"30 days of night",2007,"r",113,"horror, thriller",6.6,"53","after an alaskan town is plunged into darkness for a month, it is attacked by a bloodthirsty gang of vampires.","david slade","josh hartnett, melissa george, danny huston, ben foster",147430,NA
