"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"1",1,"whistling in brooklyn",1943,"passed",87,"comedy, crime, mystery",6.9,NA,"radio crime show host ""the fox"" finds himself on the trail of a serial killer while a suspect himself.","s. sylvan simon","red skelton, ann rutherford, jean rogers, rags ragland",409,NA
"2",2,"phantom of the opera",1943,"approved",92,"drama, horror, music",6.5,NA,"a disfigured violinist haunts the paris opera house.","arthur lubin","nelson eddy, susanna foster, claude rains, edgar barrier",4976,NA
"3",3,"the iron major",1943,"approved",85,"biography, drama",5.9,NA,"coach frank cavanaugh returns to college football after world war i, then gradually goes blind.","ray enright","pat o'brien, robert ryan, ruth warrick, leon ames",164,NA
"4",4,"shadow of a doubt",1943,"approved",108,"thriller",8,NA,"a young woman discovers her visiting uncle may not be the man he seems to be.","alfred hitchcock","teresa wright, joseph cotten, macdonald carey, henry travers",49238,NA
"5",5,"frankenstein meets the wolf man",1943,"approved",74,"fantasy, horror, sci-fi",6.6,NA,"after being awakened, larry talbot chips frankenstein's monster out of a block of ice. when talbot changes to the wolf man, the two creatures battle each other.","roy william neill","lon chaney jr., ilona massey, patric knowles, lionel atwill",6128,NA
"6",6,"for whom the bell tolls",1943,"unrated",170,"adventure, drama, history",7,NA,"during the spanish civil war, an american allied with the republicans finds romance during a desperate mission to blow up a strategically important bridge.","sam wood","gary cooper, ingrid bergman, akim tamiroff, arturo de córdova",6827,NA
"7",7,"the outlaw",1943,"approved",116,"comedy, drama, romance",5.5,NA,"western legends pat garrett, doc holliday and billy the kid are played against each other over the law and the attentions of vivacious country vixen rio mcdonald.","howard hughes, howard hawks","jack buetel, thomas mitchell, jane russell, walter huston",3195,NA
"8",8,"i walked with a zombie",1943,"approved",69,"fantasy, horror",7.2,NA,"a canadian nurse is hired to care for the wife of a sugar plantation owner, who has been acting strangely, on a caribbean island.","jacques tourneur","frances dee, tom conway, james ellison, edith barrett",8740,NA
"9",9,"sherlock holmes faces death",1943,"passed",68,"crime, film-noir, mystery",7.2,NA,"during wwii several murders occur at a convalescent home where dr. watson has volunteered his services. he summons holmes for help and the master detective proceeds to solve the crime from ...                see full summary »","roy william neill","basil rathbone, nigel bruce, dennis hoey, arthur margetson",3317,NA
"10",10,"batman",1943,"approved",260,"action, adventure, crime",6.5,NA,"japanese spymaster prince daka operates a covert espionage organization located in gotham city's now-deserted little tokyo which turns american scientists into pliable zombies.","lambert hillyer","lewis wilson, douglas croft, j. carrol naish, shirley patterson",1490,NA
"11",11,"the seventh victim",1943,"approved",71,"drama, horror, mystery",6.9,NA,"a woman in search of her missing sister uncovers a satanic cult in new york's greenwich village, and finds that they may have something to do with her sibling's random disappearance.","mark robson","kim hunter, tom conway, jean brooks, isabel jewell",4289,NA
"12",12,"the song of bernadette",1943,"approved",156,"biography, drama",7.7,NA,"in 1858 france, bernadette, an adolescent peasant girl, has a vision of ""a beautiful lady"" in the city dump. she never claims it to be anything other than this, but the townspeople all ...                see full summary »","henry king","jennifer jones, charles bickford, william eythe, vincent price",4934,NA
"13",13,"the ox-bow incident",1943,"not rated",75,"drama, western",8.1,NA,"when a posse captures three men suspected of killing a local farmer, they become strongly divided over whether or not to lynch the men.","william a. wellman","henry fonda, dana andrews, mary beth hughes, anthony quinn",17234,NA
"14",14,"son of dracula",1943,"approved",80,"fantasy, horror",6.2,NA,"count alucard finds his way from budapest to the swamps of the deep south; his four nemeses are a medical doctor, a university professor, a jilted fiancé and the woman he loves.","robert siodmak","lon chaney jr., robert paige, louise allbritton, evelyn ankers",3522,NA
"15",15,"jane eyre",1943,"approved",97,"drama, romance",7.6,NA,"after a harsh childhood, orphan jane eyre is hired by edward rochester, the brooding lord of a mysterious manor house, to care for his young daughter.","robert stevenson","orson welles, joan fontaine, margaret o'brien, peggy ann garner",6613,NA
"16",16,"sahara",1943,"approved",97,"action, drama, war",7.6,NA,"after the fall of tobruk in 1942, during the allied retreat in the libyan desert, an american tank picks-up a motley group of survivors but they face advancing germans and a lack of water.","zoltan korda","humphrey bogart, bruce bennett, j. carrol naish, lloyd bridges",6660,NA
"17",17,"heaven can wait",1943,"unrated",112,"comedy, drama, fantasy",7.5,NA,"an old roué arrives in hades to review his life with satan, who will rule on his eligibility to enter the underworld.","ernst lubitsch","gene tierney, don ameche, charles coburn, marjorie main",7937,NA
"18",18,"the life and death of colonel blimp",1943,"not rated",163,"drama, romance, war",8.2,NA,"from the boer war through world war ii, a soldier rises through the ranks in the british military.","michael powell, emeric pressburger","roger livesey, deborah kerr, anton walbrook, james mckechnie",10755,NA
"19",19,"the hard way",1943,"approved",109,"drama, musical, romance",7.2,NA,"embittered, ambitious helen sherman sees an opportunity to escape her drab small-town life by becoming a 'stage mother' to her musically-talented younger sister.","vincent sherman","ida lupino, joan leslie, dennis morgan, jack carson",873,NA
"20",20,"the more the merrier",1943,"passed",104,"comedy, romance, war",7.9,NA,"during the world war ii housing shortage in washington, two men and a woman share a single apartment and the older man plays cupid to the other two.","george stevens","jean arthur, joel mccrea, charles coburn, richard gaines",4531,NA
"21",21,"old acquaintance",1943,"approved",110,"drama, romance",7.6,NA,"old friends kit marlowe and millie drake adopt contrasting lifestyles: kit is a single, critically acclaimed author while married millie writes popular pulp novels.","vincent sherman","bette davis, miriam hopkins, gig young, john loder",2334,NA
"22",22,"the leopard man",1943,"approved",66,"horror, thriller",7,NA,"a seemingly tame leopard used for a publicity stunt escapes and kills a young girl, spreading panic throughout a sleepy new mexico town.","jacques tourneur","dennis o'keefe, margo, jean brooks, isabel jewell",3583,NA
