"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"1",1,"psycho",1960,"r",109,"horror, mystery, thriller",8.5,"97","a phoenix secretary embezzles $40,000 from her employer's client, goes on the run, and checks into a remote motel run by a young man under the domination of his mother.","alfred hitchcock","anthony perkins, janet leigh, vera miles, john gavin",472936,NA
"2",2,"the brides of dracula",1960,"unrated",85,"horror",6.8,NA,"vampire hunter van helsing returns to transylvania to destroy handsome bloodsucker baron meinster, who has designs on beautiful young schoolteacher marianne.","terence fisher","peter cushing, martita hunt, yvonne monlaur, freda jackson",5234,NA
"3",3,"the little shop of horrors",1960,"unrated",72,"comedy, horror",6.3,NA,"a clumsy young man nurtures a plant and discovers that it's carnivorous, forcing him to kill to feed it.","roger corman, charles b. griffith, mel welles","jonathan haze, jackie joseph, mel welles, dick miller",13466,NA
"4",4,"the magnificent seven",1960,"approved",128,"action, adventure, western",7.8,NA,"an oppressed mexican peasant village hires seven gunfighters to help defend their homes.","john sturges","yul brynner, steve mcqueen, charles bronson, eli wallach",74701,NA
"5",5,"13 ghosts",1960,"not rated",85,"horror",6.1,NA,"a family inherits what proves to be a haunted house, but a special pair of goggles allows them to see their ghostly tormentors.","william castle","charles herbert, jo morrow, martin milner, rosemary decamp",4066,NA
"6",6,"spartacus",1960,"pg-13",197,"adventure, biography, drama",7.9,"87","the slave spartacus leads a violent revolt against the decadent roman republic.","stanley kubrick","kirk douglas, laurence olivier, jean simmons, charles laughton",105283,NA
"7",7,"village of the damned",1960,"passed",77,"horror, sci-fi",7.3,NA,"in the english village of midwich, the blonde-haired, glowing-eyed children of uncertain paternity prove to have frightening powers.","wolf rilla","george sanders, barbara shelley, michael gwynn, laurence naismith",11960,NA
"8",8,"the apartment",1960,"not rated",125,"comedy, drama, romance",8.3,NA,"a man tries to rise in his company by letting its executives use his apartment for trysts, but complications and a romance of his own ensue.","billy wilder","jack lemmon, shirley maclaine, fred macmurray, ray walston",123478,NA
"9",9,"la dolce vita",1960,"not rated",174,"comedy, drama",8.1,"93","a series of stories following a week in the life of a philandering paparazzo journalist living in rome.","federico fellini","marcello mastroianni, anita ekberg, anouk aimée, yvonne furneaux",53642,NA
"10",10,"two women",1960,NA,100,"drama, war",7.9,NA,"in the italy of wwii, a widow and her lonely daughter seek for distance between them and the horrors of war.","vittorio de sica","sophia loren, jean-paul belmondo, raf vallone, eleonora brown",7086,NA
"11",11,"breathless",1960,"not rated",90,"crime, drama",7.9,NA,"a small-time thief steals a car and impulsively murders a motorcycle policeman. wanted by the authorities, he reunites with a hip american journalism student and attempts to persuade her to run away with him to italy.","jean-luc godard","jean-paul belmondo, jean seberg, daniel boulanger, henri-jacques huet",57880,NA
"12",12,"les yeux sans visage",1960,"not rated",90,"drama, horror",7.8,"90","a surgeon causes an accident which leaves his daughter disfigured, and goes to extremes to give her a new face.","georges franju","pierre brasseur, alida valli, juliette mayniel, alexandre rignault",19392,NA
"13",13,"the time machine",1960,"approved",103,"adventure, romance, sci-fi",7.6,NA,"a man's vision for a utopian society is disillusioned when travelling forward into time reveals a dark and dangerous society.","george pal","rod taylor, alan young, yvette mimieux, sebastian cabot",29968,NA
"14",14,"black sunday",1960,"not rated",87,"horror",7.3,NA,"a vengeful witch and her fiendish servant return from the grave and begin a bloody campaign to possess the body of the witch's beautiful look-alike descendant. only the girl's brother and a handsome doctor stand in her way.","mario bava","barbara steele, john richardson, andrea checchi, ivo garrani",10725,NA
"15",15,"house of usher",1960,"not rated",79,"drama, horror",7,NA,"upon entering his fiancée's family mansion, a man discovers a savage family curse and fears that his future brother-in-law has entombed his bride-to-be prematurely.","roger corman","vincent price, mark damon, myrna fahey, harry ellerbe",9473,NA
"16",16,"ocean's 11",1960,"approved",127,"comedy, crime, music",6.6,NA,"danny ocean gathers a group of his world war ii compatriots to pull off the ultimate las vegas heist. together the eleven friends plan to rob five las vegas casinos in one night.","lewis milestone","frank sinatra, dean martin, sammy davis jr., peter lawford",16521,NA
"17",17,"peeping tom",1960,"not rated",101,"drama, horror, thriller",7.7,NA,"a young man murders women, using a movie camera to film their dying expressions of terror.","michael powell","karlheinz böhm, anna massey, moira shearer, maxine audley",24135,NA
"18",18,"swiss family robinson",1960,"approved",126,"adventure, family",7.2,NA,"a swiss family must survive being shipwrecked on a deserted island.","ken annakin","john mills, dorothy mcguire, james macarthur, janet munro",11181,NA
"19",19,"exodus",1960,"approved",208,"action, drama, history",6.8,NA,"the state of israel is created in 1948, resulting in war with its arab neighbors.","otto preminger","paul newman, eva marie saint, ralph richardson, peter lawford",7459,NA
"20",20,"rocco and his brothers",1960,"approved",177,"crime, drama, sport",8.3,"84","having recently been uprooted to milan, rocco and his four brothers each look for a new way in life when a prostitute comes between rocco and his brother simone.","luchino visconti","alain delon, renato salvatori, annie girardot, claudia cardinale",12620,NA
"21",21,"inherit the wind",1960,"approved",128,"biography, drama, history",8.2,NA,"based on a real-life case in 1925, two great lawyers argue the case for and against a science teacher accused of the crime of teaching evolution.","stanley kramer","spencer tracy, fredric march, gene kelly, dick york",22579,NA
"22",22,"l'avventura",1960,"not rated",143,"drama, mystery",8,NA,"a woman disappears during a mediterranean boating trip. during the search, her lover and her best friend become attracted to each other.","michelangelo antonioni","gabriele ferzetti, monica vitti, lea massari, dominique blanchar",20244,NA
"23",23,"the alamo",1960,"unrated",167,"adventure, drama, history",6.9,NA,"in 1836, a small band of soldiers sacrifice their lives in hopeless combat against a massive army in order to prevent a tyrant from smashing the new republic of texas.","john wayne","john wayne, richard widmark, laurence harvey, frankie avalon",11835,NA
"24",24,"north to alaska",1960,"approved",122,"comedy, romance, western",7,NA,"during the alaska gold rush, prospector george sends partner sam to seattle to bring his fiancée but when it turns out that she married another man, sam returns with a pretty substitute, the hostess of the henhouse dance hall.","henry hathaway","john wayne, stewart granger, ernie kovacs, fabian",5648,NA
"25",25,"pollyanna",1960,"approved",134,"drama, family",7.4,NA,"a young girl comes to an embittered town and confronts its attitude with her determination to see the best in life.","david swift","jane wyman, hayley mills, richard egan, karl malden",7464,NA
"26",26,"purple noon",1960,"pg-13",118,"crime, drama, thriller",7.8,NA,"tom ripley is a talented mimic, moocher, forger and all-around criminal improviser; but there's more to tom ripley than even he can guess.","rené clément","alain delon, maurice ronet, marie laforêt, erno crisa",10477,NA
"27",27,"the unforgiven",1960,"approved",125,"drama, romance, western",6.7,NA,"the neighbors of a frontier family turn on them when it is suspected that their adopted daughter was stolen from the local kiowa tribe.","john huston","burt lancaster, audrey hepburn, audie murphy, john saxon",5867,NA
"28",28,"sink the bismarck!",1960,"approved",97,"action, drama, history",7.2,NA,"the world war ii story of the british navy's effort to defeat nazi germany's most powerful warship.","lewis gilbert","kenneth more, dana wynter, carl möhner, laurence naismith",5814,NA
"29",29,"macario",1960,NA,91,"drama, fantasy, mystery",8.4,NA,"poor, hungry peasant macario longs for just one good meal on the day of the dead. after his wife cooks a turkey for him, he meets three apparitions, the devil, god, and death. each asks him...                see full summary »","roberto gavaldón","ignacio lópez tarso, pina pellicer, enrique lucero, mario alberto rodríguez",1708,NA
"30",30,"the city of the dead",1960,"pg-13",78,"horror, mystery, thriller",6.9,NA,"a young college student arrives in a sleepy massachusetts town to research witchcraft; during her stay at an eerie inn, she discovers a startling secret about the town and its inhabitants.","john llewellyn moxey","patricia jessel, dennis lotis, christopher lee, tom naylor",4364,NA
"31",31,"the virgin spring",1960,"not rated",89,"drama",8.1,NA,"an innocent yet pampered young virgin and her family's pregnant and jealous servant set out to deliver candles to church, but only one returns from events that transpire in the woods along the way.","ingmar bergman","max von sydow, birgitta valberg, gunnel lindblom, birgitta pettersson",20806,NA
"32",32,"elmer gantry",1960,"approved",146,"drama",7.9,NA,"a fast-talking traveling salesman with a charming, loquacious manner convinces a sincere evangelist that he can be an effective preacher for her cause.","richard brooks","burt lancaster, jean simmons, arthur kennedy, dean jagger",8599,NA
"33",33,"the lost world",1960,"approved",97,"adventure, fantasy, sci-fi",5.5,NA,"professor challenger leads an expedition of scientists and adventurers to a remote plateau deep in the amazonian jungle to verify his claim that dinosaurs still live there.","irwin allen","michael rennie, jill st. john, david hedison, claude rains",2930,NA
"34",34,"le trou",1960,"not rated",132,"crime, drama, thriller",8.5,NA,"in prison four long-sentence inmates planning an elaborate escape cautiously induct a new inmate to join in their scheme which leads to distrust and uncertainty.","jacques becker","andré bervil, jean keraudy, michel constantin, philippe leroy",10893,NA
"35",35,"the two faces of dr. jekyll",1960,NA,88,"horror",6.5,NA,"dr. henry jekyll experiments with scientific means of revealing the hidden, dark side of man and releases a murderer from within himself.","terence fisher","paul massie, dawn addams, christopher lee, david kossoff",1782,NA
"36",36,"let's make love",1960,"passed",119,"comedy, musical, romance",6.5,NA,"when billionaire jean-marc clement learns that he is to be satirized in an off-broadway revue, he passes himself off as an actor playing him in order to get closer to the beautiful star of the show, amanda dell.","george cukor","marilyn monroe, yves montand, tony randall, frankie vaughan",5379,NA
"37",37,"butterfield 8",1960,"not rated",109,"drama",6.4,NA,"a manhattan call girl has a tragic affair with a rich married man.","daniel mann","elizabeth taylor, laurence harvey, eddie fisher, dina merrill",4683,NA
"38",38,"shoot the piano player",1960,"not rated",92,"crime, drama, thriller",7.6,NA,"charlie kohler is a piano player in a bar. the waitress lena is in love with him. one of charlie's brother, chico, a crook, takes refuge in the bar because he is chased by two gangsters, ...                see full summary »","françois truffaut","charles aznavour, marie dubois, nicole berger, michèle mercier",14066,NA
"39",39,"the fugitive kind",1960,"approved",119,"drama, romance",7.2,NA,"valentine ""snakeskin"" xavier, a trouble-prone drifter trying to go straight, wanders into a small mississippi town looking for a simple and honest life but finds himself embroiled with problem-filled women.","sidney lumet","marlon brando, joanne woodward, anna magnani, maureen stapleton",4358,NA
"40",40,"wild river",1960,"approved",110,"drama, history, romance",7.7,NA,"a tva bureaucrat comes to the river to do what none of his predecessors have been able to do - evict a stubborn octogenarian from her island before the rising waters engulf her.","elia kazan","montgomery clift, lee remick, jo van fleet, albert salmi",3813,NA
"41",41,"jigoku",1960,"not rated",101,"drama, horror",6.9,NA,"a group of sinners involved in interconnected tales of murder, revenge, deceit and adultery all meet at the gates of hell.","nobuo nakagawa","shigeru amachi, utako mitsuya, yôichi numata, hiroshi hayashi",2529,NA
"42",42,"saturday night and sunday morning",1960,"tv-pg",89,"drama, romance",7.7,NA,"a rebellious, hard-living factory worker juggles relationships with two women, one of whom is married to another man but pregnant with his child.","karel reisz","albert finney, shirley anne field, rachel roberts, hylda baker",6013,NA
"43",43,"where the boys are",1960,"approved",99,"comedy, drama, romance",6.7,NA,"four very different college girls drive to fort lauderdale, florida for spring break and seek out various adventures and romance for themselves.","henry levin","dolores hart, george hamilton, yvette mimieux, jim hutton",1894,NA
"44",44,"midnight lace",1960,"approved",103,"drama, mystery, thriller",6.9,NA,"in london, a newly-wed american woman's sanity comes into question when she claims to be the victim of a stalker.","david miller","doris day, rex harrison, john gavin, myrna loy",3389,NA
"45",45,"please don't eat the daisies",1960,"approved",112,"comedy, family, romance",6.5,NA,"a university professor leaves his job to become a theater critic, creating problems with his family and friends.","charles walters","doris day, david niven, janis paige, spring byington",3300,NA
"46",46,"tall story",1960,"not rated",91,"comedy, sport",6,NA,"a young insecure college sportsman is in trouble. he wants to marry his very straightforward girlfriend, also a student, but has no money. when he is offered a bribe to fix a game, he is torn even more about the matter.","joshua logan","anthony perkins, jane fonda, ray walston, marc connelly",613,NA
"47",47,"it started in naples",1960,"approved",100,"comedy, drama",6.3,NA,"mike hamilton, a philadelphia lawyer, comes to naples to settle the estate of his long estranged ""black sheep"" brother. once there, he discovers that the deceased has left an eight-year old...                see full summary »","melville shavelson","clark gable, sophia loren, vittorio de sica, marietto",1801,NA
"48",48,"the adventures of huckleberry finn",1960,"approved",107,"adventure, comedy, drama",6.3,NA,"mark twain's 1851 story about two runaway friends, a fostered white boy and an escaped black slave, who sailed on a raft down the mississippi river in search of freedom and adventure.","michael curtiz","tony randall, eddie hodges, archie moore, patty mccormack",1122,NA
"49",49,"the sundowners",1960,"unrated",133,"drama, adventure",7.2,NA,"in australia's outback during the early 20th century the impoverished carmody family lives a nomadic life out of their wagon but the mom and son want to settle while the dad is against it.","fred zinnemann","deborah kerr, robert mitchum, peter ustinov, glynis johns",3102,NA
"50",50,"from the terrace",1960,"approved",149,"drama, romance",6.7,NA,"an ambitious young executive chooses a loveless marriage and an unfulfilling personal life in exchange for a successful wall street career.","mark robson","paul newman, joanne woodward, myrna loy, ina balin",2044,NA
"51",51,"the pure hell of st. trinian's",1960,"not rated",94,"comedy",6.3,NA,"the hellions of st. trinians are recruited to a sheik's harem. little does he know what he's letting himself in for.","frank launder","cecil parker, george cole, joyce grenfell, eric barker",593,NA
"52",52,"the naked island",1960,"not rated",96,"drama",8.3,NA,"a family of four are the sole inhabitants of a small island, where they struggle each day to irrigate their crops.","kaneto shindô","nobuko otowa, taiji tonoyama, shinji tanaka, masanori horimoto",3782,NA
"53",53,"the grass is greener",1960,"approved",104,"comedy, drama, romance",6.6,NA,"victor and hillary are down on their luck to the point that they allow tourists to take guided tours of their castle. but charles delacro, a millionaire oil tycoon, visits, and takes a ...                see full summary »","stanley donen","cary grant, deborah kerr, robert mitchum, jean simmons",3705,NA
"54",54,"the world of suzie wong",1960,"approved",126,"drama, romance",7.1,NA,"a businessman moves to hong kong to pursue a career as an artist and falls in love with a prostitute he hires as a model.","richard quine","william holden, nancy kwan, sylvia syms, michael wilding",1710,NA
