"","link","synopsis","summaries"
"1","http://www.imdb.com/title/tt0010323/plotsummary?ref_=tt_stry_pl#synopsis","THE CABINET OF DR. CALIGARIFrancis (Friedrich Feher) and an older man are sitting in a garden, telling stories. A girl (Lil Dagover) walks past, unresponsive, as in a daze. Francis says she is his fiancée Jane and that the story of how she got that way will be amazing.It all started when a carnival came to his hometown of Hostenwall . . . (we go into flashback) . . .Francis and his best friend Alan (Hans Heinrich von Twardowski) together with Jane go to the carnival for fun. They are enticed by an older mountebank (Werner Krauss) calling himself Dr. Caligari to enter his tent to see his amazing somnambulist Cesare (Conrad Veidt) who has been asleep for 25 years and, under Dr. Caligari's command, is about to awaken.After some people enter the tent and sit down, Dr. Caligari opens a vertical cabinet shaped like a mummys sarcophagus, and we see Cesare is a gaunt young man who wakes and steps forward in extreme slow motion. Supposedly he spends his life sleeping in the cabinet and is able to predict the future when awake. Caligari brags that Cesare can answer any question whatsoever.When Alan asks Cesare how long he has to live, the answer is that Alan will die before dawn tomorrow. This unsettling prediction cuts their fun short, so Alan, Francis, and Jane go home. Jane is particularly affected, since, at that time, she was Alans girl friend although she knew that Francis was also in love with her.After night comes, we see, inside Alan's rooms, the shadows of Alan and his killer fighting on his bedroom wall.Alan is found murdered the next morning. Francis goes to tell the police after he realizes the somnambulist's prophecy has come true. Suspicion turns to the eerie somnambulist and his strange handler.Before police do anything, an attempted murder of an old woman takes place, throwing the town into panic.Back at Dr. Caligari's wagon, we see him feeding gruel to Cesare as he sits in a coffin. When police knock at the wagon asking questions, they are shown Cesare inside the coffin, and Caligari protests that he doesnt ever leave the coffin without his permission.At some point a common criminal confesses to the attempted murder of the old lady, so the police are back to investigating Alans murder only. Francis, along with Jane, keep investigating Caligari and Cesare.Caligari orders Cesare to kill Jane. Cesare creeps into Jane's bedroom and as he lifts a knife to kill her, she screams and faints. He carries Jane out of her house, leading the townsfolk on a lengthy chase. Cesare falls from a height to his death to end the pursuit.The townsfolk discover a dummy in Cesare's cabinet, and that Caligari has fled.Francis goes to a nearby insane asylum to inquire whether the fled Dr. Caligari might be a patient there. The worker he speaks with tells him he must go see the director of the institute for patient information, as he's not allowed to discuss any of that.Francis goes to the director's office and it turns out the director and Dr. Caligari are one and the same person.Francis gets the police over there and after looking through books and notebooks in the office, they discover a historical book about a mythical Caligari, who did just what Dr. Caligari is doing now, back in 1793 in northern Italy. The XIth century Caligari used a hypnotized somnambulist to murder people. The director has notes to suggest he is trying to recreate the XIth Century events.When the director arrives, after being confronted with the dead Cesare, he goes nuts, saying he must become the new Caligari, so staff in the institute put him in a straight jacket. His mania is manifest, and he is confined in his own asylum.At this point the flashback is over. The expressionist look of buildings is gone. Francis and the man who was told the story wander back from the garden to the institute patio. Cesare is standing in the corner and Francis warns the older man not to accept one of his prophecies, for he would surely die.Jane is there also, and when Francis asks her to marry him, she says she cannot marry someone not of royal blood.Then down the stairs comes Dr. Caligari (the director), and Francis quickly gets in a scuffle with him. Francis is grabbed by the staff and taken upstairs.Dr. Caligari comes to the conclusion that Francis is a maniac and that his mania is caused by his delusion that Dr. Caligari is in fact the mythic Caligari who would wander from town to town with Cesare killing townsfolk.The twist ending reveals that all of the flashback is actually Francis delusion, symbolized in the film by the distorted buildings and landscapes. Francis, Jane and Cesare are all inmates of the insane asylum, and the man he calls Caligari is the asylum director. The director, after this revelation of the sources of his patient's delusion, says that now he should be able to cure Francis.","
    
                    Francis, a young man, recalls in his memory the horrible experiences he and his fiancée Jane recently went through. It is the annual fair in Holstenwall. Francis and his friend Alan visit The Cabinet of Dr. Caligari, an exhibit where the mysterious doctor shows the somnambulist Cesare, and awakens him for some moments from his death-like sleep. When Alan asks Cesare about his future, Cesare answers that he will die before dawn. The next morning Alan is found dead. Francis suspects Cesare of being the murderer, and starts spying on him and Dr. Caligari. The following night Cesare is going to stab Jane in her bed, but softens when he sees the beautiful woman, and instead of committing another murder, he abducts her. Jane's father awakens because of the noise, and he and some servants follow the fleeing Cesare. When Cesare cannot outrun his pursuers anymore, he gently places Jane down on the ground, and runs away. Francis and the police investigate the caravan of Dr. Caligari, but the doctor succeeds in slipping away. Francis pursues the fleeing Dr. Caligari, and sees him disappear into a madhouse. Francis enters the madhouse, where he is sure he will find the truth behind all these mysterious events.
                        
                            —Maths Jesperson {maths.jesperson1@comhem.se}
                        
                
                
                    At a fair in the village of Hostenwall, Dr. Caligari obtains a permit to set up his tent show featuring Cesare the 23 year-old Somnabulist who has slept for 23 years. Francis and his friend Alan visit the popular show and Alan asks Cesare in his trance-like state to tell him his future. Cesare predicts that he will die that night and when Alan is in fact found dead in the morning it seems to be just one of many such crimes recently. Frances is determined to find his friend's killer, all the more so after Cesare tries to kidnap his fiancée. He follows him to an insane asylum but not all is as it seems.
                        
                            —garykmcd
                        
                
                
                    A young man named Francis is relaying a story to an elderly man of the recent ordeal he and his fiancée Jane have undergone, Jane's affections for which he and his friend Alan had once competed. That ordeal involves two unsolved murders and an attempted abduction. While the police initially suspect a man who is indeed a criminal as the murderer in these two instances, Francis believes the murderer is a Dr. Caligari, and his pawn, a sleepwalker named Cesare. Francis and Alan first spotted Dr. Caligari and Cesare as a carnival sideshow act. Francis' belief is that Dr. Caligari is using an unwitting Cesare to to commit these acts of murder. As Francis nears the conclusion of his story, details contained within are shown not to be as their appear on the surface.
                        
                            —Huggo
                        
                
                
                    A man named Francis relates a story about his best friend Alan and his fiancée Jane. Alan takes him to a fair where they meet Dr. Caligari, who exhibits a somnambulist, Cesare, that can predict the future. When Alan asks how long he has to live, Cesare says he has until dawn. The prophecy comes to pass, as Alan is murdered, and Cesare is a prime suspect. Cesare creeps into Jane's bedroom and abducts her, running from the townspeople and finally dying of exhaustion. Meanwhile, the police discover a dummy in Cesare's cabinet, while Caligari flees. Francis tracks Caligari to a mental asylum. He is the director! Or is he?
                        
                            —Rick Gregory 
                        
                
                
                    Hypnotist Dr. Caligari uses a somnambulist, Cesare, to commit murders.
                        
                            —Alan Smithee
                        
                
    Spoilers
    
            
            The synopsis below may give away important plot points.
    
    Synopsis
    THE CABINET OF DR. CALIGARIFrancis (Friedrich Feher) and an older man are sitting in a garden, telling stories. A girl (Lil Dagover) walks past, unresponsive, as in a daze. Francis says she is his fiancée Jane and that the story of how she got that way will be amazing.It all started when a carnival came to his hometown of Hostenwall . . . (we go into flashback) . . .Francis and his best friend Alan (Hans Heinrich von Twardowski) together with Jane go to the carnival for fun. They are enticed by an older mountebank (Werner Krauss) calling himself Dr. Caligari to enter his tent to see his amazing somnambulist Cesare (Conrad Veidt) who has been asleep for 25 years and, under Dr. Caligari's command, is about to awaken.After some people enter the tent and sit down, Dr. Caligari opens a vertical cabinet shaped like a mummys sarcophagus, and we see Cesare is a gaunt young man who wakes and steps forward in extreme slow motion. Supposedly he spends his life sleeping in the cabinet and is able to predict the future when awake. Caligari brags that Cesare can answer any question whatsoever.When Alan asks Cesare how long he has to live, the answer is that Alan will die before dawn tomorrow. This unsettling prediction cuts their fun short, so Alan, Francis, and Jane go home. Jane is particularly affected, since, at that time, she was Alans girl friend although she knew that Francis was also in love with her.After night comes, we see, inside Alan's rooms, the shadows of Alan and his killer fighting on his bedroom wall.Alan is found murdered the next morning. Francis goes to tell the police after he realizes the somnambulist's prophecy has come true. Suspicion turns to the eerie somnambulist and his strange handler.Before police do anything, an attempted murder of an old woman takes place, throwing the town into panic.Back at Dr. Caligari's wagon, we see him feeding gruel to Cesare as he sits in a coffin. When police knock at the wagon asking questions, they are shown Cesare inside the coffin, and Caligari protests that he doesnt ever leave the coffin without his permission.At some point a common criminal confesses to the attempted murder of the old lady, so the police are back to investigating Alans murder only. Francis, along with Jane, keep investigating Caligari and Cesare.
Caligari orders Cesare to kill Jane. Cesare creeps into Jane's bedroom and as he lifts a knife to kill her, she screams and faints. He carries Jane out of her house, leading the townsfolk on a lengthy chase. Cesare falls from a height to his death to end the pursuit.The townsfolk discover a dummy in Cesare's cabinet, and that Caligari has fled.Francis goes to a nearby insane asylum to inquire whether the fled Dr. Caligari might be a patient there. The worker he speaks with tells him he must go see the director of the institute for patient information, as he's not allowed to discuss any of that.Francis goes to the director's office and it turns out the director and Dr. Caligari are one and the same person.Francis gets the police over there and after looking through books and notebooks in the office, they discover a historical book about a mythical Caligari, who did just what Dr. Caligari is doing now, back in 1793 in northern Italy. The XIth century Caligari used a hypnotized somnambulist to murder people. The director has notes to suggest he is trying to recreate the XIth Century events.When the director arrives, after being confronted with the dead Cesare, he goes nuts, saying he must become the new Caligari, so staff in the institute put him in a straight jacket. His mania is manifest, and he is confined in his own asylum.At this point the flashback is over. The expressionist look of buildings is gone. Francis and the man who was told the story wander back from the garden to the institute patio. Cesare is standing in the corner and Francis warns the older man not to accept one of his prophecies, for he would surely die.Jane is there also, and when Francis asks her to marry him, she says she cannot marry someone not of royal blood.Then down the stairs comes Dr. Caligari (the director), and Francis quickly gets in a scuffle with him. Francis is grabbed by the staff and taken upstairs.Dr. Caligari comes to the conclusion that Francis is a maniac and that his mania is caused by his delusion that Dr. Caligari is in fact the mythic Caligari who would wander from town to town with Cesare killing townsfolk.The twist ending reveals that all of the flashback is actually Francis delusion, symbolized in the film by the distorted buildings and landscapes. Francis, Jane and Cesare are all inmates of the insane asylum, and the man he calls Caligari is the asylum director. The director, after this revelation of the sources of his patient's delusion, says that now he should be able to cure Francis.
    
        See also"
"2","http://www.imdb.com/title/tt0011130/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Based on the Robert Louis Stevenson story: Doctor Henry Jekyll's enthusiasm for science and his selfless acts of service have made him a much-admired man. But as he visits Sir George Carew one evening, his host criticizes him for his reluctance to experience the more sensual side of life. Sir George goads Jekyll into visiting a music hall, where he watches the alluring dancer Gina. Jekyll becomes fascinated with the two contrasting sides of human nature, and he becomes obsessed with the idea of separating them. After extensive work in his laboratory, he devises a formula that does indeed allow him to alternate between two completely different personalities, his own and that of a brutish, lascivious person whom he names Hyde. It is not long before the personality of Hyde begins to dominate Jekyll's affairs.
                        
                            —Snow Leopard
                        
                
                
                    Dr. Henry Jekyll experiments with scientific means of revealing the hidden, dark side of man and releases a murderer from within himself.
                        
                            —Jim Beaver 
                        
                
    Synopsis
    
                "
"3","http://www.imdb.com/title/tt0011237/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    In 16th-century Prague, a rabbi creates the Golem - a giant creature made of clay. Using sorcery, he brings the creature to life in order to protect the Jews of Prague from persecution.
                        
                            —frankfob2@yahoo.com
                        
                
    Synopsis
    
                "
"4","http://www.imdb.com/title/tt0011679/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    A broadway actress uses her sex appeal to ruin a marriage only to dump her lover for a richer prospect.
                        
                            —
                        
                
    Synopsis
    
                "
"5","http://www.imdb.com/title/tt0011841/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    The callous rich, portrayed by Lennox, think only of their own pleasure. Anna is but a poor country girl whom Lennox tricks into a fake wedding. She believes that it is true, but secret, while he has his way with her. When she is pregnant, he leaves her and she must have the baby, named Trust Lennox, on her own. When the baby dies she wanders until she gets a job with Squire Bartlett. David falls for her, but she rejects him due to her past and then Lennox shows up lusting for Kate. Seeing Anna, he tries to get her to leave, but she doesn't, and she tells no one about his past. When Squire Bartlett learns of her past from Martha, the town gossip, he tosses Anna out in a snow storm. But before she goes, she fingers the respected Lennox, as the father of her dead baby and the spoiler of herself.
                        
                            —Tony Fontana 
                        
                
                
                    A naive country girl is tricked into a sham marriage by a wealthy womanizer, then must rebuild her life despite the taint of having borne a child out of wedlock.
                        
                            —Shannon Patrick Sullivan 
                        
                
    Synopsis
    
                "
"6","http://www.imdb.com/title/tt0011870/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Southern negro Sylvia Landry visits her cousin Alma in the north, where there is less racial prejudice than in her home town of Piney Woods in the deep south, and is anxiously awaiting her fiancé, Conrad. But Alma has designs on Conrad and tricks Sylvia into a compromising situation when he arrives, and he abandons her. Disheartened, she returns to Piney Woods to help a reverend running a school for young negroes. Sylvia learns that the reverend hasn't the heart to turn away poor students, and unless he can raise $5,000 to supplement the $1.49 per child per year that the state supplies, the school will be closed. She goes up north again to try to raise the money and has little success, but meets kindly negro, Dr. V. Vivian, who helps her regain her stolen purse. When she saves a child from being hit by an auto, she herself is slightly injured. But the owner of the car is philanthropist Mrs. Elena Warwick, who is sympathetic to her quest and promises to donate the $5,000 to the school. Her bigoted southern friend, Mrs. Stratton, tries to talk her out of the donation, and Mrs. Warwick gets so incensed she raises the amount to $50,000. Her job done, Sylvia returns to Piney Woods. But Dr. Vivian has fallen in love with Sylvia and goes to Alma to try to find her. There he learns the shocking details of her past and that of her family.
                        
                            —Arthur Hausner 
                        
                
                
                    Abandoned by her fiancé, an educated black woman with a shocking past dedicates herself to helping a near bankrupt school for impoverished black youths.
                        
                            —Arthur Hausner 
                        
                
    Synopsis
    
                "
"7","http://www.imdb.com/title/tt0011565/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    Blizzard, deranged from a childhood operation in which both his legs were perhaps needlessly amputated after an accident, becomes a vicious criminal, and eventually mob leader of the San Francisco underworld. Out for revenge against the surgeon who performed his operation, he undergoes brain surgery which has a chance of altering his anti-social behavior.
                        
                            —Doug Sederberg 
                        
                
                
                    Blizzard is the criminal overlord of San Francisco's Barbary Coast District. His sociopathic behavior can be traced to his childhood when a severe head trauma went undiagnosed and Dr. Ferris, his attending physician, mistakenly amputates both of his legs. Despite his disabilities, the embittered Blizzard rises in the underworld by sheer ruthlessness and force of will. Although his empire includes prostitution, gambling, drug-dealing, human trafficking, and murder, he is also planning something much larger. Secret Service Head Lichtenstein assigns Rose, his most beautiful and resourceful agent, to infiltrate Blixzzard's gang and discover his plans. She soon becomes his current mistress but becomes ambivalent about informing Lichtenstein of the ganglord's activities as she finds herself falling in love with him. Blizzard finally finds a way to revenge himself on Ferris by insinuating himself with Ferris' beautiful sculptress daughter as a model and ultimately hoping to seduce her. Rose ultimately discovers that Blizzard's master plan encompasses an uprising by the city's large Asian and Eastern European immigrant population, an insurrection that will loot and sack the city, but will she betray the man she now calls ""Master?""
                        
                            —duke1029@aol.com
                        
                
                
                    A deformed criminal mastermind plans to loot the city of San Francisco as well as revenge himself on the doctor who mistakenly amputated his legs.
                        
                            —duke1029@aol.com
                        
                
    Synopsis
    
                "
"8","http://www.imdb.com/title/tt0011387/plotsummary?ref_=tt_stry_pl#synopsis","In the summer of 1757, Chief Great Serpent (Chingachgook in the novel, but that name is not used in this film) tells the last surviving Mohican brave, Uncas, to warn the English at Fort Edward of the threat of Hurons allied with the French. Sisters Cora and Alice Munro are entertaining soldiers by playing music and dancing when Uncas arrives. Cora is impressed with his noble appearance, and is chided by English officer Captain Randolph for admiring a savage.The sisters' father Colonel Munro, defending Fort William Henry, learns of the approach of a large army of French, allied with Huron warriors. He sends a request for reinforcements to Fort Edward by way of the ""indian runner,"" Magua. The sisters do not accompany the troops, but instead Magua leads them on a shortcut through the forest. Magua (who, in the novel, has old bad blood with the Munros, but here is just villainous) abandons them to find some Hurons to capture them. Running into Uncas, Hawkeye, and Chief Great Serpent, the girls and their escort (Major Heyward, who is in love with ""capricious Alice"") take refuge in a cave. Magua and the indians arrive in the morning. Several of the men run from the cave, hoping to draw off the Hurons, but they find the sisters and their fellow travellers and take them prisoner. Uncas and Hawkeye liberate them, and get them to Fort William Henry.Being snubbed by Cora, who now admires Uncas even more, Captain Randolph secretly visits the French General Montcalm and exposes the fort's weaknesses. Armed with this knowledge, the general negotiates the surrender of the fort, with the agreement that the women and children will not be harmed. But the French have given the Hurons firewater, and in their drunken wildness, Magua is able to incite them to attack the wagon train, massacring the women, then destroying and burning the fort. Magua kidnaps Cora and Alice. Hawkeye, Uncas, and the chief follow him to his refuge among the peaceful Delaware Indians. Dispensing justice, the Delware chief awards Cora to Uncas and Hawkeye, but Alice to Magua. Cora offers herself in Alice's place, since she knows she's the one Magua really wants, and they leave. The Delawares declare sanctuary until sundown, after which Hawkeye, Uncas, and the chief follow.Escaping from Magua's campsite, Cora flees to the top of a huge cliff and threatens to throw herself off. Magua sits, waiting for her to fall asleep. Uncas arrives just as Magua seizes Cora's wrists, and she tries to throw herself off the cliff, while Magua holds on tight. Seeing Uncas arrive, Cora tries to climb up again, but Magua stabs her hands with his dagger, causing her to fall to her death. Magua and Uncas fight, ending up at the bottom of the cliff, where Magua stabs Uncas, who falls, dying, next to Cora's body. Arriving too late, Hawkeye shoots Magua, who falls into a river and is swept over a high waterfall.Cora is buried in a sunlit valley, while Uncas receives an Indian funeral on a ridge. Chief Great Serpent laments ""Woe for the race of red men! In the morning of life I saw the sons of my forefathers, happy and strong -- and before nightfall I have seen the passing of the last of the Mohicans!""","
    
                    As Alice and Cora Munro attempt to find their father, a British officer in the French and Indian War, they are set upon by French soldiers and their cohorts, Huron tribesmen led by the evil Magua. Fighting to rescue the women are Chingachgook and his son Uncas, the last of the Mohican tribe, and their white ally, the frontiersman Natty Bumppo, known as Hawkeye.
                        
                            —Jim Beaver 
                        
                
    Spoilers
    
            
            The synopsis below may give away important plot points.
    
    Synopsis
    In the summer of 1757, Chief Great Serpent (Chingachgook in the novel, but that name is not used in this film) tells the last surviving Mohican brave, Uncas, to warn the English at Fort Edward of the threat of Hurons allied with the French. Sisters Cora and Alice Munro are entertaining soldiers by playing music and dancing when Uncas arrives. Cora is impressed with his noble appearance, and is chided by English officer Captain Randolph for admiring a savage.The sisters' father Colonel Munro, defending Fort William Henry, learns of the approach of a large army of French, allied with Huron warriors. He sends a request for reinforcements to Fort Edward by way of the ""indian runner,"" Magua. The sisters do not accompany the troops, but instead Magua leads them on a shortcut through the forest. Magua (who, in the novel, has old bad blood with the Munros, but here is just villainous) abandons them to find some Hurons to capture them. Running into Uncas, Hawkeye, and Chief Great Serpent, the girls and their escort (Major Heyward, who is in love with ""capricious Alice"") take refuge in a cave. Magua and the indians arrive in the morning. Several of the men run from the cave, hoping to draw off the Hurons, but they find the sisters and their fellow travellers and take them prisoner. Uncas and Hawkeye liberate them, and get them to Fort William Henry.Being snubbed by Cora, who now admires Uncas even more, Captain Randolph secretly visits the French General Montcalm and exposes the fort's weaknesses. Armed with this knowledge, the general negotiates the surrender of the fort, with the agreement that the women and children will not be harmed. But the French have given the Hurons firewater, and in their drunken wildness, Magua is able to incite them to attack the wagon train, massacring the women, then destroying and burning the fort. Magua kidnaps Cora and Alice. Hawkeye, Uncas, and the chief follow him to his refuge among the peaceful Delaware Indians. Dispensing justice, the Delware chief awards Cora to Uncas and Hawkeye, but Alice to Magua. Cora offers herself in Alice's place, since she knows she's the one Magua really wants, and they leave. The Delawares declare sanctuary until sundown, after which Hawkeye, Uncas, and the chief follow.Escaping from Magua's campsite, Cora flees to the top of a huge cliff and threatens to throw herself off. Magua sits, waiting for her to fall asleep. Uncas arrives just as Magua seizes Cora's wrists, and she tries to throw herself off the cliff, while Magua holds on tight. Seeing Uncas arrive, Cora tries to climb up again, but Magua stabs her hands with his dagger, causing her to fall to her death. Magua and Uncas fight, ending up at the bottom of the cliff, where Magua stabs Uncas, who falls, dying, next to Cora's body. Arriving too late, Hawkeye shoots Magua, who falls into a river and is swept over a high waterfall.Cora is buried in a sunlit valley, while Uncas receives an Indian funeral on a ridge. Chief Great Serpent laments ""Woe for the race of red men! In the morning of life I saw the sons of my forefathers, happy and strong -- and before nightfall I have seen the passing of the last of the Mohicans!""
    
        See also"
"9","http://www.imdb.com/title/tt0191066/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    This restored silent film features a love triangle involving a Kiowa chief's daughter and ensuing conflict between Kiowa and Comanche villages.
                        
                            —rwzimdpa
                        
                
    Synopsis
    
                "
"10","http://www.imdb.com/title/tt0011439/plotsummary?ref_=tt_stry_pl#synopsis",NA,"
    
                    In old Spanish California, the oppressive colonial government is opposed by Zorro, masked champion of the people, who appears out of nowhere with flashing sword and an athletic sense of humor, scarring the faces of evildoers with his Mark. Meanwhile, beautiful Lolita is courted by villainous Captain Ramon, rich but effete Don Diego... and dashing Zorro, who is never seen at the same time as Don Diego. As Zorro continues to evade pursuit, Ramon puts the damsel in distress...
                        
                            —Rod Crawford 
                        
                
                
                    A seemingly idiotic fop is really the courageous vigilante Zorro, who seeks to protect the oppressed.
                        
                            —cupcakes
                        
                
    Synopsis
    
                "
