"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"1",1,"scream",1996,"r",111,"horror, mystery",7.2,"65","a year after the murder of her mother, a teenage girl is terrorized by a new killer, who targets the girl and her friends by using horror films as part of a deadly game.","wes craven","neve campbell, courteney cox, david arquette, skeet ulrich",240837,NA
"2",2,"from dusk till dawn",1996,"r",108,"action, crime, horror",7.3,"52","two criminals and their hostages unknowingly seek temporary refuge in an establishment populated by vampires, with chaotic results.","robert rodriguez","harvey keitel, george clooney, juliette lewis, quentin tarantino",238488,NA
"3",3,"the craft",1996,"r",101,"drama, fantasy, horror",6.3,NA,"a newcomer to a catholic prep high school falls in with a trio of outcast teenage girls who practice witchcraft and they all soon conjure up various spells and curses against those who even slightly anger them.","andrew fleming","robin tunney, fairuza balk, neve campbell, rachel true",62859,NA
"4",4,"fargo",1996,"r",98,"crime, drama, thriller",8.1,"85","jerry lundegaard's inept crime falls apart due to his and his henchmen's bungling and the persistent police work of the quite pregnant marge gunderson.","joel coen, ethan coen","william h. macy, frances mcdormand, steve buscemi, peter stormare",504149,NA
"5",5,"romeo + juliet",1996,"pg-13",120,"drama, romance",6.8,"60","shakespeare's famous play is updated to the hip modern suburb of verona still retaining its original dialogue.","baz luhrmann","leonardo dicaprio, claire danes, john leguizamo, harold perrineau",181233,NA
"6",6,"trainspotting",1996,"r",94,"drama",8.2,"83","renton, deeply immersed in the edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.","danny boyle","ewan mcgregor, ewen bremner, jonny lee miller, kevin mckidd",534631,NA
"7",7,"matilda",1996,"pg",102,"comedy, family, fantasy",6.8,NA,"story of a wonderful little girl, who happens to be a genius, and her wonderful teacher vs. the worst parents ever and the worst school principal imaginable.","danny devito","danny devito, rhea perlman, mara wilson, embeth davidtz",99072,NA
"8",8,"twister",1996,"pg-13",113,"action, adventure, drama",6.3,"68","bill and jo harding, advanced storm chasers on the brink of divorce, must join together to create an advanced weather alert system by putting themselves in the cross-hairs of extremely violent tornadoes.","jan de bont","helen hunt, bill paxton, cary elwes, jami gertz",153046,NA
"9",9,"a time to kill",1996,"r",149,"crime, drama, thriller",7.4,"54","in canton, mississippi, a fearless young lawyer and his assistant defend a black man accused of murdering two white men who raped his 10-year-old daughter, inciting violent retribution and revenge from the ku klux klan.","joel schumacher","matthew mcconaughey, sandra bullock, samuel l. jackson, kevin spacey",109617,NA
"10",10,"independence day",1996,"pg-13",145,"action, adventure, sci-fi",7,"59","the aliens are coming and their goal is to invade and destroy earth. fighting superior technology, mankind's best weapon is the will to survive.","roland emmerich","will smith, bill pullman, jeff goldblum, mary mcdonnell",463463,NA
"11",11,"the crucible",1996,"pg-13",124,"drama, history",6.8,NA,"a salem resident attempts to frame her ex-lover's wife for being a witch in the middle of the 1692 witchcraft trials.","nicholas hytner","daniel day-lewis, winona ryder, paul scofield, joan allen",30927,NA
"12",12,"happy gilmore",1996,"pg-13",92,"comedy, sport",7,"31","a rejected hockey player puts his skills to the golf course to save his grandmother's house.","dennis dugan","adam sandler, christopher mcdonald, julie bowen, frances bay",167642,NA
"13",13,"sleepers",1996,"r",147,"crime, drama, thriller",7.6,"49","after a prank goes disastrously wrong, a group of boys are sent to a detention center where they are brutalized; over 10 years later, they get their chance for revenge.","barry levinson","robert de niro, kevin bacon, brad pitt, jason patric",164424,NA
