"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"1",1,"the sound of music",1965,"g",174,"biography, drama, family",8,NA,"a woman leaves an austrian convent to become a governess to the children of a naval officer widower.","robert wise","julie andrews, christopher plummer, eleanor parker, richard haydn",162639,NA
"2",2,"repulsion",1965,"not rated",105,"drama, horror, thriller",7.8,"91","a sex-repulsed woman who disapproves of her sister's boyfriend sinks into depression and has horrific visions of rape and violence.","roman polanski","catherine deneuve, ian hendry, john fraser, yvonne furneaux",39265,NA
"3",3,"ten little indians",1965,"pg",91,"crime, mystery, thriller",6.7,NA,"ten people are invited to a luxury mountaintop mansion, only to find that an unseen person is killing them one by one. could one of them be the killer?","george pollock","hugh o'brian, shirley eaton, fabian, leo genn",3363,NA
"4",4,"doctor zhivago",1965,"approved",197,"drama, romance, war",8,NA,"the life of a russian physician and poet who, although married to another, falls in love with a political activist's wife and experiences hardship during the first world war and then the october revolution.","david lean","omar sharif, julie christie, geraldine chaplin, rod steiger",59625,NA
"5",5,"for a few dollars more",1965,"r",132,"western",8.3,NA,"two bounty hunters with the same intentions team up to track down a western outlaw.","sergio leone","clint eastwood, lee van cleef, gian maria volontè, mario brega",178350,NA
"6",6,"thunderball",1965,"pg",130,"action, adventure, thriller",7,"64","james bond heads to the bahamas to recover two nuclear warheads stolen by spectre agent emilio largo in an international extortion scheme.","terence young","sean connery, claudine auger, adolfo celi, luciana paluzzi",88188,NA
"7",7,"von ryan's express",1965,"unrated",117,"action, adventure, war",7.1,NA,"an american pow leads a group of mainly british prisoners to escape from the germans in wwii.","mark robson","frank sinatra, trevor howard, raffaella carrà, brad dexter",10997,NA
"8",8,"dr. terror's house of horrors",1965,"unrated",98,"horror",6.8,NA,"aboard a british train, mysterious fortune teller dr. schreck uses tarot cards to read the futures of five fellow passengers.","freddie francis","christopher lee, peter cushing, max adrian, ann bell",3799,NA
"9",9,"faster, pussycat! kill! kill!",1965,"tv-14",83,"action, comedy",6.8,NA,"three go-go dancers holding a young girl hostage come across a crippled old man living with his two sons in the desert. after learning he's hiding a sum of cash around, the women start scheming on him.","russ meyer","tura satana, haji, lori williams, ray barlow",11626,NA
"10",10,"cat ballou",1965,"approved",97,"comedy, romance, western",6.9,NA,"a woman seeking revenge for her murdered father hires a famous gunman, but he's very different from what she expects.","elliot silverstein","jane fonda, lee marvin, michael callan, dwayne hickman",11215,NA
"11",11,"battle of the bulge",1965,"approved",167,"drama, history, war",6.8,NA,"a dramatization of nazi germany's final western front counterattack of world war ii.","ken annakin","henry fonda, robert shaw, robert ryan, dana andrews",12158,NA
"12",12,"the spy who came in from the cold",1965,"not rated",112,"drama, thriller",7.7,NA,"british agent alec leamas refuses to come in from the cold war during the 1960s, choosing to face another mission, which may prove to be his final one.","martin ritt","richard burton, oskar werner, claire bloom, sam wanamaker",11870,NA
"13",13,"what's new pussycat",1965,"approved",108,"comedy",6.2,NA,"a playboy who refuses to give up his hedonistic lifestyle to settle down and marry his true love seeks help from a demented psychoanalyst who is having romantic problems of his own.","clive donner","peter sellers, peter o'toole, romy schneider, capucine",8312,NA
"14",14,"die! die! my darling!",1965,"unrated",97,"horror, thriller",6.4,NA,"a young woman is terrorized by her deceased fiancé's demented mother who blames her for her son's death.","silvio narizzano","tallulah bankhead, stefanie powers, peter vaughan, maurice kaufmann",1594,NA
"15",15,"the flight of the phoenix",1965,"approved",142,"adventure, drama",7.6,NA,"after a plane crash in the sahara, one of the survivors says he's an airplane designer and they can make a flyable plane from the wreckage.","robert aldrich","james stewart, richard attenborough, peter finch, hardy krüger",16495,NA
"16",16,"dr. goldfoot and the bikini machine",1965,"approved",88,"comedy, sci-fi",5.1,NA,"dr. goldfoot has invented an army of bikini-clad robots who are programmed to seek out wealthy men and charm them into signing over their assets. craig gamble and todd armstrong set out to foil the fiendish plot.","norman taurog","vincent price, frankie avalon, dwayne hickman, susan hart",1696,NA
"17",17,"the great race",1965,"approved",160,"action, adventure, comedy",7.3,NA,"a grand adventurous race takes place between the heroic leslie and the despicable professor fate across three continents.","blake edwards","tony curtis, natalie wood, jack lemmon, peter falk",13507,NA
"18",18,"the greatest story ever told",1965,"g",225,"biography, drama, history",6.6,NA,"the life of jesus christ.","george stevens, david lean, jean negulesco","max von sydow, dorothy mcguire, charlton heston, michael anderson jr.",7055,NA
"19",19,"the ipcress file",1965,"approved",109,"thriller",7.3,NA,"in london, a counter espionage agent deals with his own bureaucracy while investigating the kidnapping and brainwashing of british scientists.","sidney j. furie","michael caine, nigel green, guy doleman, sue lloyd",11279,NA
"20",20,"in harm's way",1965,"approved",165,"drama, war",7.4,NA,"a naval officer reprimanded after pearl harbor is later promoted to rear admiral and gets a second chance to prove himself against the japanese.","otto preminger","john wayne, kirk douglas, patricia neal, tom tryon",6737,NA
"21",21,"pierrot le fou",1965,"not rated",110,"crime, drama, romance",7.7,NA,"pierrot escapes his boring society and travels from paris to the mediterranean sea with marianne, a girl chased by hit-men from algeria. they lead an unorthodox life, always on the run.","jean-luc godard","jean-paul belmondo, anna karina, graziella galvani, aicha abadir",22081,NA
"22",22,"the collector",1965,"unrated",119,"drama, thriller",7.6,NA,"a man kidnaps a woman and holds her hostage just for the pleasure of having her there.","william wyler","terence stamp, samantha eggar, mona washbourne, maurice dallimore",7680,NA
"23",23,"the sons of katie elder",1965,"approved",122,"western",7.2,NA,"ranch owner katie elder's four sons determine to avenge the murder of their father and the swindling of their mother.","henry hathaway","john wayne, dean martin, martha hyer, michael anderson jr.",11581,NA
"24",24,"planet of the vampires",1965,"unrated",88,"horror, sci-fi",6.3,NA,"after landing on a mysterious planet, a team of astronauts begin to turn on each other, swayed by the uncertain influence of the planet and its strange inhabitants.","mario bava","barry sullivan, norma bengell, ángel aranda, evi marandi",4012,NA
"25",25,"help!",1965,"approved",92,"adventure, comedy, musical",7.3,NA,"ringo finds himself the human sacrifice target of a cult and the band must try to protect him from it.","richard lester                  :john lennon, paul mccartney, george harrison, ringo","john lennon, paul mccartney, george harrison, ringo starr",14624,NA
"26",26,"the agony and the ecstasy",1965,"approved",138,"biography, drama, history",7.2,NA,"the biographical story of michelangelo's troubles while painting the sistine chapel at the urging of pope julius ii.","carol reed","charlton heston, rex harrison, diane cilento, harry andrews",5268,NA
"27",27,"alphaville",1965,"not rated",99,"drama, mystery, sci-fi",7.2,NA,"a u.s. secret agent is sent to the distant space city of alphaville where he must find a missing person and free the city from its tyrannical ruler.","jean-luc godard","eddie constantine, anna karina, akim tamiroff, valérie boisgel",18384,NA
