"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"1",1,"all quiet on the western front",1930,"unrated",136,"drama, war",8.1,NA,"a young soldier faces profound disillusionment in the soul-destroying horror of world war i.","lewis milestone","lew ayres, louis wolheim, john wray, arnold lucy",49977,NA
"2",2,"hell's angels",1930,"passed",127,"drama, war",7.8,NA,"brothers monte and ray leave oxford to join the royal flying corps. ray loves helen; helen enjoys an affair with monte; before they leave on their mission over germany they find her in still another man's arms.","howard hughes, edmund goulding, james whale","ben lyon, james hall, jean harlow, john darrow",4034,NA
"3",3,"the blue angel",1930,"not rated",106,"drama, music",7.8,"88","an elderly professor's ordered life spins dangerously out of control when he falls for a nightclub singer.","josef von sternberg","emil jannings, marlene dietrich, kurt gerron, rosa valetti",11235,NA
"4",4,"madam satan",1930,"passed",116,"musical, romance, comedy",6.7,NA,"angela and bob brooks are an upper class couple. unfortunately, bob is an unfaithful husband. but angela has a plan to win back her husband's affections. an elaborate masquerade ball is to ...                see full summary »","cecil b. demille","kay johnson, reginald denny, lillian roth, roland young",524,NA
"5",5,"the big trail",1930,"passed",125,"adventure, western, romance",7.3,NA,"breck coleman leads hundreds of settlers in covered wagons from the mississippi river to their destiny out west.","raoul walsh, louis r. loeffler","john wayne, marguerite churchill, el brendel, tully marshall",2695,NA
"6",6,"l'age d'or",1930,NA,63,"comedy, drama",7.5,NA,"a surrealist tale of a man and a woman passionately in love with one another, but their attempts to consummate that passion are constantly thwarted by their families, the church, and bourgeois society.","luis buñuel","gaston modot, lya lys, caridad de laberdesque, max ernst",10342,NA
"7",7,"animal crackers",1930,"passed",97,"comedy, musical",7.7,NA,"mayhem and zaniness ensue when a valuable painting goes missing during a party in honor of famed african explorer captain spaulding.","victor heerman","groucho marx, harpo marx, chico marx, the marx brothers",11445,NA
"8",8,"hokuspokus",1930,NA,83,"comedy, crime",8.3,NA,"filmed from april 24th through may 15th 1930 in the ufa-atelier, neubabelsberg, the outdoor scenes were shot at werbellinsee.on june 13th 1930 the censors disallowed projection of this film...                see full synopsis »","gustav ucicky","lilian harvey, willy fritsch, oskar homolka, gustaf gründgens",14,NA
"9",9,"murder!",1930,"tv-pg",92,"crime, mystery, thriller",6.4,NA,"a juror in a murder trial, after voting to convict, has second thoughts and begins to investigate on his own before the execution.","alfred hitchcock","herbert marshall, norah baring, phyllis konstam, edward chapman",4580,NA
"10",10,"little rascals: best of our gang",1930,"not rated",84,"comedy",8.1,NA,NA,NA,"eugene 'porky' lee, george 'spanky' mcfarland, carl 'alfalfa' switzer, billie 'buckwheat' thomas",52,NA
"11",11,"people on sunday",1930,"not rated",73,"comedy, drama, romance",7.5,NA,"edwin, a taxi driver, lives with annie, a neurasthenic model. they plan to spend sunday at the nikolassee beach with wolfgang, an officer, gentleman, antiquarian, gigolo, at the moment a ...                see full summary »","robert siodmak, edgar g. ulmer, rochus gliese, curt siodmak, fred zinnemann","erwin splettstößer, brigitte borchert, wolfgang von waltershausen, christl ehlers",2115,NA
"12",12,"westfront 1918",1930,"not rated",75,"drama, romance, war",7.6,NA,"a group of german infantrymen of the first world war live out their lives in the trenches of france. they find brief entertainment and relief in a village behind the lines, but primarily ...                see full summary »","georg wilhelm pabst","fritz kampers, gustav diessl, hans-joachim möbis, claus clausen",1008,NA
"13",13,"the divorcee",1930,"passed",84,"romance, drama",6.9,NA,"when a woman discovers that her husband has been unfaithful to her, she decides to respond to his infidelities in kind.","robert z. leonard","norma shearer, robert montgomery, chester morris, conrad nagel",2151,NA
"14",14,"zemlya",1930,"unrated",75,"drama",7.5,NA,"in the peaceful countryside, vassily opposes the rich kulaks over the coming of collective farming.","aleksandr dovzhenko","stepan shkurat, semyon svashenko, yuliya solntseva, yelena maksimova",3811,NA
