"","link","synopsis","summaries"
"1","http://www.imdb.com/title/tt0432348/plotsummary?ref_=tt_stry_pl#synopsis","The film opens with Michael (Noam Jenkins), a police informant, finding himself ensnared in a deadly trap created by the Jigsaw Killer (Tobin Bell). A videotaped message informs him that a Venus flytrap-like helmet full of spikes has been locked around his neck and will close on his head unless he finds the key in time. Michael realizes, through hints left by Jigsaw, that the key has been implanted behind his right eye. He finds a scalpel nearby, but cannot bring himself to cut out his own eye. When the timer runs out, the device slams shut, killing him instantly.After arguing with his rebellious teenage son Daniel (Erik Knudsen), Detective Eric Matthews (Donnie Wahlberg) is called to the scene of yet another death perpetrated by Jigsaw on account of his name being written on the wall. Noticing that a padlock on the iron maiden-like device around the victim's neck bares a Wilson Steel logo, he gathers a SWAT team and arrives at the company's abandoned factory, which has now become another lair of Jigsaw's. A set of computer monitors shows several people trapped in a mysterious house, with Daniel among them; a timer is also present, with less than two hours left. Considerably weakened by his rapidly-advancing brain cancer, Jigsaw informs detective Mathews that he will see his son in a ""safe, secure state"" if he can sit in the room and converse with him long enough.In the house, the kidnapped people are trying to figure out how they got there. One person is passed out on the floor and later turns out to be Amanda Young (Shawnee Smith), a familiar face from the first Saw film wherein she was the only character to escape her trap. There are six people in addition to Daniel and Amanda, and none of them knows who the others are. Amanda finds a cassette player and a note falls to the floor. She plays the cassette and they all learn that the door to the house will open in three hours but a toxic nerve gas is leaking into the house which will kill them in two hours unless they can find antidotes. One of these is in a safe in the room with them; the combination to which is said to be ""in the back of [their] mind."" The tape also states that the key to how they are connected to each other is marked by an X. Gus (Tony Nappo) is quickly killed while peering out the door's peep hole because Xavier (Franky G) attempts to unlock the door with a key found with the note which reads ""do not attempt to use the key on the door to this room.""Saw II now intercuts between Jigsaw's lair as Matthews' talks with Jigsaw in an attempt to buy time while the video signal is traced, and the captives in the house trying to secure antidotes. In the basement, they find a message for Obi (Tim Burd) revealing that he helped in the capture of everybody in the house. Soon after, he is burned to death by a furnace after attempting to take the two antidotes from inside. While he is burning, he notices a switch that COULD have turned off the fire, next to a drawing of the devil (on the tape, jigsaw says ""when you're in hell, only the devil can help you out""). He dies without getting the syringes out, and everyone goes back upstairs.A door without a padlock is found and Xavier pushes in the door which starts a count-down timer. Another tape is found, in which Jigsaw condemns Xavier for being a drug dealer. A pit with thousands of used hypodermic syringes is revealed, with a key to an antidote hidden within. Instead of searching the pit himself, Xavier throws Amanda in. Amanda retrieves the key, but Xavier fails to unlock the door before the timer runs out. The antidote remains locked up.Back in Jigsaw's office, he reveals that the people trapped in the house are all criminals who were framed by Matthews at one point, and that his son may be in danger should the others discover his identity. Matthews, growing impatient with Jigsaw's philosophical ramblings, trashes Jigsaw's models and plans; Jigsaw remains unmoved.Xavier, having abandoned the others, finds a colored number written on the back of Gus' neck. Realizing this is where the combination to the safe must be hidden, Xavier pulls out a knife and tells Jonus (Glenn Plummer) to turn around. Jonus assumes Xaxier means him harm and of course fights back and almost gets away but a coughing fit stops him. Xavier takes advantage of this fit and kills Jonas to retrieve his number and begins stalking the remaining captives. Laura (Beverley Mitchell) notices an X marking a painting on the wall and upon lifting it, finds a photo tacked to the back of it. The photo shows that Daniel is the son of their arresting officer, Eric Mathews. Soon after discovering the clue, Laura succumbs to the poison.Addison somehow finds another unlocked room and stumbles upon a glass box containing an antidote, a trap meant for Gus, and becomes caught in it. If she had only taken a moment to look around, she would have seen the key hanging from the ceiling on the other side of the box. Xavier comes to Addison, alerted by her screams for help, but only to obtain her number. Rather than unlock the box, he leaves her to die of blood loss. Xavier then discovers that Daniel is Matthews' son by finding the discarded photo and hunts him and Amanda down.Watching this on the monitors in Jigsaw's headquarters, Matthews loses control and violently assaults Jigsaw, nearly killing him and ultimately forcing him to take him to the house at gunpoint. As they depart, the tech team discovers the signal going to the monitors and follows it.Xavier pursues Amanda and Daniel through a trapdoor, which leads to the bathroom trap from the first film; inside are the decomposing severed foot of Dr. Gordon and the remains of Zepp Hindle and Adam Faulkner in an advanced state of decomposition. After Xavier threatens Amanda for her number, she asks him how he intends to read his own number. In response, Xavier slices off the piece of skin from the back of his neck where it is written. Xavier then attacks a prone Daniel, but he is revealed to be playing dead and slashes Xavier's throat open with Dr. Gordon's hacksaw from the previous film.Meanwhile, Matthews arrives at the house and makes his way inside, eventually finding the trapdoor. The SWAT team, meanwhile, arrives at the location of the video signal, but it is not the same house that has been shown on the monitors in Jigsaw's lair; the events in the house took place a few hours earlier and were broadcast from tapes.Matthews arrives in the bathroom and is stabbed in the thigh with a hypodermic syringe and knocked unconscious by a person wearing a pig mask.The timer at Jigsaw's lair expires and a safe opens, revealing Daniel inside wearing an oxygen mask.Matthews awakens to find himself chained to a pipe. An audio tape lying next to him reveals that Amanda has put him there. In a series of flashbacks, we learn that Amanda has become Jigsaw's protégé, and that Matthews is her first victim, as revenge for framing her and sending her to prison where she became addicted to heroin. Amanda appears in the door and says ""Game over!"" before closing the bathroom door while Mathews screams threats and abuse. Outside the house, a very badly beaten Jigsaw slowly forms a smile, as he is happy that his master plan has worked perfectly.","
    
                    When detective Eric Matthews is called to a crime scene of a victim of Jigsaw, he finds a lead to the place where he is hidden. Once there, he realizes that Jigsaw trapped his son Daniel Matthews with three women and four men in a shelter, and they are inhaling a lethal nerve gas. If they do not use an antidote within two hours, they will die. Eric follows with increasing desperation the death of each member of the group in monitors, while trying to convince Jigsaw to release his son.
                        
                            —Claudio Carvalho, Rio de Janeiro, Brazil
                        
                
                
                    Jigsaw returns. The brilliant mastermind behind the cruel identity is back for another round of his terrifically live or die games. When a new murder victim is found with all the signs of Jigsaws hand, Dectective Eric Matthews begins to investigate the full story and apprehends Jigsaw with a minimum lack of effort. Only for Jigsaw, getting caught is only one of the many parts of his plan. Eight more of his victims are already fighting for their lives its time for Eric Matthews to join, as the latest pawn on his vicious chalkboard.
                        
                            —Anonymous
                        
                
                
                    Serial killer Jigsaw locks a group of eight unlucky people in his booby trapped shelter and they must find a way out before they inhale too much of a lethal nerve gas and die. But they must watch out, for the traps Jigsaw has set in the shelter lead to death also.
                        
                            —Skip4591
                        
                
                
                    A detective and his team must rescue 8 people trapped in a factory by the twisted serial killer known as Jigsaw.
                
    Spoilers
    
            
            The synopsis below may give away important plot points.
    
    Synopsis
    The film opens with Michael (Noam Jenkins), a police informant, finding himself ensnared in a deadly trap created by the Jigsaw Killer (Tobin Bell). A videotaped message informs him that a Venus flytrap-like helmet full of spikes has been locked around his neck and will close on his head unless he finds the key in time. Michael realizes, through hints left by Jigsaw, that the key has been implanted behind his right eye. He finds a scalpel nearby, but cannot bring himself to cut out his own eye. When the timer runs out, the device slams shut, killing him instantly.After arguing with his rebellious teenage son Daniel (Erik Knudsen), Detective Eric Matthews (Donnie Wahlberg) is called to the scene of yet another death perpetrated by Jigsaw on account of his name being written on the wall. Noticing that a padlock on the iron maiden-like device around the victim's neck bares a Wilson Steel logo, he gathers a SWAT team and arrives at the company's abandoned factory, which has now become another lair of Jigsaw's. A set of computer monitors shows several people trapped in a mysterious house, with Daniel among them; a timer is also present, with less than two hours left. Considerably weakened by his rapidly-advancing brain cancer, Jigsaw informs detective Mathews that he will see his son in a ""safe, secure state"" if he can sit in the room and converse with him long enough.In the house, the kidnapped people are trying to figure out how they got there. One person is passed out on the floor and later turns out to be Amanda Young (Shawnee Smith), a familiar face from the first Saw film wherein she was the only character to escape her trap. There are six people in addition to Daniel and Amanda, and none of them knows who the others are. Amanda finds a cassette player and a note falls to the floor. She plays the cassette and they all learn that the door to the house will open in three hours but a toxic nerve gas is leaking into the house which will kill them in two hours unless they can find antidotes. One of these is in a safe in the room with them; the combination to which is said to be ""in the back of [their] mind."" The tape also states that the key to how they are connected to each other is marked by an X. Gus (Tony Nappo) is quickly killed while peering out the door's peep hole because Xavier (Franky G) attempts to unlock the door with a key found with the note which reads ""do not attempt to use the key on the door to this room.""Saw II now intercuts between Jigsaw's lair as Matthews' talks with Jigsaw in an attempt to buy time while the video signal is traced, and the captives in the house trying to secure antidotes. In the basement, they find a message for Obi (Tim Burd) revealing that he helped in the capture of everybody in the house. Soon after, he is burned to death by a furnace after attempting to take the two antidotes from inside. While he is burning, he notices a switch that COULD have turned off the fire, next to a drawing of the devil (on the tape, jigsaw says ""when you're in hell, only the devil can help you out""). He dies without getting the syringes out, and everyone goes back upstairs.A door without a padlock is found and Xavier pushes in the door which starts a count-down timer. Another tape is found, in which Jigsaw condemns Xavier for being a drug dealer. A pit with thousands of used hypodermic syringes is revealed, with a key to an antidote hidden within. Instead of searching the pit himself, Xavier throws Amanda in. Amanda retrieves the key, but Xavier fails to unlock the door before the timer runs out. The antidote remains locked up.Back in Jigsaw's office, he reveals that the people trapped in the house are all criminals who were framed by Matthews at one point, and that his son may be in danger should the others discover his identity. Matthews, growing impatient with Jigsaw's philosophical ramblings, trashes Jigsaw's models and plans; Jigsaw remains unmoved.Xavier, having abandoned the others, finds a colored number written on the back of Gus' neck. Realizing this is where the combination to the safe must be hidden, Xavier pulls out a knife and tells Jonus (Glenn Plummer) to turn around. Jonus assumes Xaxier means him harm and of course fights back and almost gets away but a coughing fit stops him. Xavier takes advantage of this fit and kills Jonas to retrieve his number and begins stalking the remaining captives. Laura (Beverley Mitchell) notices an X marking a painting on the wall and upon lifting it, finds a photo tacked to the back of it. The photo shows that Daniel is the son of their arresting officer, Eric Mathews. Soon after discovering the clue, Laura succumbs to the poison.Addison somehow finds another unlocked room and stumbles upon a glass box containing an antidote, a trap meant for Gus, and becomes caught in it. If she had only taken a moment to look around, she would have seen the key hanging from the ceiling on the other side of the box. Xavier comes to Addison, alerted by her screams for help, but only to obtain her number. Rather than unlock the box, he leaves her to die of blood loss. Xavier then discovers that Daniel is Matthews' son by finding the discarded photo and hunts him and Amanda down.Watching this on the monitors in Jigsaw's headquarters, Matthews loses control and violently assaults Jigsaw, nearly killing him and ultimately forcing him to take him to the house at gunpoint. As they depart, the tech team discovers the signal going to the monitors and follows it.Xavier pursues Amanda and Daniel through a trapdoor, which leads to the bathroom trap from the first film; inside are the decomposing severed foot of Dr. Gordon and the remains of Zepp Hindle and Adam Faulkner in an advanced state of decomposition. After Xavier threatens Amanda for her number, she asks him how he intends to read his own number. In response, Xavier slices off the piece of skin from the back of his neck where it is written. Xavier then attacks a prone Daniel, but he is revealed to be playing dead and slashes Xavier's throat open with Dr. Gordon's hacksaw from the previous film.Meanwhile, Matthews arrives at the house and makes his way inside, eventually finding the trapdoor. The SWAT team, meanwhile, arrives at the location of the video signal, but it is not the same house that has been shown on the monitors in Jigsaw's lair; the events in the house took place a few hours earlier and were broadcast from tapes.Matthews arrives in the bathroom and is stabbed in the thigh with a hypodermic syringe and knocked unconscious by a person wearing a pig mask.The timer at Jigsaw's lair expires and a safe opens, revealing Daniel inside wearing an oxygen mask.Matthews awakens to find himself chained to a pipe. An audio tape lying next to him reveals that Amanda has put him there. In a series of flashbacks, we learn that Amanda has become Jigsaw's protégé, and that Matthews is her first victim, as revenge for framing her and sending her to prison where she became addicted to heroin. Amanda appears in the door and says ""Game over!"" before closing the bathroom door while Mathews screams threats and abuse. Outside the house, a very badly beaten Jigsaw slowly forms a smile, as he is happy that his master plan has worked perfectly.
    
        See also"
"2","http://www.imdb.com/title/tt0367594/plotsummary?ref_=tt_stry_pl#synopsis","Willy Wonka (Johnny Depp) has built the greatest and largest chocolate factory in the world. After some of his workers steal his secret recipes, Willy Wonka kicks his workers out and closes the doors. For 15 years, no one has seen any workers entering or leaving the factory, yet his chocolate candy is still being produced and shipped around the world. One day when Willy Wonka is getting his hair cut, he realizes that he is getting old, and he needs a successor. He comes up with a plan to open his factory and reveal his secrets to five lucky children, who find golden tickets inside Wonka chocolate bars.The golden tickets are sent around the world and soon 4 winners are announced. The first to find a ticket is the greedy Augustus Gloop (Philip Wiegratz). Second is the spoiled Veruca Salt (Julia Winter). Next is the competitive gum-chomping Violet Beauregard (AnnaSophia Robb). Fourth is the chocolate-hating techie Mike Teevee (Jordan Fry). There is one golden ticket left, and the achingly poor Charlie Bucket (Freddie Highmore) finds it. Charlie chooses his Grandpa Joe (David Kelly) to accompany him inside the factory, a place his Grandpa Joe once worked before it was closed. The other four children with their parents, and Charlie with Grandpa Joe, enter the factory and begin the tour of a lifetime.The factory is not like your standard factory, but a living factory which mixes chocolate by waterfall, and boasts a river of chocolate that enables the group to tour the factory by boat. They experience the great glass Wonkavator, which can go anywhere in the factory, in any direction, at the touch of a button. During the tour, the group learns that all the work is now being done by the Oompa-Loompa tribe, who are paid in cocoa beans. The factory is indeed fantastic: trees and grass are edible, trained squirrels shell nuts for the chocolate bars, entire meals are contained in a stick of gum, and incredible technology allows chocolate to be sent by television. The four rotten children get to interact with some of Willy Wonka's fantastic inventions with unfortunate consequences which force them off the tour before it is completed. Charlie is the last child left, and Willy Wonka awards Charlie the greatest prize of all, the keys to the factory, which Charlie refuses. Accepting the prize means living Willy Wonka's life: cut off from family and the world to devote oneself to the pursuit of chocolate perfection. After some time, Willy Wonka sees that while Charlie may be the right person for the factory, the life that Willy Wonka chose for himself isn't right for Charlie. He relents and allows Charlie to bring his entire family into the factory with him, and they all live happily ever after.","
    
                    When Willy Wonka decides to let five children into his chocolate factory, he decides to release five golden tickets in five separate chocolate bars, causing complete mayhem. The tickets start to be found, with the fifth going to a very special boy, called Charlie Bucket. With his Grandpa, Charlie joins the rest of the children to experience the most amazing factory ever. But not everything goes to plan within the factory.
                        
                            —FilmFanUK
                        
                
                
                    Charlie bucket is a generous, but completely poor boy who lives with his parents and grandparents who eat cabbage soup every day. When he hears about golden tickets for a re-opening tour of an exciting candy factory nearby, he makes a desperate journey to find one and succeeds. However, on the tour day, he gets serious competition when he meets a fat boy who will eat just about any food he can get his hands on, a girl who is a world champion gum chewer, a 12-year old female brat who is totally selfish, and a kid who is obsessed with anything tv-related.
                
                
                    Charlie Bucket comes from a poor family, and spends most of his time dreaming about the chocolate that he loves but usually can't afford. Things change when Willy Wonka, head of the very popular Wonka Chocolate empire, announces a contest in which five gold tickets have been hidden in chocolate bars and sent throughout the country. The kids who find the tickets will be taken on a tour of Wonka's chocolate factory and get a special glimpse of the wonders within. Charlie miraculously finds a ticket, along with four other children much naughtier than him. The tour of the factory will hold more than a few surprises for this bunch.
                        
                            —rmlohner
                        
                
                
                    Charlie Bucket is a young boy who comes from a poor but loving family and would love nothing more than to find a golden ticket to enter the amazing chocolate factory run by inventor and owner Willy Wonka. As luck would have it, Charlie finds the last golden ticket and goes on this once-in-a-lifetime adventure with his grandpa Joe. Among the other four winners are Veruca Salt, a spoiled rich girl; Augustus Gloop, a gluttonous kid who stuffs his face with sweets; Violet Beuragarde, a champion trophy gum chewer; and Mike Teavee, a kid who spends more time watching TV and playing video games than anything else. Most fascinating is the mysterious Willy Wonka who in turn had a troubled childhood and has a special grand prize at the end for one of the kids. Also along the tour are Wonka's staff the singing, working Oommpa Loompas.
                        
                            —van_whistler@hotmail.co.uk
                        
                
                
                    The eccentric manufacturer of chocolates and candies Willy Wonka promotes a tour through his chocolate factory, the greatest in the world, through five golden tickets hidden in the bars of chocolate. The poor and sweet boy Charlie Bucket finds one, for the pride and joy of his very supportive family, and he spends the day in a mysterious competition for an unknown award with four other nasty boys and girls.
                        
                            —Claudio Carvalho, Rio de Janeiro, Brazil
                        
                
                
                    A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.
                        
                            —MonkeyKingMA
                        
                
    Spoilers
    
            
            The synopsis below may give away important plot points.
    
    Synopsis
    Willy Wonka (Johnny Depp) has built the greatest and largest chocolate factory in the world. After some of his workers steal his secret recipes, Willy Wonka kicks his workers out and closes the doors. For 15 years, no one has seen any workers entering or leaving the factory, yet his chocolate candy is still being produced and shipped around the world. One day when Willy Wonka is getting his hair cut, he realizes that he is getting old, and he needs a successor. He comes up with a plan to open his factory and reveal his secrets to five lucky children, who find golden tickets inside Wonka chocolate bars.The golden tickets are sent around the world and soon 4 winners are announced. The first to find a ticket is the greedy Augustus Gloop (Philip Wiegratz). Second is the spoiled Veruca Salt (Julia Winter). Next is the competitive gum-chomping Violet Beauregard (AnnaSophia Robb). Fourth is the chocolate-hating techie Mike Teevee (Jordan Fry). There is one golden ticket left, and the achingly poor Charlie Bucket (Freddie Highmore) finds it. Charlie chooses his Grandpa Joe (David Kelly) to accompany him inside the factory, a place his Grandpa Joe once worked before it was closed. The other four children with their parents, and Charlie with Grandpa Joe, enter the factory and begin the tour of a lifetime.The factory is not like your standard factory, but a living factory which mixes chocolate by waterfall, and boasts a river of chocolate that enables the group to tour the factory by boat. They experience the great glass Wonkavator, which can go anywhere in the factory, in any direction, at the touch of a button. During the tour, the group learns that all the work is now being done by the Oompa-Loompa tribe, who are paid in cocoa beans. The factory is indeed fantastic: trees and grass are edible, trained squirrels shell nuts for the chocolate bars, entire meals are contained in a stick of gum, and incredible technology allows chocolate to be sent by television. The four rotten children get to interact with some of Willy Wonka's fantastic inventions with unfortunate consequences which force them off the tour before it is completed. Charlie is the last child left, and Willy Wonka awards Charlie the greatest prize of all, the keys to the factory, which Charlie refuses. Accepting the prize means living Willy Wonka's life: cut off from family and the world to devote oneself to the pursuit of chocolate perfection. After some time, Willy Wonka sees that while Charlie may be the right person for the factory, the life that Willy Wonka chose for himself isn't right for Charlie. He relents and allows Charlie to bring his entire family into the factory with him, and they all live happily ever after.
    
        See also"
"3","http://www.imdb.com/title/tt0121164/plotsummary?ref_=tt_stry_pl#synopsis","The film is set in an unspecified Victorian British village. Victor Van Dort (Johnny Depp), son of a nouveau riche merchant, and Victoria Everglot (Emily Watson), daughter of bankrupt aristocrats, are engaged by their families to marry. When they meet each other for the first time, they like what they see. After the shy, clumsy Victor bungles a wedding rehearsal, he practices his wedding vows in a forest, placing the wedding ring on what looks like a tree branch.The branch is actually the finger of a deceased bride who is so thrilled by the prospect of marriage that she rises from the grave and spirits Victor to the Land of the Dead. In the surprisingly festive afterlife, Victor learns that his new fiancee's name is Emily (Helena Bonham Carter) and that she was murdered in the woods on the night of her elopement.Victor, wanting to get back to Victoria, convinces the magical Elder Gutknecht (Michael Gough) to send him and Emily temporarily to the Land of the Living under the pretext of introducing Emily to Victor's parents. Once back home, Victor rushes to see Victoria and confesses his love. Emily feels betrayed and drags Victor back to the Land of the Dead.Victoria tells her parents that Victor is in trouble, but they believe she has lost her mind and lock her up in her bedroom. She attempts to escape, but to no avail. With Victor gone, Victoria's parents plan to marry her off to a presumably wealthy stranger named Lord Barkis Bittern (Richard E. Grant).Emily is devastated at first by Victor's deceit, but eventually realizes that Victor and Victoria probably belong together. Victor apologizes to Emily for lying to her.Victor's recently deceased coachman appears in the afterlife and tells him about Victoria's impending wedding to Lord Barkis. Victor, feeling betrayed, decides to end his own life so he can properly marry Emily. The dead go ""upstairs"" to the Land of the Living to hold Victor and Emily's wedding in the town church. At first, the living are terrified, but their fear dissipates once they recognize their departed relatives and loved ones.Victoria hurries to the church and finds Victor about to drink poison. Emily spots Victoria and stops him. Victor and Victoria joyfully reunite, but Lord Barkis interrupts the festivities to remind them that Victoria is now his wife. Lord Barkis attempts to kill Victor with his sword, but Emily takes the blow herself. She then recognizes Lord Barkis as her former fiancé, who murdered her for her dowry and intended the same fate for Victoria. Emily demands he leave. Before he goes, he proposes an insulting mock-toast to Emily. He drinks the poison meant for Victor and dies. The dead gleefully drag him underground while he screams in horror.Emily sets Victor free of his vow to marry her. Then, she transforms into a swarm of butterflies which fly away.","
    
                    Set back in the late 1800s in a Victorian village, a man and woman by the names of Victor Van Dort and Victoria Everglot are betrothed because the Everglots need the money or else they'll be living on the streets and the Van Dorts want to be high in society. But when things go wrong at the wedding rehearsal, Victor goes into the woods to practice his vows. Just as soon as he gets them right, he finds himself married to Emily, the corpse bride. While Victoria waits on the other side, there's a rich newcomer that may take Victor's place. So two brides, one groom, who will Victor pick?
                        
                            —XxCherrySodaxX
                        
                
                
                    When an arranged marriage between Victor Van Dort and Victoria Everglot reaches the rehearsals, Victor starts to worry. Spending time alone in the forest, Victor decides to practice on his own. Everything seems to go well, until he accidentally puts the ring upon the hand of a corpse. Before he knows it, Victor is in the land of dead and now has a corpse bride. Whilst everyones worries about who Victoria will marry in the land of the living, Victor desperately finds a way to get back.
                        
                            —FilmFanUK
                        
                
                
                    Victor Van Dort, son of fish merchants, finds himself in an arranged marriage with Victoria Everglot, a high-society woman whom he's never even spoken to. After Victor horribly messes up the wedding rehearsals, he ventures deep into the woods while practicing his vows. However, once he finally gets them right, he discovers he accidentally recited them to a corpse. His new, dead bride takes him with her to the Land of the Dead, while his living fiancé waits desperately for his return in the Land of the Living. With two brides both pining for him, Victor must decide between his love-at-first-sight fiancé Victoria, or his tragic corpse bride Emily.
                        
                            —Kamezumi
                        
                
                
                    Victor messed up his vows during a wedding rehearsal, and is traveling through the woods, reciting his vows. He stops to rest in the woods,and while practicing, he gets them right and puts his wedding ring on a finger-shaped stick in the ground and says his wedding vows. The stick turns out to be a rotted finger belonging to a murdered girl, who returns as a zombie and insists that she is now Victor's lawfully wedded wife.
                        
                            —Jojo Mac
                        
                
                
                    Blue-tinted, eye-ball-popping, maggot-infested beauty Emily has become known as the Corpse Bride after waiting for her fiancé where the couple planned to rendezvous before getting hitched. When her groom arrives, he kills her, and she rests in the ground to wait for her soul mate, whether he knows he is the Corpse Bride's groom or not. It's a cold dark night, the moon is full, the stars are bright and the forest is a little bit creepy. Wandering through the black mangled trees, Victor just can't memorize his wedding vows. Victor's hesitance towards marriage causes him to jumble the words. Two prominent families have arranged their children to be married in order to overcome financial difficulties. As the objects of betrothal, Victor and Victoria met for the first time the night before their wedding. It only makes sense that Victor, a groom with cold feet, would have trouble remembering tedious wedding vows. Thus Victor ends up in the dark forest ringing his hands and muttering his vows, the vows that the Corpse Bride hears, bringing her out of the grave. Victor suddenly finds himself married to another woman, a voluptuous bombshell bride who also happens to be dead. Whisked away to the Land of the Dead, Victor finds out that living amongst corpses is not as easy as it seems. Heads easily loose their owners and eyes never seem to stay in their sockets, an adjustment that Victor seems reluctant to accept. Once taken into the Land of the Dead, it is nearly impossible to return, causing Victor to choose between risking Victoria's life or giving up his own.
                        
                            —Kate O'Kelley
                        
                
                
                    When a shy groom practices his wedding vows in the inadvertent presence of a deceased young woman, she rises from the grave assuming he has married her.
                        
                            —Kenneth Chisholm
                        
                
    Spoilers
    
            
            The synopsis below may give away important plot points.
    
    Synopsis
    The film is set in an unspecified Victorian British village. Victor Van Dort (Johnny Depp), son of a nouveau riche merchant, and Victoria Everglot (Emily Watson), daughter of bankrupt aristocrats, are engaged by their families to marry. When they meet each other for the first time, they like what they see. After the shy, clumsy Victor bungles a wedding rehearsal, he practices his wedding vows in a forest, placing the wedding ring on what looks like a tree branch.The branch is actually the finger of a deceased bride who is so thrilled by the prospect of marriage that she rises from the grave and spirits Victor to the Land of the Dead. In the surprisingly festive afterlife, Victor learns that his new fiancee's name is Emily (Helena Bonham Carter) and that she was murdered in the woods on the night of her elopement.Victor, wanting to get back to Victoria, convinces the magical Elder Gutknecht (Michael Gough) to send him and Emily temporarily to the Land of the Living under the pretext of introducing Emily to Victor's parents. Once back home, Victor rushes to see Victoria and confesses his love. Emily feels betrayed and drags Victor back to the Land of the Dead.Victoria tells her parents that Victor is in trouble, but they believe she has lost her mind and lock her up in her bedroom. She attempts to escape, but to no avail. With Victor gone, Victoria's parents plan to marry her off to a presumably wealthy stranger named Lord Barkis Bittern (Richard E. Grant).Emily is devastated at first by Victor's deceit, but eventually realizes that Victor and Victoria probably belong together. Victor apologizes to Emily for lying to her.Victor's recently deceased coachman appears in the afterlife and tells him about Victoria's impending wedding to Lord Barkis. Victor, feeling betrayed, decides to end his own life so he can properly marry Emily. The dead go ""upstairs"" to the Land of the Living to hold Victor and Emily's wedding in the town church. At first, the living are terrified, but their fear dissipates once they recognize their departed relatives and loved ones.Victoria hurries to the church and finds Victor about to drink poison. Emily spots Victoria and stops him. Victor and Victoria joyfully reunite, but Lord Barkis interrupts the festivities to remind them that Victoria is now his wife. Lord Barkis attempts to kill Victor with his sword, but Emily takes the blow herself. She then recognizes Lord Barkis as her former fiancé, who murdered her for her dowry and intended the same fate for Victoria. Emily demands he leave. Before he goes, he proposes an insulting mock-toast to Emily. He drinks the poison meant for Victor and dies. The dead gleefully drag him underground while he screams in horror.Emily sets Victor free of his vow to marry her. Then, she transforms into a swarm of butterflies which fly away.
    
        See also"
