"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"1",1,"bride of frankenstein",1935,"not rated",75,"drama, horror, sci-fi",7.9,NA,"mary shelley reveals the main characters of her novel survived: dr. frankenstein, goaded by an even madder scientist, builds his monster a mate.","james whale","boris karloff, elsa lanchester, colin clive, valerie hobson",35645,NA
"2",2,"mark of the vampire",1935,"passed",60,"horror, mystery",6.3,NA,"when a nobleman is murdered, a professor of the occult blames vampires; but not all is what it seems.","tod browning","lionel barrymore, elizabeth allan, bela lugosi, lionel atwill",3453,NA
"3",3,"mad love",1935,"passed",68,"horror, romance, sci-fi",7.4,NA,"in france, an insane surgeon's obsession with an actress from england leads him to replace her pianist husband's hands that got mangled in an accident with the hands of a late knife murderer which still have the urge to throw knives.","karl freund","peter lorre, frances drake, colin clive, ted healy",3458,NA
"4",4,"the 39 steps",1935,"not rated",86,"mystery, thriller",7.8,NA,"a man in london tries to help a counterespionage agent. but when the agent is killed and the man stands accused, he must go on the run to both save himself and also stop a spy ring which is trying to steal top secret information.","alfred hitchcock","robert donat, madeleine carroll, lucie mannheim, godfrey tearle",43161,NA
"5",5,"the murder man",1935,"passed",69,"crime, drama, mystery",6.8,NA,"when a crooked businessman is fatally shot, a hotshot new york newspaper reporter specializing in murder stories narrows in on the dead man's associate.","tim whelan","spencer tracy, james stewart, virginia bruce, lionel atwill",728,NA
"6",6,"mutiny on the bounty",1935,"not rated",132,"adventure, biography, drama",7.8,NA,"midshipman roger byam joins captain bligh and fletcher christian aboard hms bounty for a voyage to tahiti. bligh proves to be a brutal tyrant and, after six pleasant months on tahiti, ...                see full summary »","frank lloyd","charles laughton, clark gable, franchot tone, herbert mundin",17478,NA
"7",7,"top hat",1935,"approved",101,"comedy, musical, romance",7.8,NA,"an american dancer comes to britain and falls for a model whom he initially annoyed, but she mistakes him for his goofy producer.","mark sandrich","fred astaire, ginger rogers, edward everett horton, erik rhodes",14447,NA
"8",8,"call of the wild",1935,"approved",89,"action, adventure, drama",6.9,NA,"jack thornton has trouble winning enough at cards for the stake he needs to get to the alaska gold fields. his luck changes when he pays $250 for buck, a sled dog that is part wolf to keep ...                see full summary »","william a. wellman","clark gable, loretta young, jack oakie, reginald owen",1400,NA
"9",9,"captain blood",1935,"not rated",119,"action, adventure",7.8,NA,"after being wrongly convicted as a traitor, peter blood, an english physician, is sent to exile in the british colonies of the caribbean, where he becomes a pirate.","michael curtiz","errol flynn, olivia de havilland, lionel atwill, basil rathbone",10651,NA
"10",10,"werewolf of london",1935,"not rated",75,"drama, fantasy, horror",6.5,NA,"the juice of a rare tibetan flower is the only thing that keeps dr. glendon from turning into a werewolf during a full moon.","stuart walker","henry hull, warner oland, valerie hobson, lester matthews",3826,NA
